=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T22:42:38
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,quarter

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.2
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7
ULTRA maxHold,15
ULTRA TS after,6
ULTRA TS dist %,2.6
STRONG minVR,6.5
STRONG maxHold,13
STRONG TS after,6
STRONG TS dist %,1.8
BASE minVR,3.6
BASE maxHold,10
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,1734
Средняя доходность %,2.72
Медианная доходность %,0.88
Win rate %,60.4
Profit factor,3.03
Sharpe,2.06
Макс просадка %,40.18
Общая доходность %,405079502.78
CAGR %,0.00
Макс выигрыш %,125.04
Макс проигрыш %,-22.12
Ср. выигрыш %,6.72
Ср. проигрыш %,3.39
Макс серия побед,14
Макс серия потерь,7
Ср. удержание дней,4.2
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
1025,CHMK,S2,ULTRA,8.01,5.01,2022-08-30,2022-08-31,2022-09-08,3926.27,4327.37,10.22,6,ts_extend
1026,TGKA,S2,ULTRA,9.66,2.43,2022-08-31,2022-09-01,2022-09-05,0.01,0.01,2.05,2,rotate_atr20
1027,MDMG,S2,BASE,6.23,3.93,2022-09-02,2022-09-05,2022-09-09,474.76,481.33,1.38,4,rebalance_half
1028,MDMG,S2,BASE,6.23,3.93,2022-09-02,2022-09-05,2022-09-12,474.76,505.99,6.58,5,ts_extend
1029,OGKB,S1,ULTRA,8.53,1.92,2022-09-05,2022-09-06,2022-09-14,0.54,0.55,2.07,6,ts_extend
1030,RNFT,S2,BASE,5.48,4.87,2022-09-08,2022-09-09,2022-09-13,97.36,96.65,-0.73,2,rebalance_half
1031,RNFT,S2,BASE,5.48,4.87,2022-09-08,2022-09-09,2022-09-16,97.36,101.40,4.15,5,ts_extend
1032,RUSI,S2,ULTRA,9.05,4.95,2022-09-12,2022-09-13,2022-09-16,53.18,53.11,-0.13,3,rebalance_half
1033,RUSI,S2,ULTRA,9.05,4.95,2022-09-12,2022-09-13,2022-09-21,53.18,54.46,2.39,6,ts_extend
1034,VJGZ,S2,ULTRA,9.25,4.14,2022-09-15,2022-09-16,2022-09-22,1344.15,1225.04,-8.86,4,rebalance_half
1035,VJGZ,S2,ULTRA,9.25,4.14,2022-09-15,2022-09-16,2022-09-26,1344.15,1046.76,-22.12,6,cat_stop
1036,IRKT,S2,ULTRA,7.02,4.31,2022-09-21,2022-09-22,2022-09-26,47.00,36.60,-22.12,2,cat_stop
1037,ALRS,S1,BASE,3.70,5.47,2022-10-05,2022-10-06,2022-10-13,67.17,67.93,1.13,5,ts_extend
1038,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
1039,MSRS,S2,ULTRA,7.33,3.77,2022-10-27,2022-10-28,2022-11-08,0.98,0.97,-0.93,6,ts_extend
1040,STSBP,S2,ULTRA,7.61,3.51,2022-10-27,2022-10-28,2022-11-08,0.68,0.71,5.43,6,rebalance_half
1041,STSBP,S2,ULTRA,7.61,3.51,2022-10-27,2022-10-28,2022-11-10,0.68,0.71,5.13,8,ts_extend
1042,MISB,S2,BASE,5.24,2.18,2022-11-07,2022-11-08,2022-11-09,14.42,16.17,12.14,1,rotate_atr20
1043,NMTP,S2,BASE,4.75,4.47,2022-11-08,2022-11-09,2022-11-11,4.73,4.75,0.53,2,rebalance_half
1044,NMTP,S2,BASE,4.75,4.47,2022-11-08,2022-11-09,2022-11-16,4.73,4.87,3.07,5,ts_extend
1045,USBN,S2,BASE,5.03,4.69,2022-11-10,2022-11-11,2022-11-18,0.07,0.07,2.99,5,ts_extend
1046,SIBN,S1,ULTRA,7.84,2.55,2022-11-16,2022-11-17,2022-12-05,460.74,474.74,3.04,12,rebalance_half
1047,SIBN,S1,ULTRA,7.84,2.55,2022-11-16,2022-11-17,2022-12-08,460.74,474.49,2.99,15,max_hold
1048,NKHP,S2,BASE,5.21,3.09,2022-11-17,2022-11-18,2022-11-21,303.48,299.52,-1.31,1,rebalance_half
1049,NKHP,S2,BASE,5.21,3.09,2022-11-17,2022-11-18,2022-11-22,303.48,299.52,-1.31,2,rotate_atr20
1050,AVAN,S2,BASE,3.88,5.47,2022-11-18,2022-11-21,2022-11-29,1141.82,1127.16,-1.28,6,ts_extend
1051,BRZL,S2,BASE,6.15,7.19,2022-11-21,2022-11-22,2022-11-29,1049.68,1107.48,5.51,5,ts_extend
1052,SNGS,S1,BASE,4.71,2.82,2022-12-02,2022-12-05,2022-12-12,22.93,22.66,-1.16,5,ts_extend
1053,CNTLP,S2,BASE,4.69,4.30,2022-12-02,2022-12-05,2022-12-07,6.83,6.63,-2.95,2,rebalance_half
1054,CNTLP,S2,BASE,4.69,4.30,2022-12-02,2022-12-05,2022-12-12,6.83,6.77,-0.85,5,ts_extend
1055,RENI,S2,ULTRA,9.19,2.50,2022-12-06,2022-12-07,2022-12-12,55.23,57.21,3.59,3,rebalance_half
1056,RENI,S2,ULTRA,9.19,2.50,2022-12-06,2022-12-07,2022-12-15,55.23,58.56,6.03,6,ts_extend
1057,AVAN,S2,ULTRA,8.15,6.96,2022-12-09,2022-12-12,2022-12-15,1011.62,958.46,-5.25,3,rebalance_half
1058,AVAN,S2,ULTRA,8.15,6.96,2022-12-09,2022-12-12,2022-12-20,1011.62,1001.61,-0.99,6,ts_extend
1059,MRKZ,S2,BASE,6.39,3.68,2022-12-14,2022-12-15,2022-12-20,0.03,0.03,-3.30,3,rebalance_half
1060,MRKZ,S2,BASE,6.39,3.68,2022-12-14,2022-12-15,2022-12-22,0.03,0.03,9.65,5,ts_extend
1061,SLEN,S2,BASE,4.58,3.04,2022-12-19,2022-12-20,2022-12-22,3.11,3.10,-0.64,2,rebalance_half
1062,SLEN,S2,BASE,4.58,3.04,2022-12-19,2022-12-20,2022-12-27,3.11,3.10,-0.45,5,ts_extend
1063,UTAR,S2,BASE,5.88,2.45,2022-12-21,2022-12-22,2022-12-28,7.38,7.36,-0.32,4,rebalance_half
1064,UTAR,S2,BASE,5.88,2.45,2022-12-21,2022-12-22,2022-12-29,7.38,7.35,-0.38,5,ts_extend
1065,OGKB,S2,BASE,4.90,1.86,2022-12-27,2022-12-28,2022-12-30,0.56,0.55,-1.71,2,rebalance_half
1066,OGKB,S2,BASE,4.90,1.86,2022-12-27,2022-12-28,2023-01-04,0.56,0.55,-1.25,4,rotate_atr20
1067,MRKP,S2,ULTRA,8.35,1.51,2022-12-29,2022-12-30,2023-01-03,0.25,0.25,-0.56,1,rotate_atr20
1068,MTLRP,S1,BASE,4.25,2.20,2022-12-30,2023-01-03,2023-01-10,151.24,152.09,0.56,5,ts_extend
1069,KCHE,S2,ULTRA,9.46,2.32,2022-12-30,2023-01-03,2023-01-05,0.19,0.18,-1.66,2,rotate_atr20
1070,AVAN,S2,BASE,5.92,4.29,2023-01-03,2023-01-04,2023-01-11,1156.85,1712.89,48.07,5,ts_extend
1071,KUZB,S2,STRONG,6.82,4.04,2023-01-04,2023-01-05,2023-01-11,0.02,0.02,0.89,4,rebalance_half
1072,KUZB,S2,STRONG,6.82,4.04,2023-01-04,2023-01-05,2023-01-13,0.02,0.02,4.26,6,ts_extend
1073,AFLT,S1,BASE,3.61,1.61,2023-01-10,2023-01-11,2023-01-13,27.72,27.64,-0.32,2,rebalance_half
1074,AFLT,S1,BASE,3.61,1.61,2023-01-10,2023-01-11,2023-01-18,27.72,28.67,3.40,5,ts_extend
1075,KCHEP,S2,ULTRA,9.13,2.32,2023-01-10,2023-01-11,2023-01-12,0.32,0.32,0.94,1,rotate_atr20
1076,IRKT,S2,BASE,4.06,4.64,2023-01-11,2023-01-12,2023-01-13,46.45,46.94,1.06,1,rebalance_half
1077,IRKT,S2,BASE,4.06,4.64,2023-01-11,2023-01-12,2023-01-19,46.45,51.72,11.34,5,ts_extend
1078,POSI,S1,BASE,4.99,2.14,2023-01-12,2023-01-13,2023-01-18,1349.36,1358.42,0.67,3,rebalance_half
1079,POSI,S1,BASE,4.99,2.14,2023-01-12,2023-01-13,2023-01-20,1349.36,1358.50,0.68,5,ts_extend
1080,MRKV,S2,BASE,6.07,5.48,2023-01-12,2023-01-13,2023-01-19,0.03,0.03,-5.04,4,rebalance_half
1081,MRKV,S2,BASE,6.07,5.48,2023-01-12,2023-01-13,2023-01-20,0.03,0.03,8.10,5,ts_extend
1082,RASP,S1,ULTRA,7.87,1.88,2023-01-17,2023-01-18,2023-01-23,242.89,242.86,-0.01,3,rebalance_half
1083,RASP,S1,ULTRA,7.87,1.88,2023-01-17,2023-01-18,2023-01-30,242.89,248.36,2.25,8,ts_extend
1084,MDMG,S2,BASE,4.59,2.49,2023-01-18,2023-01-19,2023-01-25,449.62,446.48,-0.70,4,rebalance_half
1085,MDMG,S2,BASE,4.59,2.49,2023-01-18,2023-01-19,2023-01-26,449.62,447.72,-0.42,5,ts_extend
1086,SPBE,S1,BASE,5.15,4.88,2023-01-20,2023-01-23,2023-01-30,160.76,158.25,-1.56,5,ts_extend
1087,MFGSP,S2,BASE,5.12,4.80,2023-01-24,2023-01-25,2023-01-26,300.48,299.02,-0.49,1,rebalance_half
1088,MFGSP,S2,BASE,5.12,4.80,2023-01-24,2023-01-25,2023-02-01,300.48,304.68,1.40,5,ts_extend
1089,ZVEZ,S2,ULTRA,8.05,4.59,2023-01-25,2023-01-26,2023-02-01,4.37,4.69,7.45,4,rebalance_half
1090,ZVEZ,S2,ULTRA,8.05,4.59,2023-01-25,2023-01-26,2023-02-03,4.37,4.76,8.89,6,ts_extend
1091,MTLR,S1,BASE,3.89,2.36,2023-01-27,2023-01-30,2023-02-07,113.95,123.94,8.76,6,ts_extend
1092,SNGS,S1,ULTRA,8.19,1.66,2023-01-27,2023-01-30,2023-02-07,23.20,23.58,1.64,6,rebalance_half
1093,SNGS,S1,ULTRA,8.19,1.66,2023-01-27,2023-01-30,2023-02-08,23.20,23.32,0.55,7,ts_extend
1094,FLOT,S2,ULTRA,9.47,3.29,2023-01-31,2023-02-01,2023-02-03,47.38,47.77,0.84,2,rebalance_half
1095,FLOT,S2,ULTRA,9.47,3.29,2023-01-31,2023-02-01,2023-02-09,47.38,48.40,2.16,6,ts_extend
1096,GCHE,S2,BASE,4.29,1.76,2023-02-02,2023-02-03,2023-02-06,2962.73,3007.18,1.50,1,rotate_atr20
1097,CNTL,S2,ULTRA,7.80,5.53,2023-02-03,2023-02-06,2023-02-09,13.80,13.04,-5.53,3,rebalance_half
1098,CNTL,S2,ULTRA,7.80,5.53,2023-02-03,2023-02-06,2023-02-14,13.80,13.56,-1.78,6,ts_extend
1099,NVTK,S1,BASE,6.42,1.23,2023-02-06,2023-02-07,2023-02-14,1090.74,1079.71,-1.01,5,ts_extend
1100,KZOSP,S2,ULTRA,8.05,7.00,2023-02-08,2023-02-09,2023-02-14,30.25,29.24,-3.32,3,rebalance_half
1101,KZOSP,S2,ULTRA,8.05,7.00,2023-02-08,2023-02-09,2023-02-17,30.25,32.77,8.34,6,ts_extend
1102,NKNCP,S2,BASE,6.23,3.19,2023-02-13,2023-02-14,2023-02-21,87.20,86.24,-1.11,5,ts_extend
1103,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-01,25941.44,26457.60,1.99,1,rebalance_half
1104,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35202.39,35.70,6,ts_extend
1105,TGKBP,S2,BASE,5.24,9.36,2023-02-28,2023-03-01,2023-03-09,0.01,0.01,1.02,5,ts_extend
1106,GAZP,S1,BASE,3.79,1.72,2023-03-01,2023-03-02,2023-03-06,161.16,163.09,1.20,2,rebalance_half
1107,GAZP,S1,BASE,3.79,1.72,2023-03-01,2023-03-02,2023-03-10,161.16,161.74,0.36,5,ts_extend
1108,PHOR,S1,ULTRA,8.57,2.71,2023-03-03,2023-03-06,2023-03-21,7174.46,7238.40,0.89,10,rebalance_half
1109,PHOR,S1,ULTRA,8.57,2.71,2023-03-03,2023-03-06,2023-03-28,7174.46,7259.28,1.18,15,ts_extend
1110,FESH,S2,BASE,3.92,1.99,2023-03-07,2023-03-09,2023-03-10,35.02,34.52,-1.40,1,rebalance_half
1111,FESH,S2,BASE,3.92,1.99,2023-03-07,2023-03-09,2023-03-13,35.02,35.04,0.08,2,rotate_atr20
1112,WUSH,S2,ULTRA,8.00,3.95,2023-03-09,2023-03-10,2023-03-16,197.82,192.30,-2.79,4,rotate_atr20
1113,RGSS,S2,BASE,3.83,5.51,2023-03-10,2023-03-13,2023-03-20,0.20,0.20,-0.53,5,ts_extend
1114,TORS,S2,BASE,3.79,6.20,2023-03-15,2023-03-16,2023-03-20,0.40,0.38,-3.58,2,rebalance_half
1115,TORS,S2,BASE,3.79,6.20,2023-03-15,2023-03-16,2023-03-23,0.40,0.50,25.94,5,ts_extend
1116,TRNFP,S2,ULTRA,9.00,1.58,2023-03-17,2023-03-20,2023-03-21,1074.22,1050.32,-2.22,1,rotate_atr20
1117,GAZP,S1,BASE,5.55,1.80,2023-03-20,2023-03-21,2023-03-28,170.82,170.55,-0.16,5,ts_extend
1118,KRSBP,S2,BASE,3.95,3.53,2023-03-20,2023-03-21,2023-03-23,9.80,10.06,2.74,2,rebalance_half
1119,KRSBP,S2,BASE,3.95,3.53,2023-03-20,2023-03-21,2023-03-28,9.80,10.69,9.14,5,ts_extend
1120,BSPBP,S2,BASE,6.27,3.92,2023-03-22,2023-03-23,2023-03-28,29.60,28.06,-5.21,3,rebalance_half
1121,BSPBP,S2,BASE,6.27,3.92,2023-03-22,2023-03-23,2023-03-30,29.60,31.99,8.10,5,ts_extend
1122,SNGSP,S1,ULTRA,7.87,1.55,2023-03-27,2023-03-28,2023-03-29,31.56,31.41,-0.46,1,rebalance_half
1123,SNGSP,S1,ULTRA,7.87,1.55,2023-03-27,2023-03-28,2023-04-04,31.56,33.85,7.26,5,rotate_atr20
1124,TRMK,S2,STRONG,6.50,1.98,2023-03-27,2023-03-28,2023-03-31,103.16,99.92,-3.15,3,rebalance_half
1125,TRMK,S2,STRONG,6.50,1.98,2023-03-27,2023-03-28,2023-04-03,103.16,101.32,-1.79,4,rotate_atr20
1126,UPRO,S1,BASE,5.05,2.25,2023-03-28,2023-03-29,2023-04-05,1.96,1.93,-1.46,5,ts_extend
1127,ENPG,S2,BASE,4.47,2.28,2023-03-30,2023-03-31,2023-04-04,434.69,430.31,-1.01,2,rotate_atr20
1128,GAZA,S2,BASE,3.98,5.66,2023-03-31,2023-04-03,2023-04-10,751.20,781.14,3.99,5,ts_extend
1129,VTBR,S1,BASE,5.13,2.49,2023-04-03,2023-04-04,2023-04-05,102.01,94.32,-7.54,1,rebalance_half
1130,VTBR,S1,BASE,5.13,2.49,2023-04-03,2023-04-04,2023-04-11,102.01,100.53,-1.45,5,ts_extend
1131,CHKZ,S2,STRONG,6.79,4.56,2023-04-03,2023-04-04,2023-04-10,14683.46,14017.54,-4.54,4,rebalance_half
1132,CHKZ,S2,STRONG,6.79,4.56,2023-04-03,2023-04-04,2023-04-12,14683.46,14922.13,1.63,6,ts_extend
1133,SNGS,S1,BASE,4.96,2.01,2023-04-04,2023-04-05,2023-04-10,25.10,25.14,0.20,3,rotate_atr20
1134,FLOT,S1,BASE,6.17,3.25,2023-04-07,2023-04-10,2023-04-11,65.72,64.72,-1.53,1,rebalance_half
1135,FLOT,S1,BASE,6.17,3.25,2023-04-07,2023-04-10,2023-04-17,65.72,66.64,1.39,5,ts_extend
1136,STSB,S2,BASE,4.53,3.38,2023-04-07,2023-04-10,2023-04-12,1.07,1.11,3.89,2,rebalance_half
1137,STSB,S2,BASE,4.53,3.38,2023-04-07,2023-04-10,2023-04-18,1.07,1.22,14.62,6,ts_extend
1138,AFLT,S1,BASE,4.88,2.86,2023-04-10,2023-04-11,2023-04-18,34.13,35.83,4.98,5,ts_extend
1139,RENI,S2,ULTRA,8.69,3.45,2023-04-11,2023-04-12,2023-04-18,64.80,65.16,0.54,4,rebalance_half
1140,RENI,S2,ULTRA,8.69,3.45,2023-04-11,2023-04-12,2023-04-20,64.80,66.96,3.33,6,ts_extend
1141,TRMK,S1,ULTRA,8.24,2.81,2023-04-17,2023-04-18,2023-04-19,117.31,114.22,-2.63,1,rebalance_half
1142,TRMK,S1,ULTRA,8.24,2.81,2023-04-17,2023-04-18,2023-04-26,117.31,116.19,-0.95,6,ts_extend
1143,VEON-RX,S2,BASE,4.84,4.71,2023-04-17,2023-04-18,2023-04-20,48.78,51.17,4.90,2,rebalance_half
1144,VEON-RX,S2,BASE,4.84,4.71,2023-04-17,2023-04-18,2023-04-25,48.78,59.07,21.09,5,ts_extend
1145,MTLRP,S1,BASE,5.57,2.71,2023-04-18,2023-04-19,2023-04-26,214.79,218.25,1.61,5,ts_extend
1146,MFGS,S2,BASE,6.32,1.70,2023-04-19,2023-04-20,2023-04-24,386.62,373.40,-3.42,2,rotate_atr20
1147,ASSB,S2,ULTRA,8.41,4.73,2023-04-21,2023-04-24,2023-04-25,1.45,1.32,-9.13,1,rebalance_half
1148,ASSB,S2,ULTRA,8.41,4.73,2023-04-21,2023-04-24,2023-05-02,1.45,1.13,-22.12,5,cat_stop
1149,LSRG,S2,ULTRA,7.54,1.97,2023-04-24,2023-04-25,2023-04-27,567.71,575.88,1.44,2,rotate_atr20
1150,PIKK,S1,ULTRA,9.68,1.93,2023-04-25,2023-04-26,2023-04-28,703.82,687.80,-2.28,2,rotate_atr20
1151,SMLT,S1,BASE,5.63,2.37,2023-04-25,2023-04-26,2023-05-04,2769.42,2844.00,2.69,5,ts_extend
1152,USBN,S2,ULTRA,9.38,3.66,2023-04-26,2023-04-27,2023-05-02,0.11,0.10,-8.45,2,rebalance_half
1153,USBN,S2,ULTRA,9.38,3.66,2023-04-26,2023-04-27,2023-05-08,0.11,0.12,7.65,6,ts_extend
1154,VTBR,S1,BASE,4.00,3.23,2023-04-27,2023-04-28,2023-05-08,111.28,112.59,1.18,5,ts_extend
1155,MRKU,S2,BASE,6.01,3.30,2023-04-28,2023-05-02,2023-05-10,0.24,0.24,1.18,5,ts_extend
1156,MFGS,S2,BASE,4.82,4.22,2023-05-12,2023-05-15,2023-05-16,438.70,438.80,0.02,1,rebalance_half
1157,MFGS,S2,BASE,4.82,4.22,2023-05-12,2023-05-15,2023-05-22,438.70,450.37,2.66,5,ts_extend
1158,MTSS,S1,BASE,3.71,2.14,2023-05-15,2023-05-16,2023-05-22,294.27,304.81,3.58,4,rebalance_half
1159,MTSS,S1,BASE,3.71,2.14,2023-05-15,2023-05-16,2023-05-23,294.27,310.04,5.36,5,ts_extend
1160,ETLN,S2,ULTRA,7.28,4.31,2023-05-15,2023-05-16,2023-05-22,70.87,72.38,2.13,4,rebalance_half
1161,ETLN,S2,ULTRA,7.28,4.31,2023-05-15,2023-05-16,2023-05-24,70.87,74.86,5.62,6,ts_extend
1162,VKCO,S1,BASE,4.01,3.23,2023-05-19,2023-05-22,2023-05-29,535.66,590.65,10.27,5,rebalance_half
1163,VKCO,S1,BASE,4.01,3.23,2023-05-19,2023-05-22,2023-05-30,535.66,586.91,9.57,6,ts_extend
1164,JNOSP,S2,BASE,6.21,2.84,2023-05-19,2023-05-22,2023-05-29,14.36,14.61,1.71,5,ts_extend
1165,FLOT,S1,BASE,5.23,3.10,2023-05-26,2023-05-29,2023-05-31,76.41,77.90,1.94,2,rebalance_half
1166,FLOT,S1,BASE,5.23,3.10,2023-05-26,2023-05-29,2023-06-05,76.41,96.44,26.22,5,ts_extend
1167,RZSB,S2,BASE,4.09,4.21,2023-05-29,2023-05-30,2023-05-31,42.57,35.44,-16.74,1,rebalance_half
1168,RZSB,S2,BASE,4.09,4.21,2023-05-29,2023-05-30,2023-06-02,42.57,33.15,-22.12,3,cat_stop
1169,SMLT,S1,BASE,4.91,3.49,2023-05-30,2023-05-31,2023-06-07,3038.35,3051.71,0.44,5,ts_extend
1170,BANE,S2,BASE,4.98,3.87,2023-05-30,2023-05-31,2023-06-02,1996.69,1995.80,-0.04,2,rebalance_half
1171,BANE,S2,BASE,4.98,3.87,2023-05-30,2023-05-31,2023-06-07,1996.69,2006.25,0.48,5,ts_extend
1172,MDMG,S2,BASE,6.19,2.97,2023-06-01,2023-06-02,2023-06-08,634.71,619.41,-2.41,4,rebalance_half
1173,MDMG,S2,BASE,6.19,2.97,2023-06-01,2023-06-02,2023-06-09,634.71,645.58,1.71,5,ts_extend
1174,OZON,S1,BASE,6.35,2.86,2023-06-07,2023-06-08,2023-06-09,1952.12,1946.38,-0.29,1,rebalance_half
1175,OZON,S1,BASE,6.35,2.86,2023-06-07,2023-06-08,2023-06-16,1952.12,2027.91,3.88,5,ts_extend
1176,DZRDP,S2,BASE,4.11,4.10,2023-06-07,2023-06-08,2023-06-09,3054.88,2945.28,-3.59,1,rebalance_half
1177,DZRDP,S2,BASE,4.11,4.10,2023-06-07,2023-06-08,2023-06-16,3054.88,3071.40,0.54,5,ts_extend
1178,NMTP,S1,ULTRA,7.00,3.47,2023-06-08,2023-06-09,2023-06-19,8.96,8.99,0.29,5,rebalance_half
1179,NMTP,S1,ULTRA,7.00,3.47,2023-06-08,2023-06-09,2023-06-20,8.96,8.92,-0.41,6,ts_extend
1180,RDRB,S2,ULTRA,8.24,3.84,2023-06-08,2023-06-09,2023-06-16,221.35,235.62,6.45,4,rebalance_half
1181,RDRB,S2,ULTRA,8.24,3.84,2023-06-08,2023-06-09,2023-06-20,221.35,284.93,28.72,6,ts_extend
1182,KLSB,S2,ULTRA,8.73,3.62,2023-06-15,2023-06-16,2023-06-20,20.03,19.83,-1.02,2,rebalance_half
1183,KLSB,S2,ULTRA,8.73,3.62,2023-06-15,2023-06-16,2023-06-26,20.03,21.36,6.65,6,ts_extend
1184,MGNT,S1,BASE,5.02,2.80,2023-06-16,2023-06-19,2023-06-20,4892.82,4890.16,-0.05,1,rebalance_half
1185,MGNT,S1,BASE,5.02,2.80,2023-06-16,2023-06-19,2023-06-26,4892.82,4920.14,0.56,5,ts_extend
1186,CHMF,S1,ULTRA,7.13,1.81,2023-06-19,2023-06-20,2023-06-21,1146.83,1180.11,2.90,1,rotate_atr20
1187,UNAC,S2,BASE,4.98,2.63,2023-06-19,2023-06-20,2023-06-26,0.77,0.77,0.92,4,rebalance_half
1188,UNAC,S2,BASE,4.98,2.63,2023-06-19,2023-06-20,2023-06-27,0.77,0.83,8.74,5,ts_extend
1189,KMAZ,S1,BASE,3.80,4.12,2023-06-20,2023-06-21,2023-06-28,212.04,212.54,0.23,5,ts_extend
1190,AQUA,S2,BASE,5.77,1.92,2023-06-23,2023-06-26,2023-06-28,610.98,622.50,1.89,2,rebalance_half
1191,AQUA,S2,BASE,5.77,1.92,2023-06-23,2023-06-26,2023-06-29,610.98,620.51,1.56,3,rotate_atr20
1192,CHGZ,S2,STRONG,6.98,3.82,2023-06-27,2023-06-28,2023-07-06,49.88,54.90,10.07,6,ts_extend
1193,PMSBP,S2,BASE,4.94,3.42,2023-06-28,2023-06-29,2023-06-30,170.27,178.51,4.84,1,rotate_atr20
1194,SGZH,S1,BASE,5.35,2.36,2023-06-29,2023-06-30,2023-07-07,5.85,6.32,8.00,5,ts_extend
1195,TNSE,S2,BASE,4.03,7.00,2023-06-29,2023-06-30,2023-07-06,1832.93,1587.46,-13.39,4,rebalance_half
1196,TNSE,S2,BASE,4.03,7.00,2023-06-29,2023-06-30,2023-07-07,1832.93,1870.40,2.04,5,ts_extend
1197,PAZA,S2,BASE,6.34,3.37,2023-07-05,2023-07-06,2023-07-12,11237.95,11781.12,4.83,4,rebalance_half
1198,PAZA,S2,BASE,6.34,3.37,2023-07-05,2023-07-06,2023-07-13,11237.95,14096.93,25.44,5,ts_extend
1199,LNZLP,S1,BASE,6.08,2.35,2023-07-11,2023-07-12,2023-07-17,3145.02,3070.08,-2.38,3,rebalance_half
1200,LNZLP,S1,BASE,6.08,2.35,2023-07-11,2023-07-12,2023-07-19,3145.02,3100.93,-1.40,5,ts_extend
1201,KGKCP,S2,STRONG,6.94,5.31,2023-07-11,2023-07-12,2023-07-14,66.11,62.10,-6.06,2,rebalance_half
1202,KGKCP,S2,STRONG,6.94,5.31,2023-07-11,2023-07-12,2023-07-20,66.11,71.18,7.67,6,ts_extend
1203,NFAZ,S2,ULTRA,8.78,3.79,2023-07-13,2023-07-14,2023-07-20,408.15,394.37,-3.38,4,rebalance_half
1204,NFAZ,S2,ULTRA,8.78,3.79,2023-07-13,2023-07-14,2023-07-24,408.15,405.51,-0.65,6,ts_extend
1205,BSPB,S1,ULTRA,8.77,1.84,2023-07-14,2023-07-17,2023-07-18,189.29,193.69,2.32,1,rotate_atr20
1206,ENPG,S1,STRONG,6.61,3.34,2023-07-17,2023-07-18,2023-07-20,524.44,505.39,-3.63,2,rebalance_half
1207,ENPG,S1,STRONG,6.61,3.34,2023-07-17,2023-07-18,2023-07-26,524.44,527.67,0.62,6,ts_extend
1208,RASP,S1,ULTRA,7.37,1.84,2023-07-19,2023-07-20,2023-07-26,328.57,332.87,1.31,4,rebalance_half
1209,RASP,S1,ULTRA,7.37,1.84,2023-07-19,2023-07-20,2023-07-27,328.57,336.11,2.29,5,rotate_atr20
1210,CNTLP,S2,ULTRA,8.27,1.94,2023-07-19,2023-07-20,2023-07-24,12.78,13.46,5.31,2,rebalance_half
1211,CNTLP,S2,ULTRA,8.27,1.94,2023-07-19,2023-07-20,2023-07-25,12.78,13.32,4.21,3,rotate_atr20
1212,BRZL,S2,ULTRA,8.76,2.57,2023-07-21,2023-07-24,2023-07-28,1397.23,1382.78,-1.03,4,rotate_atr20
1213,CHMK,S2,BASE,5.13,3.61,2023-07-24,2023-07-25,2023-08-02,7086.32,7530.83,6.27,6,ts_extend
1214,NMTP,S1,BASE,3.69,3.16,2023-07-25,2023-07-26,2023-08-03,10.01,12.52,25.08,6,ts_extend
1215,SVAV,S1,BASE,5.64,3.83,2023-07-26,2023-07-27,2023-08-03,887.42,913.54,2.94,5,ts_extend
1216,MRKU,S2,BASE,4.51,4.24,2023-07-27,2023-07-28,2023-08-02,0.44,0.45,2.59,3,rebalance_half
1217,MRKU,S2,BASE,4.51,4.24,2023-07-27,2023-07-28,2023-08-04,0.44,0.49,11.85,5,ts_extend
1218,SVET,S2,ULTRA,8.19,2.98,2023-08-01,2023-08-02,2023-08-04,35.11,33.05,-5.87,2,rebalance_half
1219,SVET,S2,ULTRA,8.19,2.98,2023-08-01,2023-08-02,2023-08-09,35.11,33.35,-5.01,5,rotate_atr20
1220,MTLRP,S1,BASE,4.03,2.58,2023-08-02,2023-08-03,2023-08-10,260.82,268.75,3.04,5,ts_extend
1221,FLOT,S1,BASE,5.59,2.49,2023-08-02,2023-08-03,2023-08-10,109.21,110.26,0.95,5,ts_extend
1222,VSMO,S2,BASE,6.45,1.55,2023-08-03,2023-08-04,2023-08-07,51362.05,51297.79,-0.13,1,rotate_atr20
1223,YKEN,S2,STRONG,6.73,3.83,2023-08-04,2023-08-07,2023-08-10,0.83,0.91,9.63,3,rebalance_half
