=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:21:29
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6

=== ИТОГИ ===
Всего сделок,486
Средняя доходность %,4.78
Медианная доходность %,1.98
Win rate %,70.4
Profit factor,8.15
Sharpe,2.79
Макс просадка %,29.30
Общая доходность %,37786190.44
CAGR %,0.00
Макс выигрыш %,108.22
Макс проигрыш %,-28.12
Ср. выигрыш %,7.74
Ср. проигрыш %,2.25
Макс серия побед,11
Макс серия потерь,7
Ср. удержание дней,5.8
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
357,AFLT,S1,STRONG,6.41,2.30,2024-03-29,2024-04-01,2024-04-09,48.71,50.49,3.65,6,ts_extend
358,VGSBP,S2,STRONG,6.95,5.47,2024-04-02,2024-04-03,2024-04-11,13.50,13.71,1.58,6,ts_extend
359,ABIO,S2,STRONG,5.21,2.92,2024-04-03,2024-04-04,2024-04-12,117.09,121.62,3.88,6,ts_extend
360,NLMK,S1,STRONG,5.43,2.16,2024-04-10,2024-04-11,2024-04-19,227.72,226.80,-0.40,6,ts_extend
361,ABRD,S2,ULTRA,8.22,2.65,2024-04-10,2024-04-11,2024-04-18,294.67,293.13,-0.52,5,rotate_atr20
362,PMSBP,S2,ULTRA,8.58,4.11,2024-04-16,2024-04-17,2024-04-25,269.63,280.21,3.92,6,ts_extend
363,BRZL,S2,STRONG,5.75,4.59,2024-04-17,2024-04-18,2024-04-26,3035.85,3269.51,7.70,6,ts_extend
364,ASTR,S1,STRONG,7.10,5.46,2024-04-19,2024-04-22,2024-04-29,637.22,627.67,-1.50,6,ts_extend
365,GEMA,S2,STRONG,5.48,4.37,2024-04-25,2024-04-26,2024-05-06,198.87,205.38,3.27,6,ts_extend
366,TUZA,S2,STRONG,5.20,3.26,2024-04-27,2024-04-29,2024-05-08,340.04,343.85,1.12,6,ts_extend
367,TGKA,S1,STRONG,6.94,2.84,2024-04-30,2024-05-02,2024-05-13,0.01,0.01,-0.58,6,ts_extend
368,LSNGP,S2,ULTRA,7.32,1.49,2024-05-06,2024-05-07,2024-05-15,217.35,216.25,-0.50,5,rotate_atr20
369,UTAR,S2,ULTRA,7.86,4.86,2024-05-10,2024-05-13,2024-05-21,21.47,21.31,-0.74,6,ts_extend
370,RTGZ,S2,STRONG,6.02,2.79,2024-05-14,2024-05-15,2024-05-23,41466.24,45388.06,9.46,6,ts_extend
371,RTKMP,S1,ULTRA,7.20,1.56,2024-05-16,2024-05-17,2024-05-27,92.25,90.79,-1.58,6,ts_extend
372,PIKK,S1,STRONG,6.61,3.46,2024-06-20,2024-06-21,2024-07-01,957.03,977.42,2.13,6,ts_extend
373,KGKC,S2,STRONG,5.78,3.65,2024-07-03,2024-07-04,2024-07-12,56.69,56.59,-0.18,6,ts_extend
374,KRKOP,S2,ULTRA,7.61,1.83,2024-08-12,2024-08-13,2024-08-21,13.98,13.96,-0.15,6,ts_extend
375,PRFN,S2,STRONG,5.23,7.19,2024-08-28,2024-08-29,2024-09-06,5.65,5.82,3.02,6,ts_extend
376,MGNT,S1,ULTRA,8.96,3.75,2024-09-17,2024-09-18,2024-09-26,5606.46,5903.16,5.29,6,ts_extend
377,KZOS,S2,STRONG,6.79,3.90,2024-09-17,2024-09-18,2024-09-26,90.74,92.54,1.98,6,ts_extend
378,SARE,S2,STRONG,5.21,4.33,2024-09-30,2024-10-01,2024-10-09,0.48,0.48,0.13,6,ts_extend
379,AVAN,S2,ULTRA,9.21,3.51,2024-09-30,2024-10-01,2024-10-09,795.27,779.71,-1.96,6,ts_extend
380,SVAV,S1,STRONG,5.21,4.48,2024-10-10,2024-10-11,2024-10-21,810.29,838.01,3.42,6,ts_extend
381,NKNCP,S2,STRONG,6.27,2.74,2024-10-14,2024-10-15,2024-10-23,74.12,74.06,-0.09,6,ts_extend
382,PLZL,S1,ULTRA,8.11,1.85,2024-10-21,2024-10-22,2024-10-30,1462.54,1468.54,0.41,6,ts_extend
383,LNZL,S2,STRONG,5.93,2.17,2024-10-22,2024-10-23,2024-10-31,12580.10,12359.01,-1.76,6,ts_extend
384,RTSB,S2,STRONG,6.19,4.92,2024-11-13,2024-11-14,2024-11-22,2.77,2.77,0.04,6,ts_extend
385,VRSBP,S2,ULTRA,8.30,4.13,2024-11-13,2024-11-14,2024-11-22,148.04,149.81,1.20,6,ts_extend
386,MRSB,S2,STRONG,6.21,4.87,2024-12-09,2024-12-10,2024-12-18,0.78,0.77,-1.16,6,ts_extend
387,KROTP,S2,ULTRA,8.11,4.41,2024-12-09,2024-12-10,2024-12-18,484.77,491.19,1.32,6,ts_extend
388,MFGS,S2,ULTRA,7.64,4.01,2024-12-20,2024-12-23,2024-12-30,371.09,378.45,1.98,6,ts_extend
389,OZPH,S1,ULTRA,7.28,5.77,2025-01-06,2025-01-08,2025-01-16,50.33,49.51,-1.63,6,ts_extend
390,IVAT,S2,STRONG,5.35,2.42,2025-01-06,2025-01-08,2025-01-16,223.01,230.67,3.44,6,ts_extend
391,VKCO,S1,ULTRA,8.47,4.48,2025-01-15,2025-01-16,2025-01-24,338.14,354.52,4.85,6,ts_extend
392,VSMO,S2,STRONG,6.23,3.42,2025-01-15,2025-01-16,2025-01-23,28886.14,29073.41,0.65,5,rotate_atr20
393,RTGZ,S2,ULTRA,7.91,4.09,2025-01-15,2025-01-16,2025-01-24,49979.84,52943.16,5.93,6,ts_extend
394,RTSB,S2,STRONG,6.06,5.19,2025-01-22,2025-01-23,2025-01-31,3.94,4.32,9.68,6,ts_extend
395,APRI,S2,STRONG,5.80,1.84,2025-01-27,2025-01-28,2025-02-05,14.86,15.88,6.81,6,ts_extend
396,HYDR,S1,ULTRA,8.60,2.74,2025-01-29,2025-01-30,2025-02-07,0.58,0.58,-0.71,6,ts_extend
397,SAGOP,S2,ULTRA,8.54,3.95,2025-01-31,2025-02-03,2025-02-11,2.94,2.97,0.89,6,ts_extend
398,BRZL,S2,STRONG,5.36,4.13,2025-02-05,2025-02-06,2025-02-14,2271.63,2446.24,7.69,6,ts_extend
399,VGSBP,S2,STRONG,6.61,3.51,2025-02-10,2025-02-11,2025-02-19,11.52,11.59,0.64,6,ts_extend
400,GCHE,S2,STRONG,5.75,2.58,2025-02-13,2025-02-14,2025-02-24,4467.14,4420.92,-1.03,6,ts_extend
401,VJGZ,S2,STRONG,6.53,4.33,2025-02-19,2025-02-20,2025-02-28,3029.84,3163.41,4.41,6,ts_extend
402,TRMK,S1,STRONG,6.99,3.40,2025-02-21,2025-02-24,2025-03-04,136.12,144.42,6.10,6,ts_extend
403,KMAZ,S2,ULTRA,9.74,3.35,2025-02-25,2025-02-26,2025-03-06,132.71,130.89,-1.37,6,ts_extend
404,KRKOP,S2,ULTRA,7.13,2.65,2025-03-05,2025-03-06,2025-03-14,14.32,15.00,4.73,6,ts_extend
405,PHOR,S1,ULTRA,9.93,1.79,2025-03-25,2025-03-26,2025-04-01,6806.87,6680.64,-1.85,6,ts_extend
406,AKRN,S2,STRONG,5.36,1.87,2025-03-25,2025-03-26,2025-04-03,17027.20,16727.96,-1.76,6,ts_extend
407,PMSBP,S2,ULTRA,8.83,3.39,2025-04-25,2025-04-28,2025-05-07,293.47,308.84,5.24,6,ts_extend
408,KRSBP,S2,STRONG,6.24,2.88,2025-05-19,2025-05-20,2025-05-28,19.55,19.94,2.01,6,ts_extend
409,KGKCP,S2,STRONG,5.54,2.47,2025-05-26,2025-05-27,2025-06-05,52.68,53.44,1.44,7,ts_extend
410,CARM,S2,ULTRA,7.14,1.83,2025-06-02,2025-06-03,2025-06-09,1.54,1.64,6.79,6,ts_extend
411,SVAV,S1,ULTRA,9.63,1.83,2025-06-04,2025-06-05,2025-06-13,792.77,814.74,2.77,7,ts_extend
412,OGKB,S2,ULTRA,8.66,2.88,2025-06-05,2025-06-06,2025-06-13,0.41,0.42,1.34,6,ts_extend
413,RNFT,S1,STRONG,5.62,3.17,2025-06-17,2025-06-18,2025-06-26,132.66,132.77,0.09,6,ts_extend
414,POSI,S1,STRONG,6.38,2.96,2025-06-25,2025-06-26,2025-07-02,1213.74,1309.57,7.90,6,ts_extend
415,IVAT,S2,ULTRA,9.09,3.50,2025-06-26,2025-06-27,2025-07-03,132.51,136.57,3.07,6,ts_extend
416,STSBP,S2,STRONG,6.92,2.98,2025-07-03,2025-07-04,2025-07-14,4.62,4.68,1.27,6,ts_extend
417,MISBP,S2,ULTRA,9.27,3.01,2025-07-03,2025-07-04,2025-07-14,45.47,44.58,-1.96,6,ts_extend
418,VKCO,S1,STRONG,5.57,2.91,2025-07-10,2025-07-11,2025-07-17,322.31,327.84,1.71,6,ts_extend
419,CARM,S2,STRONG,6.20,2.18,2025-07-17,2025-07-18,2025-07-24,1.73,1.74,0.64,6,ts_extend
420,CNRU,S2,STRONG,5.19,2.84,2025-07-23,2025-07-24,2025-07-30,584.93,589.46,0.77,6,ts_extend
421,RBCM,S2,ULTRA,8.25,3.67,2025-07-23,2025-07-24,2025-07-30,13.20,14.07,6.58,6,ts_extend
422,ASTR,S1,ULTRA,7.51,1.83,2025-07-24,2025-07-25,2025-07-31,402.64,404.03,0.35,6,ts_extend
423,SAGO,S2,ULTRA,9.75,2.44,2025-07-30,2025-07-31,2025-08-08,2.70,2.89,6.95,6,ts_extend
424,RTKM,S1,STRONG,6.78,2.49,2025-08-06,2025-08-07,2025-08-15,68.19,71.29,4.55,6,ts_extend
425,UPRO,S1,ULTRA,7.20,2.07,2025-08-06,2025-08-07,2025-08-15,1.69,1.86,10.12,6,ts_extend
426,IGST,S2,ULTRA,9.40,4.01,2025-08-07,2025-08-08,2025-08-18,5248.38,5470.79,4.24,6,ts_extend
427,HNFG,S2,ULTRA,9.19,1.61,2025-08-08,2025-08-11,2025-08-12,596.95,591.75,-0.87,1,rotate_atr20
428,TGKB,S2,STRONG,5.54,4.17,2025-08-11,2025-08-12,2025-08-18,0.01,0.01,5.79,6,ts_extend
429,RAGR,S1,STRONG,5.94,2.86,2025-08-14,2025-08-15,2025-08-21,134.43,134.00,-0.32,6,ts_extend
430,MBNK,S2,STRONG,6.16,2.58,2025-08-19,2025-08-20,2025-08-21,1446.31,1376.79,-4.81,1,rotate_atr20
431,KOGK,S2,STRONG,5.90,5.23,2025-08-19,2025-08-20,2025-08-28,377.65,380.30,0.70,6,ts_extend
432,SVET,S2,STRONG,5.15,5.74,2025-08-20,2025-08-21,2025-08-27,23.52,16.91,-28.12,4,cat_stop
433,VSMO,S1,STRONG,6.21,4.42,2025-08-26,2025-08-27,2025-09-02,35656.96,35111.89,-1.53,6,ts_extend
434,TUZA,S2,ULTRA,9.84,3.76,2025-09-04,2025-09-05,2025-09-11,163.76,167.16,2.08,6,ts_extend
435,UNAC,S1,ULTRA,8.01,2.18,2025-09-08,2025-09-09,2025-09-15,0.62,0.61,-1.08,6,ts_extend
436,ZILL,S2,ULTRA,8.62,3.04,2025-09-15,2025-09-16,2025-09-24,4046.46,4201.14,3.82,6,ts_extend
437,MRKC,S2,ULTRA,7.14,2.31,2025-09-24,2025-09-25,2025-10-02,0.77,0.81,4.74,7,ts_extend
438,GEMA,S2,STRONG,5.66,2.40,2025-09-26,2025-09-29,2025-10-05,116.39,115.73,-0.56,6,ts_extend
439,SAGO,S2,ULTRA,7.32,1.89,2025-10-07,2025-10-08,2025-10-14,3.28,3.33,1.78,6,ts_extend
440,KRKOP,S2,STRONG,5.61,3.35,2025-10-13,2025-10-14,2025-10-20,13.34,13.68,2.50,6,ts_extend
441,MSTT,S2,ULTRA,7.69,3.13,2025-10-20,2025-10-21,2025-10-29,117.24,120.35,2.65,6,ts_extend
442,SFIN,S1,ULTRA,8.97,3.16,2025-10-24,2025-10-27,2025-11-03,1171.47,1192.20,1.77,6,ts_extend
443,LEAS,S1,STRONG,6.45,3.14,2025-11-05,2025-11-06,2025-11-12,574.12,583.46,1.63,6,ts_extend
444,UNAC,S2,STRONG,5.17,2.85,2025-11-06,2025-11-07,2025-11-13,0.54,0.56,3.09,6,ts_extend
445,SAREP,S2,STRONG,6.84,4.62,2025-11-06,2025-11-07,2025-11-13,0.34,0.35,3.18,6,ts_extend
446,ZILL,S2,STRONG,6.03,2.34,2025-11-12,2025-11-13,2025-11-19,4236.77,4420.92,4.35,6,ts_extend
447,SVAV,S2,ULTRA,8.75,3.64,2025-11-12,2025-11-13,2025-11-19,547.37,580.41,6.04,6,ts_extend
448,SGZH,S1,STRONG,5.76,2.17,2025-11-20,2025-11-21,2025-11-29,1.24,1.26,1.73,6,ts_extend
449,BSPBP,S2,ULTRA,7.81,1.92,2025-11-20,2025-11-21,2025-11-29,55.24,54.85,-0.69,6,ts_extend
450,EELT,S2,STRONG,6.63,1.89,2025-11-20,2025-11-21,2025-11-30,8.65,8.84,2.17,7,ts_extend
451,VKCO,S1,STRONG,5.20,2.42,2025-12-04,2025-12-05,2025-12-13,288.66,292.96,1.49,6,ts_extend
452,UNAC,S2,STRONG,5.27,1.80,2025-12-04,2025-12-05,2025-12-08,0.52,0.51,-1.95,1,rotate_atr20
453,IRKT,S2,STRONG,5.76,1.88,2025-12-04,2025-12-05,2025-12-11,26.28,27.24,3.63,4,rotate_atr20
454,RTSB,S2,STRONG,6.63,3.11,2025-12-05,2025-12-08,2025-12-14,3.78,5.12,35.68,6,ts_extend
455,MISB,S2,STRONG,5.64,3.05,2025-12-10,2025-12-11,2025-12-17,57.89,57.96,0.12,6,ts_extend
456,KROT,S2,ULTRA,7.47,2.79,2025-12-15,2025-12-16,2025-12-22,1531.45,1953.01,27.53,6,ts_extend
457,MVID,S1,ULTRA,7.81,2.56,2025-12-17,2025-12-18,2025-12-24,78.02,89.71,14.98,6,ts_extend
458,KRKOP,S2,ULTRA,9.42,1.32,2025-12-17,2025-12-18,2025-12-19,13.92,13.88,-0.32,1,rotate_atr20
459,NSVZ,S2,ULTRA,7.91,2.88,2025-12-18,2025-12-19,2025-12-25,272.44,269.62,-1.03,6,ts_extend
460,RKKE,S2,ULTRA,7.54,2.51,2025-12-22,2025-12-23,2025-12-29,16686.66,16471.20,-1.29,6,ts_extend
461,SELG,S1,STRONG,6.32,1.88,2025-12-23,2025-12-24,2025-12-30,44.77,44.18,-1.32,6,ts_extend
462,HYDR,S1,STRONG,6.34,2.19,2025-12-23,2025-12-24,2025-12-30,0.43,0.42,-1.34,6,ts_extend
463,VSEH,S2,ULTRA,9.72,1.90,2025-12-29,2025-12-30,2026-01-08,74.07,71.56,-3.39,3,rotate_atr20
464,KRSB,S2,STRONG,6.41,2.56,2026-01-05,2026-01-06,2026-01-14,23.12,22.20,-3.95,5,rotate_atr20
465,VLHZ,S2,ULTRA,7.73,4.70,2026-01-06,2026-01-08,2026-01-16,292.07,323.54,10.78,6,ts_extend
466,RUAL,S1,STRONG,5.68,2.00,2026-01-12,2026-01-13,2026-01-19,37.91,38.16,0.66,6,ts_extend
467,MFGS,S2,STRONG,5.92,4.44,2026-01-13,2026-01-14,2026-01-20,412.66,425.39,3.09,6,ts_extend
468,MSNG,S2,ULTRA,9.06,2.55,2026-01-15,2026-01-16,2026-01-24,2.46,2.59,5.53,8,ts_extend
469,IRKT,S2,STRONG,6.13,1.85,2026-01-19,2026-01-20,2026-01-22,27.74,28.25,1.84,2,rotate_atr20
470,SELG,S1,STRONG,5.86,2.44,2026-01-20,2026-01-21,2026-01-27,51.47,56.04,8.87,6,ts_extend
471,RNFT,S1,STRONG,5.19,2.25,2026-01-21,2026-01-22,2026-01-28,110.08,113.57,3.17,6,ts_extend
472,LNZLP,S2,STRONG,5.84,5.30,2026-01-21,2026-01-22,2026-01-28,811.30,859.62,5.96,6,ts_extend
473,VSEH,S2,ULTRA,7.22,2.29,2026-01-26,2026-01-27,2026-02-02,77.29,78.23,1.21,6,ts_extend
474,CHMK,S2,STRONG,5.24,1.61,2026-01-27,2026-01-28,2026-01-29,4572.30,4577.66,0.12,1,rotate_atr20
475,SGZH,S1,STRONG,6.71,1.84,2026-01-28,2026-01-29,2026-02-04,1.27,1.25,-1.37,6,ts_extend
476,LNZLP,S2,STRONG,6.49,4.22,2026-01-28,2026-01-29,2026-02-04,921.47,952.95,3.42,6,ts_extend
477,RAGR,S1,STRONG,5.59,2.47,2026-02-05,2026-02-06,2026-02-12,124.70,123.79,-0.73,6,ts_extend
478,WTCM,S2,ULTRA,7.70,2.28,2026-02-05,2026-02-06,2026-02-12,16.79,18.14,8.05,6,ts_extend
479,AFKS,S1,STRONG,5.21,2.01,2026-02-13,2026-02-16,2026-02-23,13.84,14.16,2.28,7,max_hold
480,GAZAP,S2,STRONG,5.56,3.63,2026-02-13,2026-02-16,2026-02-22,466.24,469.11,0.61,6,ts_extend
481,RKKE,S2,ULTRA,7.33,1.98,2026-02-24,2026-02-25,2026-03-03,18699.87,19020.32,1.71,6,ts_extend
482,SNGSP,S1,STRONG,5.98,1.45,2026-02-25,2026-02-26,2026-03-04,44.36,46.57,4.97,6,ts_extend
483,FESH,S2,ULTRA,9.91,2.29,2026-03-03,2026-03-04,2026-03-12,56.25,63.19,12.34,6,ts_extend
484,NKNC,S2,STRONG,5.60,1.43,2026-03-11,2026-03-12,2026-03-13,80.63,80.47,-0.20,1,rotate_atr20
485,VJGZ,S2,ULTRA,7.96,3.57,2026-03-11,2026-03-12,2026-03-18,3290.26,4767.36,44.89,6,end_of_data
486,VJGZP,S2,ULTRA,8.58,3.56,2026-03-12,2026-03-13,2026-03-18,1766.82,2332.26,32.00,5,end_of_data
