=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:26:29
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,2.5
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,2.5
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,1016
Средняя доходность %,4.00
Медианная доходность %,1.29
Win rate %,65.5
Profit factor,5.30
Sharpe,2.46
Макс просадка %,50.12
Общая доходность %,1995110065.19
CAGR %,0.00
Макс выигрыш %,122.29
Макс проигрыш %,-28.12
Ср. выигрыш %,7.54
Ср. проигрыш %,2.69
Макс серия побед,18
Макс серия потерь,5
Ср. удержание дней,4.8
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
399,RZSB,S2,BASE,3.35,4.02,2020-05-06,2020-05-07,2020-05-15,7.95,8.11,2.00,5,ts_extend
400,PRMB,S2,STRONG,6.20,5.29,2020-05-19,2020-05-20,2020-05-28,20432.64,29472.77,44.24,6,ts_extend
401,KLSB,S2,ULTRA,8.71,3.92,2020-05-27,2020-05-28,2020-05-29,11.63,11.43,-1.69,1,rotate_atr20
402,KCHEP,S2,ULTRA,9.66,4.18,2020-05-27,2020-05-28,2020-06-05,0.39,0.38,-0.59,6,ts_extend
403,KCHE,S2,BASE,4.23,6.57,2020-05-28,2020-05-29,2020-06-05,0.20,0.23,10.54,5,ts_extend
404,MRKU,S2,BASE,3.94,3.12,2020-06-05,2020-06-08,2020-06-16,0.16,0.16,-0.74,5,ts_extend
405,AFLT,S1,BASE,3.86,2.62,2020-06-08,2020-06-09,2020-06-17,92.55,92.52,-0.03,5,ts_extend
406,PMSB,S2,BASE,2.70,4.53,2020-06-15,2020-06-16,2020-06-23,147.54,145.24,-1.56,5,ts_extend
407,MISBP,S2,BASE,4.43,3.53,2020-06-23,2020-06-25,2020-07-03,12.02,12.99,8.11,5,ts_extend
408,TGKA,S1,BASE,2.52,2.03,2020-07-03,2020-07-06,2020-07-13,0.01,0.01,-0.78,5,ts_extend
409,MSNG,S2,BASE,3.31,3.01,2020-07-06,2020-07-07,2020-07-14,2.14,2.12,-1.23,5,ts_extend
410,SLEN,S2,BASE,3.50,3.89,2020-07-06,2020-07-07,2020-07-14,4.70,4.69,-0.25,5,ts_extend
411,KRKOP,S2,STRONG,5.30,3.31,2020-07-13,2020-07-14,2020-07-20,6.25,6.15,-1.68,4,rotate_atr20
412,UKUZ,S2,BASE,3.74,3.58,2020-07-14,2020-07-15,2020-07-21,546.87,541.13,-1.05,4,rotate_atr20
413,YRSBP,S2,ULTRA,7.80,5.11,2020-07-17,2020-07-20,2020-07-28,86.64,90.20,4.11,6,ts_extend
414,VTBR,S1,BASE,3.90,1.46,2020-07-20,2020-07-21,2020-07-28,190.65,194.42,1.98,5,ts_extend
415,CNTL,S2,BASE,3.51,8.84,2020-07-20,2020-07-21,2020-07-28,27.09,29.19,7.73,5,ts_extend
416,KROT,S2,ULTRA,8.13,3.83,2020-07-27,2020-07-28,2020-08-05,390.62,387.27,-0.86,6,ts_extend
417,MVID,S2,BASE,3.55,2.73,2020-08-04,2020-08-05,2020-08-12,481.77,484.63,0.59,5,ts_extend
418,RTKM,S1,BASE,3.80,1.96,2020-08-05,2020-08-06,2020-08-13,96.71,98.02,1.35,5,max_hold
419,RASP,S1,BASE,4.53,2.24,2020-08-05,2020-08-06,2020-08-13,111.34,114.00,2.39,5,ts_extend
420,YKEN,S2,STRONG,5.41,4.01,2020-08-11,2020-08-12,2020-08-20,0.48,0.51,7.11,6,ts_extend
421,RTKM,S1,BASE,2.56,1.86,2020-08-19,2020-08-20,2020-08-27,97.61,97.26,-0.35,5,ts_extend
422,RTKMP,S2,BASE,2.68,1.75,2020-08-19,2020-08-20,2020-08-27,91.80,90.86,-1.02,5,ts_extend
423,GAZA,S2,BASE,2.92,2.23,2020-08-26,2020-08-27,2020-09-03,419.17,434.13,3.57,5,ts_extend
424,ALRS,S1,BASE,2.88,2.16,2020-09-10,2020-09-11,2020-09-18,75.06,75.29,0.30,5,ts_extend
425,FESH,S2,BASE,4.23,2.94,2020-09-10,2020-09-11,2020-09-18,8.27,9.73,17.56,5,ts_extend
426,TRNFP,S2,BASE,2.52,1.90,2020-09-17,2020-09-18,2020-09-25,1453.32,1441.19,-0.83,5,ts_extend
427,GEMA,S2,STRONG,5.53,1.43,2020-09-24,2020-09-25,2020-09-28,61.60,60.90,-1.13,1,rotate_atr20
428,YAKG,S2,BASE,3.84,1.73,2020-09-24,2020-09-25,2020-10-02,48.78,54.09,10.90,5,ts_extend
429,ENPG,S2,BASE,3.77,2.52,2020-09-25,2020-09-28,2020-10-05,705.63,868.75,23.12,5,ts_extend
430,SNGSP,S1,BASE,3.33,1.41,2020-09-29,2020-09-30,2020-10-07,39.01,39.32,0.78,5,ts_extend
431,AQUA,S2,BASE,4.31,2.51,2020-10-02,2020-10-05,2020-10-12,256.41,258.41,0.78,5,ts_extend
432,TTLK,S2,BASE,3.54,2.46,2020-10-09,2020-10-12,2020-10-19,0.35,0.35,0.41,5,ts_extend
433,MRKS,S2,BASE,4.34,1.87,2020-10-09,2020-10-12,2020-10-19,0.27,0.28,3.44,5,ts_extend
434,AFKS,S1,BASE,2.64,3.45,2020-10-14,2020-10-15,2020-10-22,25.69,25.54,-0.58,5,ts_extend
435,ZILL,S2,BASE,3.56,3.88,2020-10-16,2020-10-19,2020-10-26,2654.24,2731.77,2.92,5,ts_extend
436,BLNG,S2,BASE,3.89,2.81,2020-10-16,2020-10-19,2020-10-26,4.29,4.28,-0.25,5,ts_extend
437,MISB,S2,STRONG,6.19,1.85,2020-10-26,2020-10-27,2020-10-29,12.62,11.58,-8.23,2,rotate_atr20
438,MRSB,S2,BASE,3.26,2.33,2020-10-26,2020-10-27,2020-11-03,0.44,0.44,-1.49,5,ts_extend
439,TNSE,S2,ULTRA,7.89,3.44,2020-10-28,2020-10-29,2020-11-09,1021.63,1029.45,0.77,6,ts_extend
440,MRKC,S2,BASE,2.57,2.30,2020-11-05,2020-11-06,2020-11-13,0.31,0.32,1.25,5,ts_extend
441,PHOR,S1,BASE,3.34,1.93,2020-11-06,2020-11-09,2020-11-16,2972.75,3016.27,1.46,5,ts_extend
442,TTLK,S2,BASE,3.71,3.02,2020-11-06,2020-11-09,2020-11-16,0.38,0.38,0.35,5,ts_extend
443,MTLRP,S2,BASE,2.69,2.76,2020-11-13,2020-11-16,2020-11-23,71.21,71.03,-0.26,5,ts_extend
444,MTLR,S1,BASE,4.90,2.91,2020-11-16,2020-11-17,2020-11-24,59.85,60.54,1.16,5,ts_extend
445,KGKCP,S2,BASE,3.95,3.27,2020-11-20,2020-11-23,2020-11-30,61.60,55.41,-10.04,5,max_hold
446,MRKC,S2,BASE,5.02,2.26,2020-11-20,2020-11-23,2020-11-30,0.35,0.37,5.53,5,max_hold
447,TRMK,S1,BASE,3.60,2.14,2020-11-25,2020-11-26,2020-12-03,70.11,69.80,-0.45,5,ts_extend
448,HYDR,S1,BASE,2.76,2.06,2020-11-26,2020-11-27,2020-12-04,0.78,0.79,0.36,5,ts_extend
449,BSPB,S2,BASE,4.07,2.34,2020-11-27,2020-11-30,2020-12-03,58.20,57.52,-1.18,3,rotate_atr20
450,KZOSP,S2,STRONG,6.05,3.47,2020-11-27,2020-11-30,2020-12-08,11.01,11.07,0.58,6,ts_extend
451,ROST,S2,BASE,3.15,3.57,2020-12-02,2020-12-03,2020-12-10,69.71,68.63,-1.56,5,ts_extend
452,TRMK,S1,BASE,2.65,2.35,2020-12-03,2020-12-04,2020-12-11,64.90,65.56,1.02,5,ts_extend
453,ABIO,S2,BASE,2.76,6.56,2020-12-07,2020-12-08,2020-12-15,37.64,38.10,1.21,5,ts_extend
454,MAGE,S2,BASE,5.05,4.38,2020-12-09,2020-12-10,2020-12-17,7.88,8.64,9.65,5,ts_extend
455,AMEZ,S2,BASE,4.95,4.21,2020-12-14,2020-12-15,2020-12-22,7.26,9.84,35.57,5,ts_extend
456,AVAN,S2,BASE,2.75,2.99,2020-12-16,2020-12-17,2020-12-24,1126.80,1230.53,9.21,5,ts_extend
457,MRKU,S2,BASE,4.65,2.16,2020-12-21,2020-12-22,2020-12-29,0.15,0.18,18.91,5,ts_extend
458,MTLR,S1,BASE,3.23,3.03,2020-12-23,2020-12-24,2021-01-04,78.83,83.18,5.53,5,ts_extend
459,URKZ,S2,BASE,4.57,2.86,2020-12-24,2020-12-25,2021-01-05,163.06,166.37,2.03,5,ts_extend
460,NKHP,S2,STRONG,6.02,3.59,2020-12-28,2020-12-29,2021-01-11,339.54,514.79,51.61,6,ts_extend
461,KZOS,S2,BASE,3.19,1.61,2021-01-04,2021-01-05,2021-01-06,86.54,86.66,0.14,1,rotate_atr20
462,MAGEP,S2,STRONG,5.46,4.18,2021-01-05,2021-01-06,2021-01-15,7.12,7.35,3.19,6,ts_extend
463,GAZAP,S2,ULTRA,8.39,2.51,2021-01-08,2021-01-11,2021-01-12,426.68,365.41,-14.36,1,rotate_atr20
464,OGKB,S1,BASE,3.38,1.56,2021-01-11,2021-01-12,2021-01-19,0.80,0.79,-1.25,5,ts_extend
465,KZOSP,S2,BASE,2.93,4.40,2021-01-11,2021-01-12,2021-01-19,21.82,29.71,36.13,5,ts_extend
466,LSNG,S2,ULTRA,9.69,2.66,2021-01-14,2021-01-15,2021-01-18,7.29,6.61,-9.36,1,rotate_atr20
467,VJGZP,S2,ULTRA,7.55,5.39,2021-01-15,2021-01-18,2021-01-26,885.41,1390.25,57.02,6,ts_extend
468,T,S1,BASE,2.99,4.06,2021-01-18,2021-01-19,2021-01-26,3261.41,3314.55,1.63,5,ts_extend
469,PIKK,S2,ULTRA,8.57,1.42,2021-01-18,2021-01-19,2021-01-20,642.43,642.27,-0.02,1,rotate_atr20
470,VRSB,S2,BASE,4.37,3.26,2021-01-19,2021-01-20,2021-01-27,72.12,71.47,-0.90,5,ts_extend
471,RTKM,S1,BASE,3.19,1.99,2021-01-25,2021-01-26,2021-02-02,105.67,104.33,-1.27,5,ts_extend
472,SLEN,S2,STRONG,6.22,4.44,2021-01-25,2021-01-26,2021-02-03,6.09,6.07,-0.30,6,ts_extend
473,IGSTP,S2,BASE,2.60,4.06,2021-02-03,2021-02-04,2021-02-11,951.52,936.70,-1.56,5,ts_extend
474,LIFE,S2,BASE,5.09,2.34,2021-02-03,2021-02-04,2021-02-11,7.06,7.09,0.45,5,ts_extend
475,OZON,S1,BASE,2.67,5.30,2021-02-08,2021-02-09,2021-02-16,4672.46,4899.96,4.87,5,ts_extend
476,MVID,S1,ULTRA,9.82,2.15,2021-02-08,2021-02-09,2021-02-17,795.47,821.70,3.30,6,ts_extend
477,TGKN,S2,ULTRA,7.81,2.13,2021-02-19,2021-02-20,2021-03-02,0.00,0.00,-1.14,6,ts_extend
478,GCHE,S2,BASE,2.63,2.15,2021-03-02,2021-03-03,2021-03-11,2368.78,2497.97,5.45,5,ts_extend
479,SNGS,S1,BASE,2.95,1.82,2021-03-05,2021-03-09,2021-03-11,36.13,35.66,-1.31,2,rotate_atr20
480,SIBN,S1,BASE,2.87,2.38,2021-03-05,2021-03-09,2021-03-16,377.60,381.96,1.15,5,ts_extend
481,BANEP,S2,BASE,2.78,1.48,2021-03-05,2021-03-09,2021-03-10,1245.49,1223.04,-1.80,1,rotate_atr20
482,WTCM,S2,BASE,4.56,4.87,2021-03-09,2021-03-10,2021-03-17,10.28,11.03,7.29,5,ts_extend
483,MVID,S1,BASE,2.59,4.14,2021-03-10,2021-03-11,2021-03-18,758.01,746.20,-1.56,5,ts_extend
484,URKZ,S2,BASE,4.90,2.37,2021-03-12,2021-03-15,2021-03-22,177.68,178.97,0.72,5,ts_extend
485,AQUA,S2,ULTRA,9.16,1.67,2021-03-16,2021-03-17,2021-03-19,271.43,262.08,-3.45,2,rotate_atr20
486,KAZT,S2,BASE,2.80,2.85,2021-03-18,2021-03-19,2021-03-26,181.29,203.58,12.29,5,ts_extend
487,NFAZ,S2,STRONG,5.36,6.02,2021-03-22,2021-03-23,2021-03-31,386.62,391.01,1.13,6,ts_extend
488,KAZTP,S2,BASE,2.91,3.96,2021-03-25,2021-03-26,2021-04-02,189.90,203.97,7.41,5,ts_extend
489,RASP,S1,BASE,2.99,2.44,2021-03-29,2021-03-30,2021-04-06,189.98,189.38,-0.32,5,ts_extend
490,TTLK,S2,BASE,4.17,2.59,2021-03-30,2021-03-31,2021-04-07,0.66,0.68,3.23,5,ts_extend
491,KRKOP,S2,BASE,3.11,3.25,2021-04-01,2021-04-02,2021-04-09,13.38,17.69,32.29,5,ts_extend
492,BRZL,S2,BASE,4.21,2.16,2021-04-06,2021-04-07,2021-04-13,1133.81,1123.20,-0.94,4,rotate_atr20
493,AFKS,S1,BASE,2.82,2.22,2021-04-08,2021-04-09,2021-04-16,36.36,37.38,2.81,5,ts_extend
494,SMLT,S2,STRONG,6.81,2.66,2021-04-08,2021-04-09,2021-04-19,1504.40,1523.74,1.29,6,ts_extend
495,AMEZ,S2,BASE,2.87,4.22,2021-04-12,2021-04-13,2021-04-20,8.97,9.21,2.73,5,ts_extend
496,MTLR,S1,BASE,2.84,3.00,2021-04-16,2021-04-19,2021-04-26,77.12,79.97,3.70,5,ts_extend
497,AMEZ,S2,BASE,2.89,5.26,2021-04-20,2021-04-21,2021-04-28,9.99,10.53,5.43,5,ts_extend
498,YKEN,S2,BASE,2.90,3.26,2021-04-20,2021-04-21,2021-04-28,0.44,0.45,1.86,5,ts_extend
499,RASP,S1,BASE,4.92,3.09,2021-04-22,2021-04-23,2021-04-30,239.64,242.82,1.32,5,ts_extend
500,MRSB,S2,STRONG,5.88,3.30,2021-04-29,2021-04-30,2021-05-11,0.41,0.43,4.07,6,ts_extend
501,ROST,S2,BASE,3.69,2.78,2021-05-12,2021-05-13,2021-05-20,69.71,69.11,-0.87,5,ts_extend
502,AFLT,S1,BASE,4.04,1.69,2021-05-17,2021-05-18,2021-05-25,71.03,71.27,0.34,5,ts_extend
503,AMEZ,S2,BASE,4.31,6.69,2021-05-19,2021-05-20,2021-05-27,11.89,12.50,5.16,5,ts_extend
504,MSNG,S2,STRONG,5.51,2.03,2021-05-26,2021-05-27,2021-06-07,2.43,2.45,0.83,7,max_hold
505,RNFT,S2,ULTRA,7.70,2.93,2021-06-04,2021-06-07,2021-06-15,179.09,178.24,-0.47,6,ts_extend
506,SNGS,S1,BASE,2.82,1.83,2021-06-15,2021-06-16,2021-06-23,38.12,37.84,-0.72,5,ts_extend
507,KAZTP,S2,ULTRA,8.84,2.63,2021-06-15,2021-06-16,2021-06-24,261.42,316.68,21.14,6,ts_extend
508,SAGO,S2,STRONG,5.68,4.35,2021-06-22,2021-06-23,2021-07-01,0.69,0.73,5.50,6,ts_extend
509,ROSN,S1,BASE,2.75,1.90,2021-06-23,2021-06-24,2021-07-01,566.86,580.52,2.41,5,max_hold
510,UNKL,S2,STRONG,6.96,2.63,2021-06-23,2021-06-24,2021-07-02,9645.41,9824.26,1.85,6,ts_extend
511,MSNG,S2,BASE,2.52,1.87,2021-07-01,2021-07-02,2021-07-07,2.24,2.19,-1.90,3,rotate_atr20
512,MDMG,S2,BASE,2.90,4.09,2021-07-01,2021-07-02,2021-07-09,880.31,984.23,11.80,5,ts_extend
513,UNAC,S2,BASE,2.88,3.92,2021-07-06,2021-07-07,2021-07-14,0.71,0.83,16.04,5,ts_extend
514,SAREP,S2,BASE,3.29,2.35,2021-07-12,2021-07-13,2021-07-20,0.10,0.11,2.99,5,ts_extend
515,AMEZ,S2,BASE,4.90,4.02,2021-07-13,2021-07-14,2021-07-21,12.45,12.74,2.28,5,ts_extend
516,NKNC,S2,BASE,2.90,3.38,2021-07-20,2021-07-21,2021-07-28,115.18,116.16,0.85,5,ts_extend
517,PIKK,S1,BASE,3.26,2.16,2021-07-27,2021-07-28,2021-08-04,1148.84,1183.28,3.00,5,ts_extend
518,TUZA,S2,BASE,3.65,2.04,2021-07-29,2021-07-30,2021-08-06,93.65,93.85,0.21,5,max_hold
519,DIOD,S2,STRONG,6.37,5.50,2021-08-05,2021-08-06,2021-08-16,9.31,9.20,-1.28,6,ts_extend
520,BELU,S1,BASE,4.34,3.57,2021-08-12,2021-08-13,2021-08-20,3563.69,3665.99,2.87,5,ts_extend
521,NAUK,S2,BASE,3.66,1.62,2021-08-13,2021-08-16,2021-08-17,210.34,208.07,-1.08,1,rotate_atr20
522,LIFE,S2,BASE,3.91,3.50,2021-08-13,2021-08-16,2021-08-23,6.58,6.58,0.08,5,ts_extend
523,MAGE,S2,STRONG,6.20,3.64,2021-08-16,2021-08-17,2021-08-25,7.97,7.84,-1.67,6,ts_extend
524,MTLRP,S2,BASE,3.69,3.00,2021-08-20,2021-08-23,2021-08-30,157.95,252.05,59.57,5,max_hold
525,RASP,S1,BASE,3.11,3.43,2021-08-23,2021-08-24,2021-08-31,333.23,376.05,12.85,5,ts_extend
526,MSNG,S2,BASE,2.57,1.75,2021-08-25,2021-08-26,2021-08-31,2.42,2.50,3.23,3,rotate_atr20
527,KMAZ,S2,ULTRA,9.91,1.97,2021-08-27,2021-08-30,2021-09-06,94.55,110.82,17.21,5,rotate_atr20
528,TUZA,S2,STRONG,5.90,3.49,2021-08-30,2021-08-31,2021-09-08,105.17,104.63,-0.51,6,ts_extend
529,PHOR,S1,BASE,4.38,1.74,2021-08-31,2021-09-01,2021-09-08,4762.61,4852.22,1.88,5,ts_extend
530,KAZTP,S2,BASE,4.14,4.41,2021-09-03,2021-09-06,2021-09-13,415.66,411.49,-1.00,5,ts_extend
531,RBCM,S2,BASE,2.91,2.83,2021-09-08,2021-09-09,2021-09-16,4.01,3.98,-0.73,5,ts_extend
532,RUAL,S1,BASE,2.98,3.45,2021-09-10,2021-09-13,2021-09-20,72.39,72.57,0.26,5,ts_extend
533,SAGOP,S2,STRONG,6.42,2.70,2021-09-13,2021-09-14,2021-09-15,0.68,0.66,-1.50,1,rotate_atr20
534,TASBP,S2,BASE,2.91,5.76,2021-09-14,2021-09-15,2021-09-22,0.66,0.90,36.13,5,ts_extend
535,MRKZ,S2,BASE,2.50,2.14,2021-09-15,2021-09-16,2021-09-17,0.06,0.06,-0.83,1,rotate_atr20
536,FESH,S2,BASE,3.69,3.99,2021-09-16,2021-09-17,2021-09-23,27.75,26.53,-4.42,4,rotate_atr20
537,SMLT,S1,BASE,4.19,5.32,2021-09-17,2021-09-20,2021-09-27,5489.77,5660.43,3.11,5,ts_extend
538,RTSB,S2,ULTRA,8.98,4.45,2021-09-21,2021-09-22,2021-09-30,0.62,0.64,2.64,6,ts_extend
539,JNOS,S2,BASE,2.79,6.01,2021-09-22,2021-09-23,2021-09-30,22.99,25.30,10.06,5,ts_extend
540,AFLT,S1,BASE,2.94,1.34,2021-09-24,2021-09-27,2021-10-04,70.51,70.88,0.52,5,ts_extend
541,VSMO,S2,STRONG,5.28,2.50,2021-09-30,2021-10-01,2021-10-11,36297.98,38609.33,6.37,6,ts_extend
542,SBERP,S1,BASE,2.78,1.59,2021-10-04,2021-10-05,2021-10-12,333.76,351.44,5.30,5,ts_extend
543,MRKV,S2,ULTRA,9.87,2.07,2021-10-08,2021-10-11,2021-10-13,0.06,0.06,6.54,2,rotate_atr20
544,TUZA,S2,BASE,4.32,3.38,2021-10-08,2021-10-11,2021-10-14,112.18,111.82,-0.32,3,rotate_atr20
545,KLSB,S2,BASE,3.07,5.53,2021-10-12,2021-10-13,2021-10-20,16.28,16.91,3.91,5,ts_extend
546,PMSB,S2,BASE,4.84,5.56,2021-10-13,2021-10-14,2021-10-21,179.59,178.28,-0.73,5,ts_extend
547,KCHE,S2,BASE,4.67,2.30,2021-10-19,2021-10-20,2021-10-25,0.22,0.22,-1.21,3,rotate_atr20
548,OMZZP,S2,ULTRA,7.26,2.85,2021-10-20,2021-10-21,2021-10-27,4567.30,4492.80,-1.63,4,rotate_atr20
549,BELU,S1,ULTRA,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4078.58,6.60,6,ts_extend
550,MGNZ,S2,BASE,2.75,5.68,2021-10-22,2021-10-25,2021-11-01,12530.02,13043.60,4.10,5,ts_extend
551,SAGOP,S2,BASE,4.48,5.90,2021-10-26,2021-10-27,2021-11-03,1.16,1.20,3.65,5,ts_extend
552,VRSB,S2,BASE,4.28,12.02,2021-11-03,2021-11-05,2021-11-12,338.54,243.36,-28.12,5,cat_stop
553,GAZA,S2,BASE,4.32,3.74,2021-11-08,2021-11-09,2021-11-16,534.85,561.12,4.91,5,ts_extend
554,SNGSP,S1,BASE,3.76,1.52,2021-11-11,2021-11-12,2021-11-19,40.59,41.22,1.53,5,ts_extend
555,GEMC,S2,STRONG,5.31,2.86,2021-11-12,2021-11-15,2021-11-23,1121.69,1119.38,-0.21,6,ts_extend
556,VSMO,S2,ULTRA,9.78,3.48,2021-11-17,2021-11-18,2021-11-26,45572.80,46570.37,2.19,6,ts_extend
557,OZON,S1,BASE,2.97,3.07,2021-11-18,2021-11-19,2021-11-26,3370.88,3347.04,-0.71,5,ts_extend
558,SFIN,S2,BASE,2.59,3.42,2021-11-22,2021-11-23,2021-11-30,488.18,507.17,3.89,5,ts_extend
559,OKEY,S2,STRONG,5.23,2.74,2021-11-26,2021-11-29,2021-12-07,49.33,49.49,0.34,6,ts_extend
560,SMLT,S1,BASE,3.64,2.67,2021-12-02,2021-12-03,2021-12-10,5118.18,5188.30,1.37,5,ts_extend
561,AVAN,S2,BASE,3.33,2.48,2021-12-07,2021-12-08,2021-12-15,1076.72,1127.16,4.68,5,ts_extend
562,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-04,23.28,22.91,-1.56,5,ts_extend
563,LSRG,S1,ULTRA,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,712.97,-0.28,6,ts_extend
564,BLNG,S2,BASE,3.52,7.14,2022-01-11,2022-01-12,2022-01-18,14.92,10.73,-28.12,4,cat_stop
565,ZILL,S2,STRONG,6.10,3.98,2022-01-11,2022-01-12,2022-01-20,4607.36,4695.99,1.92,6,ts_extend
566,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
567,TASBP,S2,BASE,2.63,3.18,2022-01-20,2022-01-21,2022-01-28,0.45,0.49,9.18,5,ts_extend
568,CBOM,S1,BASE,2.80,3.62,2022-01-26,2022-01-27,2022-02-03,7.09,7.34,3.46,5,ts_extend
569,USBN,S2,ULTRA,7.86,5.38,2022-01-31,2022-02-01,2022-02-09,0.10,0.10,1.08,6,ts_extend
570,UKUZ,S2,ULTRA,8.07,8.87,2022-02-09,2022-02-10,2022-02-18,1406.25,1505.94,7.09,6,ts_extend
571,ABIO,S1,BASE,5.07,7.10,2022-02-16,2022-02-17,2022-02-22,111.60,80.22,-28.12,3,cat_stop
572,MGNZ,S2,ULTRA,8.47,5.03,2022-02-17,2022-02-18,2022-02-24,15194.27,10922.37,-28.12,3,cat_stop
573,CHMF,S1,BASE,2.60,4.42,2022-02-22,2022-02-24,2022-03-29,1252.00,1416.58,13.15,5,ts_extend
574,PHOR,S1,BASE,2.65,4.45,2022-02-22,2022-02-24,2022-03-29,5183.28,8893.75,71.59,5,max_hold
575,SVET,S2,BASE,2.76,8.12,2022-03-29,2022-03-30,2022-04-06,79.53,81.71,2.74,5,ts_extend
576,DZRD,S2,BASE,3.42,8.15,2022-04-05,2022-04-06,2022-04-13,2073.31,2175.57,4.93,5,ts_extend
577,DVEC,S2,BASE,3.54,10.47,2022-04-05,2022-04-06,2022-04-13,1.42,1.40,-1.23,5,ts_extend
578,FESH,S2,STRONG,5.38,12.03,2022-04-14,2022-04-15,2022-04-25,36.43,38.96,6.96,6,ts_extend
579,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
580,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
581,SFIN,S2,BASE,2.90,1.40,2022-05-17,2022-05-18,2022-05-25,455.73,489.42,7.39,5,max_hold
582,DIOD,S2,STRONG,6.37,3.94,2022-05-24,2022-05-25,2022-06-02,7.70,8.37,8.67,6,ts_extend
583,ROSN,S1,BASE,2.58,3.70,2022-05-27,2022-05-30,2022-06-06,385.72,380.68,-1.31,5,ts_extend
584,TRNFP,S2,BASE,3.69,2.26,2022-06-01,2022-06-02,2022-06-09,1228.96,1298.92,5.69,5,max_hold
585,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.32,6,ts_extend
586,LSNGP,S2,BASE,3.15,2.77,2022-06-08,2022-06-09,2022-06-17,139.57,139.15,-0.30,5,ts_extend
587,IRKT,S2,BASE,2.53,5.12,2022-06-16,2022-06-17,2022-06-24,34.54,35.97,4.16,5,ts_extend
588,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18334.02,5.20,6,ts_extend
589,MRKP,S2,BASE,3.24,2.81,2022-06-23,2022-06-24,2022-06-30,0.19,0.17,-10.44,4,rotate_atr20
590,CHGZ,S2,STRONG,5.22,4.10,2022-06-23,2022-06-24,2022-07-04,45.47,45.78,0.68,6,ts_extend
591,IRKT,S2,BASE,2.73,5.69,2022-06-29,2022-06-30,2022-07-07,44.59,74.82,67.78,5,ts_extend
592,TRMK,S2,BASE,3.24,3.57,2022-07-01,2022-07-04,2022-07-11,62.12,64.48,3.80,5,ts_extend
593,BANE,S2,BASE,2.59,3.38,2022-07-07,2022-07-08,2022-07-15,1043.17,1029.71,-1.29,5,ts_extend
594,MTSS,S1,BASE,2.76,2.15,2022-07-08,2022-07-11,2022-07-18,240.23,236.49,-1.56,5,ts_extend
595,NMTP,S2,BASE,2.79,3.16,2022-07-08,2022-07-11,2022-07-18,5.10,5.02,-1.56,5,ts_extend
596,TRMK,S2,BASE,3.75,5.30,2022-07-14,2022-07-15,2022-07-22,71.23,82.69,16.08,5,ts_extend
597,ARSA,S2,BASE,4.57,3.33,2022-07-19,2022-07-20,2022-07-27,5.68,5.69,0.19,5,ts_extend
598,LSRG,S2,BASE,2.70,6.04,2022-07-21,2022-07-22,2022-07-29,592.75,589.28,-0.59,5,ts_extend
599,MGNT,S1,BASE,3.72,2.64,2022-07-28,2022-07-29,2022-08-05,4896.82,4897.50,0.01,5,ts_extend
600,POSI,S2,BASE,2.89,3.31,2022-07-28,2022-07-29,2022-08-05,991.58,1070.85,7.99,5,ts_extend
601,ARSA,S2,BASE,3.64,2.91,2022-07-28,2022-07-29,2022-08-05,5.81,5.81,-0.02,5,ts_extend
602,KZOSP,S2,BASE,3.44,3.25,2022-08-08,2022-08-09,2022-08-16,19.23,20.08,4.43,5,ts_extend
603,TATNP,S1,BASE,3.12,3.05,2022-08-09,2022-08-10,2022-08-17,400.64,428.22,6.88,5,ts_extend
