=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:29:38
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,784
Средняя доходность %,5.15
Медианная доходность %,1.80
Win rate %,70.3
Profit factor,8.29
Sharpe,3.07
Макс просадка %,39.88
Общая доходность %,95661746882.00
CAGR %,0.00
Макс выигрыш %,98.33
Макс проигрыш %,-28.12
Ср. выигрыш %,8.33
Ср. проигрыш %,2.38
Макс серия побед,16
Макс серия потерь,5
Ср. удержание дней,4.9
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
391,BELU,S1,BASE,4.34,3.57,2021-08-12,2021-08-13,2021-08-20,3563.69,3665.99,2.87,5,ts_extend
392,TTLK,S2,BASE,5.94,2.15,2021-08-12,2021-08-13,2021-08-20,0.60,0.63,4.52,5,ts_extend
393,BLNG,S2,ULTRA,9.08,2.29,2021-08-19,2021-08-20,2021-08-30,8.31,9.71,16.76,6,ts_extend
394,SGZH,S1,BASE,4.68,2.14,2021-08-25,2021-08-26,2021-09-02,8.04,8.86,10.17,5,ts_extend
395,KMAZ,S2,ULTRA,9.91,1.97,2021-08-27,2021-08-30,2021-09-07,94.55,135.01,42.79,6,ts_extend
396,RUAL,S1,BASE,4.57,2.44,2021-09-02,2021-09-03,2021-09-10,62.50,69.30,10.88,5,ts_extend
397,MRKZ,S2,BASE,4.60,1.91,2021-09-06,2021-09-07,2021-09-09,0.06,0.06,1.58,2,rotate_atr20
398,KOGK,S2,BASE,4.25,1.98,2021-09-06,2021-09-07,2021-09-14,534.85,555.21,3.81,5,ts_extend
399,HIMCP,S2,ULTRA,9.79,3.00,2021-09-08,2021-09-09,2021-09-17,9.47,13.32,40.77,6,ts_extend
400,SAGOP,S2,BASE,6.42,2.70,2021-09-13,2021-09-14,2021-09-15,0.68,0.66,-1.50,1,rotate_atr20
401,NFAZ,S2,BASE,4.65,4.61,2021-09-14,2021-09-15,2021-09-22,428.68,423.30,-1.26,5,ts_extend
402,WTCMP,S2,BASE,5.54,1.64,2021-09-16,2021-09-17,2021-09-24,9.01,9.06,0.47,5,ts_extend
403,SMLT,S1,BASE,4.19,5.32,2021-09-17,2021-09-20,2021-09-27,5489.77,5660.43,3.11,5,ts_extend
404,RTSB,S2,ULTRA,8.98,4.45,2021-09-21,2021-09-22,2021-09-30,0.62,0.64,2.64,6,ts_extend
405,ROLO,S2,BASE,5.09,2.92,2021-09-27,2021-09-28,2021-10-05,1.04,1.03,-1.00,5,ts_extend
406,PIKK,S1,BASE,4.19,2.42,2021-09-29,2021-09-30,2021-10-07,1432.29,1409.98,-1.56,5,ts_extend
407,VSMO,S2,BASE,5.28,2.50,2021-09-30,2021-10-01,2021-10-08,36297.98,38687.80,6.58,5,ts_extend
408,MISBP,S2,BASE,6.78,2.57,2021-10-07,2021-10-08,2021-10-14,11.32,11.78,4.09,4,rotate_atr20
409,MISB,S2,BASE,6.69,2.95,2021-10-07,2021-10-08,2021-10-15,14.52,19.69,35.57,5,ts_extend
410,SGZH,S1,BASE,6.01,1.97,2021-10-11,2021-10-12,2021-10-19,9.80,11.30,15.36,5,ts_extend
411,PMSB,S2,BASE,4.84,5.56,2021-10-13,2021-10-14,2021-10-21,179.59,178.28,-0.73,5,ts_extend
412,YKEN,S2,ULTRA,8.35,3.25,2021-10-14,2021-10-15,2021-10-25,0.37,0.39,7.13,6,ts_extend
413,OMZZP,S2,ULTRA,7.26,2.85,2021-10-20,2021-10-21,2021-10-29,4567.30,6225.72,36.31,6,ts_extend
414,BELU,S1,ULTRA,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4078.58,6.60,6,ts_extend
415,LIFE,S2,BASE,6.34,3.74,2021-10-26,2021-10-27,2021-11-03,6.45,6.48,0.50,5,ts_extend
416,VRSB,S2,BASE,4.28,12.02,2021-11-03,2021-11-05,2021-11-12,338.54,243.36,-28.12,5,cat_stop
417,SNGSP,S1,BASE,3.76,1.52,2021-11-11,2021-11-12,2021-11-19,40.59,41.22,1.53,5,ts_extend
418,GEMC,S2,BASE,5.31,2.86,2021-11-12,2021-11-15,2021-11-22,1121.69,1121.65,-0.00,5,ts_extend
419,OKEY,S2,BASE,5.23,2.74,2021-11-26,2021-11-29,2021-12-06,49.33,49.60,0.54,5,ts_extend
420,SMLT,S1,BASE,3.64,2.67,2021-12-02,2021-12-03,2021-12-10,5118.18,5188.30,1.37,5,ts_extend
421,TRNFP,S2,BASE,4.62,1.68,2021-12-10,2021-12-13,2021-12-20,1521.43,1607.92,5.68,5,max_hold
422,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-04,23.28,22.91,-1.56,5,ts_extend
423,LSRG,S1,ULTRA,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,712.97,-0.28,6,ts_extend
424,ZILL,S2,BASE,6.10,3.98,2022-01-11,2022-01-12,2022-01-19,4607.36,4705.54,2.13,5,ts_extend
425,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
426,MFGS,S2,ULTRA,8.12,2.48,2022-01-25,2022-01-26,2022-02-03,355.57,392.17,10.29,6,ts_extend
427,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7333.61,6.73,6,ts_extend
428,IGST,S2,ULTRA,7.49,8.23,2022-02-11,2022-02-14,2022-02-22,2814.50,4857.04,72.57,6,ts_extend
429,PRMB,S2,BASE,6.40,4.36,2022-02-11,2022-02-14,2022-02-24,53084.80,38159.90,-28.12,5,cat_stop
430,ABIO,S1,BASE,5.07,7.10,2022-02-16,2022-02-17,2022-02-22,111.60,80.22,-28.12,3,cat_stop
431,SVET,S2,BASE,3.99,8.69,2022-03-30,2022-03-31,2022-04-07,79.83,80.67,1.06,5,ts_extend
432,FESH,S2,BASE,5.38,12.03,2022-04-14,2022-04-15,2022-04-22,36.43,39.04,7.18,5,ts_extend
433,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
434,PMSBP,S2,BASE,6.68,5.54,2022-05-04,2022-05-05,2022-05-16,166.87,168.73,1.12,5,ts_extend
435,TTLK,S2,BASE,3.62,3.59,2022-05-13,2022-05-16,2022-05-23,0.67,0.66,-1.56,5,ts_extend
436,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
437,DIOD,S2,BASE,6.37,3.94,2022-05-24,2022-05-25,2022-06-01,7.70,8.39,8.89,5,ts_extend
438,TRNFP,S2,BASE,3.69,2.26,2022-06-01,2022-06-02,2022-06-09,1228.96,1298.92,5.69,5,max_hold
439,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.32,6,ts_extend
440,BANEP,S1,ULTRA,7.34,5.91,2022-06-07,2022-06-08,2022-06-22,826.32,862.78,4.41,9,ts_extend
441,TRNFP,S2,BASE,4.49,2.47,2022-06-09,2022-06-10,2022-06-20,1373.19,1368.35,-0.35,5,ts_extend
442,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18334.02,5.20,6,ts_extend
443,NVTK,S1,BASE,5.09,4.33,2022-06-21,2022-06-22,2022-06-29,1027.64,1030.69,0.30,5,ts_extend
444,LSRG,S2,BASE,4.74,3.25,2022-06-23,2022-06-24,2022-07-01,585.94,659.56,12.57,5,ts_extend
445,CHGZ,S2,BASE,5.22,4.10,2022-06-23,2022-06-24,2022-07-01,45.47,45.87,0.88,5,ts_extend
446,VRSB,S2,BASE,5.20,3.20,2022-07-11,2022-07-12,2022-07-19,167.07,164.46,-1.56,5,ts_extend
447,ARSA,S2,BASE,4.57,3.33,2022-07-19,2022-07-20,2022-07-27,5.68,5.69,0.19,5,ts_extend
448,MGNT,S1,BASE,3.72,2.64,2022-07-28,2022-07-29,2022-08-05,4896.82,4897.50,0.01,5,ts_extend
449,ARSA,S2,BASE,3.64,2.91,2022-07-28,2022-07-29,2022-08-05,5.81,5.81,-0.02,5,ts_extend
450,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-17,319.01,322.45,1.08,5,ts_extend
451,NFAZ,S2,BASE,6.93,4.97,2022-08-12,2022-08-15,2022-08-22,330.53,346.02,4.69,5,ts_extend
452,ABIO,S1,ULTRA,7.63,5.87,2022-08-18,2022-08-19,2022-08-29,81.35,85.30,4.85,6,ts_extend
453,MGTS,S2,BASE,5.21,2.38,2022-08-22,2022-08-23,2022-08-30,1462.34,2022.99,38.34,5,ts_extend
454,PIKK,S1,BASE,4.80,2.57,2022-08-29,2022-08-30,2022-09-06,749.70,773.76,3.21,5,ts_extend
455,VJGZP,S2,BASE,3.87,3.97,2022-08-29,2022-08-30,2022-09-06,609.97,600.50,-1.55,5,ts_extend
456,FESH,S2,BASE,4.06,4.18,2022-08-29,2022-08-30,2022-09-06,32.77,37.80,15.35,5,ts_extend
457,OGKB,S1,ULTRA,8.53,1.92,2022-09-05,2022-09-06,2022-09-14,0.54,0.55,2.91,6,ts_extend
458,JNOSP,S2,BASE,5.88,2.77,2022-09-05,2022-09-06,2022-09-13,10.62,11.50,8.30,5,ts_extend
459,LSRG,S2,BASE,6.69,2.81,2022-09-12,2022-09-13,2022-09-20,634.21,634.95,0.12,5,ts_extend
460,RUSI,S2,ULTRA,9.05,4.95,2022-09-12,2022-09-13,2022-09-21,53.18,54.90,3.23,6,ts_extend
461,CHGZ,S2,ULTRA,7.50,3.56,2022-09-19,2022-09-20,2022-09-28,38.06,37.65,-1.08,6,ts_extend
462,IRKT,S2,BASE,7.02,4.31,2022-09-21,2022-09-22,2022-09-26,47.00,33.78,-28.12,2,cat_stop
463,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
464,MSRS,S2,ULTRA,7.33,3.77,2022-10-27,2022-10-28,2022-11-08,0.98,0.98,-0.12,6,ts_extend
465,STSBP,S2,ULTRA,7.61,3.51,2022-10-27,2022-10-28,2022-11-09,0.68,0.71,4.55,7,ts_extend
466,MISB,S2,BASE,5.24,2.18,2022-11-07,2022-11-08,2022-11-15,14.42,21.46,48.79,5,ts_extend
467,SIBN,S1,ULTRA,7.84,2.55,2022-11-16,2022-11-17,2022-11-28,460.74,461.73,0.22,7,ts_extend
468,AVAN,S2,BASE,3.88,5.47,2022-11-18,2022-11-21,2022-11-28,1141.82,978.43,-14.31,5,max_hold
469,MRKC,S2,BASE,6.93,2.94,2022-11-25,2022-11-28,2022-12-05,0.29,0.29,-0.69,5,ts_extend
470,SNGS,S1,BASE,4.71,2.82,2022-12-02,2022-12-05,2022-12-12,22.93,22.66,-1.16,5,ts_extend
471,RENI,S2,ULTRA,9.19,2.50,2022-12-06,2022-12-07,2022-12-15,55.23,59.04,6.90,6,ts_extend
472,MRKZ,S2,BASE,4.61,3.80,2022-12-15,2022-12-16,2022-12-23,0.03,0.03,5.80,5,ts_extend
473,KAZT,S2,BASE,3.89,1.48,2022-12-22,2022-12-23,2022-12-28,454.73,456.67,0.43,3,rotate_atr20
474,PRMB,S2,BASE,4.04,2.40,2022-12-22,2022-12-23,2022-12-30,34855.68,35439.21,1.67,5,ts_extend
475,GAZAP,S2,BASE,4.85,2.91,2022-12-27,2022-12-28,2023-01-05,236.38,262.84,11.20,5,ts_extend
476,MRKP,S2,ULTRA,8.35,1.51,2022-12-29,2022-12-30,2023-01-03,0.25,0.25,-0.56,1,rotate_atr20
477,MTLRP,S1,BASE,4.25,2.20,2022-12-30,2023-01-03,2023-01-10,151.24,152.09,0.56,5,ts_extend
478,KCHE,S2,ULTRA,9.46,2.32,2022-12-30,2023-01-03,2023-01-04,0.19,0.18,-1.13,1,rotate_atr20
479,AVAN,S2,BASE,5.92,4.29,2023-01-03,2023-01-04,2023-01-11,1156.85,1712.89,48.07,5,ts_extend
480,KUZB,S2,BASE,6.82,4.04,2023-01-04,2023-01-05,2023-01-12,0.02,0.02,1.07,5,ts_extend
481,AFLT,S1,BASE,3.61,1.61,2023-01-10,2023-01-11,2023-01-18,27.72,28.67,3.40,5,ts_extend
482,KCHEP,S2,ULTRA,9.13,2.32,2023-01-10,2023-01-11,2023-01-19,0.32,0.33,5.30,6,ts_extend
483,YRSB,S2,BASE,4.30,1.91,2023-01-11,2023-01-12,2023-01-16,188.30,187.70,-0.32,2,rotate_atr20
484,TNSE,S2,BASE,6.02,3.95,2023-01-13,2023-01-16,2023-01-23,681.09,684.17,0.45,5,ts_extend
485,RASP,S1,ULTRA,7.87,1.88,2023-01-17,2023-01-18,2023-01-26,242.89,240.89,-0.82,6,ts_extend
486,MDMG,S2,BASE,4.59,2.49,2023-01-18,2023-01-19,2023-01-26,449.62,447.72,-0.42,5,ts_extend
487,POSI,S1,BASE,3.68,2.22,2023-01-25,2023-01-26,2023-02-02,1495.39,1594.76,6.65,5,ts_extend
488,ZVEZ,S2,ULTRA,8.05,4.59,2023-01-25,2023-01-26,2023-02-03,4.37,4.79,9.79,6,ts_extend
489,PLZL,S1,BASE,4.65,1.95,2023-02-01,2023-02-02,2023-02-09,946.41,939.63,-0.72,5,ts_extend
490,TRNFP,S2,ULTRA,9.00,1.53,2023-02-07,2023-02-08,2023-02-09,922.47,919.03,-0.37,1,rotate_atr20
491,KAZT,S2,BASE,4.56,2.60,2023-02-07,2023-02-08,2023-02-15,538.66,533.56,-0.95,5,ts_extend
492,KGKCP,S2,BASE,6.28,2.46,2023-02-08,2023-02-09,2023-02-16,39.86,51.98,30.39,5,ts_extend
493,MISBP,S2,BASE,4.39,3.43,2023-02-14,2023-02-15,2023-02-22,15.32,15.46,0.85,5,ts_extend
494,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35491.52,36.81,6,ts_extend
495,GAZP,S1,BASE,3.79,1.72,2023-03-01,2023-03-02,2023-03-10,161.16,161.74,0.36,5,ts_extend
496,LSRG,S2,BASE,5.02,2.18,2023-03-09,2023-03-10,2023-03-16,502.20,497.00,-1.04,4,rotate_atr20
497,WUSH,S2,ULTRA,8.00,3.95,2023-03-09,2023-03-10,2023-03-20,197.82,200.01,1.11,6,ts_extend
498,TORS,S2,BASE,3.79,6.20,2023-03-15,2023-03-16,2023-03-23,0.40,0.50,25.94,5,ts_extend
499,TRNFP,S2,ULTRA,9.00,1.58,2023-03-17,2023-03-20,2023-03-21,1074.22,1050.32,-2.22,1,rotate_atr20
500,GAZP,S1,BASE,5.55,1.80,2023-03-20,2023-03-21,2023-03-28,170.82,170.55,-0.16,5,ts_extend
501,KRSBP,S2,BASE,3.95,3.53,2023-03-20,2023-03-21,2023-03-28,9.80,10.69,9.14,5,ts_extend
502,BSPBP,S2,BASE,6.27,3.92,2023-03-22,2023-03-23,2023-03-30,29.60,31.99,8.10,5,ts_extend
503,SNGSP,S1,ULTRA,7.87,1.55,2023-03-27,2023-03-28,2023-04-05,31.56,34.20,8.39,6,ts_extend
504,TRMK,S2,BASE,6.50,1.98,2023-03-27,2023-03-28,2023-04-03,103.16,101.32,-1.79,4,rotate_atr20
505,MRKK,S2,BASE,3.64,3.43,2023-03-30,2023-03-31,2023-04-07,14.82,16.24,9.57,5,ts_extend
506,MRKV,S2,BASE,4.16,3.43,2023-03-31,2023-04-03,2023-04-10,0.04,0.04,4.12,5,ts_extend
507,MISBP,S2,BASE,5.32,4.52,2023-04-06,2023-04-07,2023-04-14,31.05,34.55,11.28,5,ts_extend
508,FLOT,S1,BASE,6.17,3.25,2023-04-07,2023-04-10,2023-04-17,65.72,66.64,1.39,5,ts_extend
509,STSB,S2,BASE,4.53,3.38,2023-04-07,2023-04-10,2023-04-17,1.07,1.23,15.50,5,max_hold
510,MTLR,S1,BASE,4.40,3.11,2023-04-18,2023-04-19,2023-04-26,198.58,200.21,0.82,5,ts_extend
511,MTLRP,S1,BASE,5.57,2.71,2023-04-18,2023-04-19,2023-04-26,214.79,218.25,1.61,5,ts_extend
512,VEON-RX,S2,ULTRA,7.90,4.76,2023-04-18,2023-04-19,2023-04-27,53.49,57.31,7.14,6,ts_extend
513,PIKK,S1,ULTRA,9.68,1.93,2023-04-25,2023-04-26,2023-04-28,703.82,687.80,-2.28,2,rotate_atr20
514,SMLT,S1,BASE,5.63,2.37,2023-04-25,2023-04-26,2023-05-04,2769.42,2844.00,2.69,5,ts_extend
515,VTBR,S1,BASE,4.00,3.23,2023-04-27,2023-04-28,2023-05-08,111.28,112.59,1.18,5,ts_extend
516,MRKU,S2,BASE,6.01,3.30,2023-04-28,2023-05-02,2023-05-10,0.24,0.24,1.18,5,ts_extend
517,MTSS,S1,BASE,3.71,2.14,2023-05-15,2023-05-16,2023-05-23,294.27,310.04,5.36,5,ts_extend
518,MSNG,S2,BASE,4.51,3.74,2023-05-15,2023-05-16,2023-05-23,2.95,3.16,7.00,5,ts_extend
519,LSNGP,S2,BASE,5.04,3.04,2023-05-15,2023-05-16,2023-05-23,175.03,175.13,0.06,5,ts_extend
520,FLOT,S1,BASE,5.23,3.10,2023-05-26,2023-05-29,2023-06-05,76.41,96.44,26.22,5,ts_extend
521,MDMG,S2,BASE,6.19,2.97,2023-06-01,2023-06-02,2023-06-09,634.71,645.58,1.71,5,ts_extend
522,NMTP,S1,BASE,7.00,3.47,2023-06-08,2023-06-09,2023-06-19,8.96,9.03,0.81,5,ts_extend
523,AVAN,S2,BASE,6.12,3.21,2023-06-08,2023-06-09,2023-06-19,1201.92,1250.22,4.02,5,ts_extend
524,RDRB,S2,ULTRA,8.24,3.84,2023-06-08,2023-06-09,2023-06-20,221.35,287.27,29.78,6,ts_extend
525,MGNT,S1,BASE,5.02,2.80,2023-06-16,2023-06-19,2023-06-26,4892.82,4920.14,0.56,5,ts_extend
526,UNAC,S2,BASE,4.98,2.63,2023-06-19,2023-06-20,2023-06-27,0.77,0.83,8.74,5,ts_extend
527,CHGZ,S2,BASE,6.98,3.82,2023-06-27,2023-06-28,2023-07-05,49.88,55.13,10.52,5,ts_extend
528,SGZH,S1,BASE,5.35,2.36,2023-06-29,2023-06-30,2023-07-07,5.85,6.32,8.00,5,ts_extend
529,RENI,S2,BASE,5.08,3.49,2023-07-04,2023-07-05,2023-07-12,88.46,91.35,3.27,5,ts_extend
530,LNZLP,S1,BASE,6.08,2.35,2023-07-11,2023-07-12,2023-07-19,3145.02,3100.93,-1.40,5,ts_extend
531,KGKCP,S2,BASE,6.94,5.31,2023-07-11,2023-07-12,2023-07-19,66.11,71.47,8.11,5,ts_extend
532,LNZL,S2,BASE,4.30,1.92,2023-07-18,2023-07-19,2023-07-20,15835.30,15714.82,-0.76,1,rotate_atr20
533,GCHE,S2,BASE,4.93,1.94,2023-07-18,2023-07-19,2023-07-24,3377.90,3434.50,1.68,3,rotate_atr20
534,RASP,S1,ULTRA,7.37,1.84,2023-07-19,2023-07-20,2023-07-26,328.57,332.87,1.31,4,rotate_atr20
535,KZOSP,S1,BASE,5.83,2.08,2023-07-19,2023-07-20,2023-07-27,30.31,31.01,2.31,5,ts_extend
536,RTSB,S2,BASE,5.47,5.54,2023-07-19,2023-07-20,2023-07-27,2.25,2.66,17.94,5,ts_extend
537,RBCM,S2,BASE,5.19,4.11,2023-07-21,2023-07-24,2023-07-31,4.71,4.87,3.55,5,ts_extend
538,NMTP,S1,BASE,3.69,3.16,2023-07-25,2023-07-26,2023-08-02,10.01,11.89,18.78,5,max_hold
539,UPRO,S1,BASE,5.18,1.86,2023-07-26,2023-07-27,2023-08-03,2.02,2.20,8.87,5,ts_extend
540,MDMG,S2,BASE,3.90,2.37,2023-07-26,2023-07-27,2023-07-28,691.70,681.31,-1.50,1,rotate_atr20
541,MRKU,S2,BASE,4.51,4.24,2023-07-27,2023-07-28,2023-08-04,0.44,0.49,11.85,5,ts_extend
542,ELFV,S2,BASE,3.77,2.16,2023-07-28,2023-07-31,2023-08-07,0.63,0.67,6.23,5,ts_extend
543,MTLRP,S1,BASE,4.03,2.58,2023-08-02,2023-08-03,2023-08-10,260.82,268.75,3.04,5,ts_extend
544,FLOT,S1,BASE,5.59,2.49,2023-08-02,2023-08-03,2023-08-10,109.21,110.26,0.95,5,ts_extend
545,VSMO,S2,BASE,6.45,1.55,2023-08-03,2023-08-04,2023-08-08,51362.05,50738.69,-1.21,2,rotate_atr20
546,YKEN,S2,BASE,6.73,3.83,2023-08-04,2023-08-07,2023-08-14,0.83,1.20,45.02,5,ts_extend
547,RZSB,S2,BASE,4.42,2.91,2023-08-07,2023-08-08,2023-08-09,45.51,48.22,5.95,1,rotate_atr20
548,SAGOP,S2,BASE,6.30,5.33,2023-08-08,2023-08-09,2023-08-16,4.60,4.82,4.79,5,ts_extend
549,CNTLP,S2,BASE,6.58,3.92,2023-08-11,2023-08-14,2023-08-21,15.14,15.71,3.75,5,ts_extend
550,RNFT,S1,BASE,4.96,4.57,2023-08-15,2023-08-16,2023-08-23,188.90,194.52,2.98,5,ts_extend
551,UNAC,S2,BASE,3.88,3.85,2023-08-15,2023-08-16,2023-08-23,0.83,1.24,50.11,5,ts_extend
552,LKOH,S1,BASE,4.34,2.57,2023-08-22,2023-08-23,2023-08-30,6422.76,6826.06,6.28,5,max_hold
553,LIFE,S1,BASE,5.81,4.16,2023-08-22,2023-08-23,2023-08-30,8.56,8.60,0.53,5,ts_extend
554,MFGS,S2,BASE,6.75,3.74,2023-08-25,2023-08-28,2023-09-04,497.29,506.69,1.89,5,max_hold
555,UPRO,S1,BASE,4.24,3.27,2023-08-30,2023-08-31,2023-09-04,2.38,2.53,6.13,2,rotate_atr20
556,HYDR,S1,BASE,4.89,3.96,2023-08-31,2023-09-01,2023-09-08,0.99,1.02,3.47,5,ts_extend
557,AMEZ,S1,BASE,6.73,5.03,2023-09-01,2023-09-04,2023-09-11,105.21,117.89,12.06,5,ts_extend
558,JNOSP,S2,ULTRA,9.80,3.39,2023-09-04,2023-09-05,2023-09-13,20.25,25.73,27.03,6,ts_extend
559,SNGSP,S1,ULTRA,7.47,2.30,2023-09-29,2023-10-02,2023-10-10,57.03,56.59,-0.78,6,ts_extend
560,RTKM,S1,BASE,4.30,2.15,2023-10-17,2023-10-18,2023-10-25,77.63,77.40,-0.31,5,max_hold
561,NNSB,S2,BASE,6.00,6.03,2023-10-17,2023-10-18,2023-10-25,7717.33,7698.18,-0.25,5,ts_extend
562,MRSB,S2,BASE,6.28,5.82,2023-10-17,2023-10-18,2023-10-25,1.20,1.21,0.57,5,ts_extend
563,MTLR,S1,BASE,4.65,2.86,2023-10-19,2023-10-20,2023-10-27,255.63,292.53,14.44,5,ts_extend
564,MVID,S1,BASE,4.70,1.97,2023-10-24,2023-10-25,2023-11-01,200.22,197.67,-1.27,5,ts_extend
565,VJGZP,S2,BASE,3.61,4.62,2023-10-24,2023-10-25,2023-11-01,1243.99,1253.17,0.74,5,ts_extend
566,ARSA,S2,BASE,4.77,5.69,2023-11-06,2023-11-07,2023-11-14,13.84,19.24,38.96,5,ts_extend
567,MTLRP,S1,BASE,3.64,3.69,2023-11-08,2023-11-09,2023-11-16,336.74,364.19,8.15,5,ts_extend
568,OZON,S1,BASE,4.71,2.30,2023-11-21,2023-11-22,2023-11-29,2979.76,2945.88,-1.14,5,ts_extend
569,KRKNP,S2,BASE,4.82,1.89,2023-11-21,2023-11-22,2023-11-29,13701.89,13506.28,-1.43,5,ts_extend
570,SIBN,S1,BASE,4.02,1.61,2023-12-26,2023-12-27,2024-01-05,858.42,845.05,-1.56,5,ts_extend
571,NMTP,S1,BASE,4.57,4.12,2023-12-26,2023-12-27,2024-01-05,11.80,12.44,5.42,5,ts_extend
572,TRMK,S1,BASE,4.04,3.60,2024-01-04,2024-01-05,2024-01-12,222.74,222.68,-0.03,5,ts_extend
573,ABIO,S1,BASE,5.02,4.43,2024-01-04,2024-01-05,2024-01-12,108.43,112.22,3.50,5,ts_extend
574,CHMK,S2,ULTRA,9.24,4.29,2024-01-05,2024-01-08,2024-01-16,10041.04,10681.77,6.38,6,ts_extend
575,NLMK,S1,BASE,5.42,2.05,2024-01-11,2024-01-12,2024-01-19,198.58,198.42,-0.08,5,ts_extend
576,CHMF,S1,ULTRA,7.48,1.95,2024-01-11,2024-01-12,2024-01-23,1563.90,1587.90,1.53,7,ts_extend
577,GCHE,S2,BASE,3.84,2.66,2024-01-15,2024-01-16,2024-01-17,4337.93,4258.18,-1.84,1,rotate_atr20
578,JNOS,S2,ULTRA,9.69,5.32,2024-01-15,2024-01-16,2024-01-24,31.95,33.19,3.87,6,ts_extend
579,SFIN,S2,BASE,4.23,4.22,2024-01-16,2024-01-17,2024-01-24,874.40,987.18,12.90,5,ts_extend
580,TGKN,S1,BASE,5.13,4.47,2024-01-23,2024-01-24,2024-01-31,0.02,0.02,-1.56,5,ts_extend
581,RZSB,S2,BASE,4.67,2.44,2024-01-23,2024-01-24,2024-01-25,38.26,37.54,-1.89,1,rotate_atr20
582,MRKK,S2,ULTRA,7.60,2.70,2024-01-23,2024-01-24,2024-01-29,31.03,28.13,-9.33,3,rotate_atr20
583,KLSB,S2,BASE,5.82,4.07,2024-01-24,2024-01-25,2024-02-01,36.18,37.11,2.58,5,ts_extend
584,MRKY,S2,BASE,4.86,5.96,2024-01-26,2024-01-29,2024-02-05,0.11,0.11,1.28,5,ts_extend
585,NKSH,S2,BASE,5.29,4.33,2024-01-31,2024-02-01,2024-02-08,85.69,87.86,2.54,5,ts_extend
586,SNGS,S1,BASE,4.88,1.91,2024-02-01,2024-02-02,2024-02-09,30.50,30.22,-0.91,5,ts_extend
587,GEMC,S2,BASE,4.06,6.40,2024-02-05,2024-02-06,2024-02-13,887.22,881.55,-0.64,5,ts_extend
588,GEMA,S2,BASE,4.23,2.77,2024-02-01,2024-02-08,2024-02-15,156.10,247.73,58.70,5,ts_extend
589,SOFL,S1,BASE,3.63,2.23,2024-02-12,2024-02-13,2024-02-20,174.58,175.92,0.77,5,ts_extend
590,PIKK,S1,BASE,3.75,2.12,2024-02-12,2024-02-13,2024-02-20,851.76,875.64,2.80,5,ts_extend
591,LSRG,S1,BASE,5.94,2.86,2024-02-26,2024-02-27,2024-03-05,967.55,1040.14,7.50,5,ts_extend
592,TRNFP,S2,BASE,6.43,1.89,2024-02-26,2024-02-27,2024-03-05,1618.59,1598.70,-1.23,5,ts_extend
593,PLZL,S1,BASE,3.97,1.70,2024-03-04,2024-03-05,2024-03-13,1138.37,1171.41,2.90,5,ts_extend
594,VJGZ,S2,BASE,4.85,2.75,2024-03-07,2024-03-11,2024-03-18,2453.92,2606.75,6.23,5,ts_extend
595,RNFT,S1,BASE,4.80,2.86,2024-03-12,2024-03-13,2024-03-20,172.18,186.84,8.52,5,ts_extend
596,SAGOP,S2,BASE,4.90,2.50,2024-03-13,2024-03-14,2024-03-21,3.26,3.32,1.76,5,ts_extend
