=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:03:12
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.5
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,902
Средняя доходность %,4.28
Медианная доходность %,1.63
Win rate %,68.4
Profit factor,5.55
Sharpe,2.57
Макс просадка %,36.84
Общая доходность %,2168982343.46
CAGR %,0.00
Макс выигрыш %,126.89
Макс проигрыш %,-22.12
Ср. выигрыш %,7.64
Ср. проигрыш %,2.98
Макс серия побед,20
Макс серия потерь,7
Ср. удержание дней,5.1
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
385,MAGEP,S2,ULTRA,7.99,3.24,2020-12-22,2020-12-23,2021-01-04,7.58,7.62,0.47,6,ts_extend
386,URKZ,S2,BASE,4.57,2.86,2020-12-24,2020-12-25,2021-01-05,163.06,166.37,2.03,5,ts_extend
387,MTLR,S1,BASE,3.69,3.99,2020-12-28,2020-12-29,2021-01-08,79.33,80.65,1.67,5,ts_extend
388,ROLO,S2,BASE,5.02,3.84,2020-12-30,2021-01-04,2021-01-12,0.91,1.08,18.83,5,ts_extend
389,NKSH,S2,ULTRA,7.45,1.88,2021-01-05,2021-01-06,2021-01-08,23.54,23.04,-2.10,1,rotate_atr20
390,TTLK,S2,STRONG,5.25,3.52,2021-01-06,2021-01-08,2021-01-18,0.49,0.48,-1.11,6,ts_extend
391,TGKBP,S2,ULTRA,9.59,1.94,2021-01-11,2021-01-12,2021-01-13,0.01,0.01,-0.18,1,rotate_atr20
392,FESH,S2,BASE,4.09,3.22,2021-01-12,2021-01-13,2021-01-20,11.88,11.80,-0.64,5,ts_extend
393,VJGZP,S2,ULTRA,7.55,5.39,2021-01-15,2021-01-18,2021-01-26,885.41,1390.25,57.02,6,ts_extend
394,VRSB,S2,BASE,4.37,3.26,2021-01-19,2021-01-20,2021-01-27,72.12,71.47,-0.90,5,ts_extend
395,SLEN,S2,STRONG,6.22,4.44,2021-01-25,2021-01-26,2021-02-03,6.09,6.07,-0.30,6,ts_extend
396,RASP,S1,STRONG,5.15,2.14,2021-01-26,2021-01-27,2021-02-04,162.26,176.84,8.98,6,ts_extend
397,BELU,S2,BASE,4.40,2.28,2021-01-26,2021-01-27,2021-02-03,1591.54,1722.74,8.24,5,ts_extend
398,LIFE,S2,BASE,5.09,2.34,2021-02-03,2021-02-04,2021-02-11,7.06,7.09,0.45,5,ts_extend
399,MVID,S1,ULTRA,9.82,2.15,2021-02-08,2021-02-09,2021-02-17,795.47,821.70,3.30,6,ts_extend
400,TGKN,S2,ULTRA,7.81,2.13,2021-02-19,2021-02-20,2021-03-02,0.00,0.00,-1.14,6,ts_extend
401,GCHE,S2,BASE,4.99,2.31,2021-03-04,2021-03-05,2021-03-15,2373.79,2431.52,2.43,5,ts_extend
402,URKZ,S2,BASE,4.90,2.37,2021-03-12,2021-03-15,2021-03-22,177.68,178.97,0.72,5,ts_extend
403,AQUA,S2,ULTRA,9.16,1.67,2021-03-16,2021-03-17,2021-03-25,271.43,274.52,1.14,6,ts_extend
404,NFAZ,S2,BASE,3.93,6.05,2021-03-19,2021-03-22,2021-03-29,366.59,391.80,6.88,5,ts_extend
405,AVAN,S2,BASE,4.82,1.53,2021-03-24,2021-03-25,2021-03-31,1121.79,1158.14,3.24,4,rotate_atr20
406,TNSE,S2,ULTRA,9.61,1.91,2021-03-29,2021-03-30,2021-04-01,1021.63,1028.35,0.66,2,rotate_atr20
407,TTLK,S2,BASE,4.17,2.59,2021-03-30,2021-03-31,2021-04-07,0.66,0.68,3.23,5,ts_extend
408,VTBR,S1,ULTRA,8.04,1.73,2021-03-31,2021-04-01,2021-04-09,213.24,220.50,3.40,6,ts_extend
409,AQUA,S2,ULTRA,7.43,3.09,2021-03-31,2021-04-01,2021-04-09,305.49,319.62,4.63,6,ts_extend
410,BRZL,S2,BASE,4.21,2.16,2021-04-06,2021-04-07,2021-04-12,1133.81,1095.24,-3.40,3,rotate_atr20
411,SMLT,S2,STRONG,6.81,2.66,2021-04-08,2021-04-09,2021-04-19,1504.40,1523.74,1.29,6,ts_extend
412,PRMB,S2,BASE,5.06,3.53,2021-04-09,2021-04-12,2021-04-19,29647.36,29532.67,-0.39,5,ts_extend
413,MTLRP,S2,BASE,4.96,2.11,2021-04-16,2021-04-19,2021-04-22,78.98,79.52,0.69,3,rotate_atr20
414,ARSA,S2,BASE,4.96,2.59,2021-04-19,2021-04-20,2021-04-27,4.91,4.83,-1.56,5,ts_extend
415,KZOSP,S2,BASE,4.96,4.56,2021-04-21,2021-04-22,2021-04-29,24.30,46.42,91.02,5,ts_extend
416,RASP,S1,BASE,4.92,3.09,2021-04-22,2021-04-23,2021-04-30,239.64,242.82,1.32,5,ts_extend
417,MRSB,S2,STRONG,5.88,3.30,2021-04-29,2021-04-30,2021-05-11,0.41,0.43,4.07,6,ts_extend
418,URKZ,S2,STRONG,6.69,1.92,2021-05-10,2021-05-11,2021-05-19,176.08,181.55,3.11,6,ts_extend
419,AFLT,S1,BASE,4.04,1.69,2021-05-17,2021-05-18,2021-05-25,71.03,71.27,0.34,5,ts_extend
420,MISBP,S2,STRONG,6.80,2.50,2021-05-18,2021-05-19,2021-05-20,12.42,11.48,-7.55,1,rotate_atr20
421,MISB,S2,ULTRA,8.42,2.84,2021-05-18,2021-05-19,2021-05-27,14.82,14.53,-1.96,6,ts_extend
422,AMEZ,S2,BASE,4.31,6.69,2021-05-19,2021-05-20,2021-05-27,11.89,12.50,5.16,5,ts_extend
423,MSNG,S2,STRONG,5.51,2.03,2021-05-26,2021-05-27,2021-06-07,2.43,2.45,0.83,7,max_hold
424,T,S1,BASE,4.43,3.10,2021-05-27,2021-05-28,2021-06-04,5499.79,5583.84,1.53,5,ts_extend
425,RNFT,S2,ULTRA,7.70,2.93,2021-06-04,2021-06-07,2021-06-11,179.09,173.12,-3.33,4,rotate_atr20
426,DZRDP,S2,STRONG,5.94,3.86,2021-06-04,2021-06-07,2021-06-15,1862.98,1830.24,-1.76,6,ts_extend
427,LNZL,S2,BASE,3.73,5.38,2021-06-10,2021-06-11,2021-06-18,32922.59,34257.90,4.06,5,ts_extend
428,KAZTP,S2,ULTRA,8.84,2.63,2021-06-15,2021-06-16,2021-06-23,261.42,292.33,11.83,5,rotate_atr20
429,ABRD,S2,ULTRA,9.59,2.08,2021-06-17,2021-06-18,2021-06-21,201.32,200.18,-0.57,1,rotate_atr20
430,KAZT,S2,STRONG,5.68,3.36,2021-06-18,2021-06-21,2021-06-29,315.70,324.59,2.82,6,ts_extend
431,SAGO,S2,STRONG,5.68,4.35,2021-06-22,2021-06-23,2021-07-01,0.69,0.73,5.50,6,ts_extend
432,MRKK,S2,STRONG,6.13,3.24,2021-06-30,2021-07-01,2021-07-09,28.75,28.79,0.14,6,ts_extend
433,MDMG,S2,STRONG,5.80,4.04,2021-07-02,2021-07-05,2021-07-13,888.42,917.19,3.24,6,ts_extend
434,MGNZ,S2,BASE,4.03,2.24,2021-07-13,2021-07-14,2021-07-16,10136.19,10133.76,-0.02,2,rotate_atr20
435,AMEZ,S2,BASE,4.90,4.02,2021-07-13,2021-07-14,2021-07-21,12.45,12.74,2.28,5,ts_extend
436,MTLR,S1,BASE,3.87,3.03,2021-07-14,2021-07-15,2021-07-22,79.49,79.36,-0.15,5,ts_extend
437,AQUA,S2,BASE,4.50,3.72,2021-07-15,2021-07-16,2021-07-23,434.19,438.07,0.89,5,ts_extend
438,AMEZ,S2,STRONG,6.32,4.72,2021-07-26,2021-07-27,2021-08-04,17.95,18.50,3.04,6,ts_extend
439,PIKK,S1,BASE,4.04,2.27,2021-07-28,2021-07-29,2021-08-05,1140.12,1190.95,4.46,5,ts_extend
440,DIOD,S2,STRONG,6.37,5.50,2021-08-05,2021-08-06,2021-08-16,9.31,9.20,-1.28,6,ts_extend
441,BELU,S1,STRONG,5.41,3.37,2021-08-09,2021-08-10,2021-08-18,2987.77,3752.87,25.61,6,ts_extend
442,NAUK,S2,BASE,3.66,1.62,2021-08-13,2021-08-16,2021-08-17,210.34,208.07,-1.08,1,rotate_atr20
443,LIFE,S2,BASE,3.91,3.50,2021-08-13,2021-08-16,2021-08-23,6.58,6.58,0.08,5,ts_extend
444,MAGE,S2,STRONG,6.20,3.64,2021-08-16,2021-08-17,2021-08-25,7.97,7.84,-1.67,6,ts_extend
445,MTLRP,S2,BASE,3.69,3.00,2021-08-20,2021-08-23,2021-08-30,157.95,252.05,59.57,5,max_hold
446,UKUZ,S2,ULTRA,7.25,2.62,2021-08-24,2021-08-25,2021-09-02,661.06,676.50,2.34,6,ts_extend
447,SGZH,S1,BASE,4.68,2.14,2021-08-25,2021-08-26,2021-09-02,8.04,8.86,10.17,5,ts_extend
448,KMAZ,S2,ULTRA,9.91,1.97,2021-08-27,2021-08-30,2021-08-31,94.55,116.81,23.54,1,rotate_atr20
449,TUZA,S2,STRONG,5.90,3.49,2021-08-30,2021-08-31,2021-09-08,105.17,104.63,-0.51,6,ts_extend
450,VLHZ,S2,ULTRA,7.18,3.85,2021-09-01,2021-09-02,2021-09-10,73.12,72.31,-1.11,6,ts_extend
451,RUAL,S1,BASE,4.57,2.44,2021-09-02,2021-09-03,2021-09-10,62.50,69.30,10.88,5,ts_extend
452,HIMCP,S2,ULTRA,9.79,3.00,2021-09-08,2021-09-09,2021-09-17,9.47,13.32,40.77,6,ts_extend
453,NFAZ,S2,ULTRA,7.35,4.56,2021-09-13,2021-09-14,2021-09-22,405.45,436.29,7.61,6,ts_extend
454,MGNT,S1,BASE,3.95,1.79,2021-09-16,2021-09-17,2021-09-24,5736.66,5901.12,2.87,5,ts_extend
455,WTCMP,S2,STRONG,5.54,1.64,2021-09-16,2021-09-17,2021-09-21,9.01,8.87,-1.65,2,rotate_atr20
456,RTSB,S2,ULTRA,7.77,5.18,2021-09-20,2021-09-21,2021-09-29,0.54,0.64,16.96,6,ts_extend
457,NVTK,S1,BASE,4.27,3.33,2021-09-24,2021-09-27,2021-10-04,1869.99,1949.88,4.27,5,max_hold
458,MGTS,S2,BASE,4.05,2.53,2021-09-24,2021-09-27,2021-10-04,2088.34,2608.72,24.92,5,ts_extend
459,USBN,S2,BASE,4.28,2.62,2021-09-28,2021-09-29,2021-10-05,0.10,0.11,11.71,4,rotate_atr20
460,GEMA,S2,STRONG,5.16,3.74,2021-10-01,2021-10-04,2021-10-12,95.25,98.59,3.50,6,ts_extend
461,ROSN,S1,STRONG,5.60,2.79,2021-10-04,2021-10-05,2021-10-13,656.30,651.69,-0.70,6,ts_extend
462,KZOS,S2,ULTRA,7.83,3.97,2021-10-04,2021-10-05,2021-10-13,111.38,111.38,-0.00,6,ts_extend
463,ABRD,S2,ULTRA,8.01,1.50,2021-10-11,2021-10-12,2021-10-14,197.32,196.68,-0.32,2,rotate_atr20
464,RASP,S1,BASE,5.08,4.09,2021-10-12,2021-10-13,2021-10-20,445.01,483.75,8.70,5,ts_extend
465,KRSBP,S2,ULTRA,7.14,1.89,2021-10-12,2021-10-13,2021-10-15,9.92,9.72,-1.93,2,rotate_atr20
466,PMSB,S2,BASE,4.84,5.56,2021-10-13,2021-10-14,2021-10-21,179.59,178.28,-0.73,5,ts_extend
467,YKENP,S2,BASE,4.14,3.26,2021-10-14,2021-10-15,2021-10-22,0.35,0.38,9.90,5,ts_extend
468,IGST,S2,ULTRA,8.44,5.49,2021-10-20,2021-10-21,2021-10-29,1893.02,2107.92,11.35,6,ts_extend
469,BELU,S1,ULTRA,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4078.58,6.60,6,ts_extend
470,LIFE,S2,STRONG,6.34,3.74,2021-10-26,2021-10-27,2021-11-05,6.45,6.47,0.29,6,ts_extend
471,KROT,S2,STRONG,5.52,3.75,2021-10-29,2021-11-01,2021-11-10,445.21,453.88,1.95,6,ts_extend
472,VRSB,S2,BASE,4.28,12.02,2021-11-03,2021-11-05,2021-11-11,338.54,263.64,-22.12,4,cat_stop
473,SVAV,S2,STRONG,5.11,3.57,2021-11-10,2021-11-11,2021-11-19,237.38,236.27,-0.47,6,ts_extend
474,SNGSP,S1,BASE,3.76,1.52,2021-11-11,2021-11-12,2021-11-19,40.59,41.22,1.53,5,ts_extend
475,MRKZ,S2,STRONG,5.89,3.94,2021-11-18,2021-11-19,2021-11-29,0.06,0.06,-0.62,6,ts_extend
476,OKEY,S2,STRONG,5.23,2.74,2021-11-26,2021-11-29,2021-12-07,49.33,49.49,0.34,6,ts_extend
477,SMLT,S1,BASE,3.64,2.67,2021-12-02,2021-12-03,2021-12-10,5118.18,5188.30,1.37,5,ts_extend
478,TRNFP,S2,BASE,4.62,1.68,2021-12-10,2021-12-13,2021-12-20,1521.43,1607.92,5.68,5,max_hold
479,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-04,23.28,22.91,-1.56,5,ts_extend
480,LSRG,S1,ULTRA,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,712.97,-0.28,6,ts_extend
481,ZILL,S2,STRONG,6.10,3.98,2022-01-11,2022-01-12,2022-01-20,4607.36,4695.99,1.92,6,ts_extend
482,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
483,MFGS,S2,ULTRA,8.12,2.48,2022-01-25,2022-01-26,2022-02-03,355.57,392.17,10.29,6,ts_extend
484,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7333.61,6.73,6,ts_extend
485,IGST,S2,ULTRA,7.49,8.23,2022-02-11,2022-02-14,2022-02-22,2814.50,4857.04,72.57,6,ts_extend
486,IGSTP,S2,ULTRA,8.62,8.19,2022-02-11,2022-02-14,2022-02-22,2796.47,4902.14,75.30,6,ts_extend
487,ABIO,S1,BASE,5.07,7.10,2022-02-16,2022-02-17,2022-02-21,111.60,86.91,-22.12,2,cat_stop
488,SVET,S2,BASE,3.99,8.69,2022-03-30,2022-03-31,2022-04-07,79.83,80.67,1.06,5,ts_extend
489,FESH,S2,STRONG,5.38,12.03,2022-04-14,2022-04-15,2022-04-25,36.43,38.96,6.96,6,ts_extend
490,LNZLP,S2,STRONG,5.60,12.00,2022-04-14,2022-04-15,2022-04-25,2298.67,2451.15,6.63,6,ts_extend
491,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
492,PMSB,S2,BASE,4.94,5.75,2022-05-11,2022-05-12,2022-05-19,169.27,131.82,-22.12,5,cat_stop
493,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
494,MISB,S2,BASE,4.89,4.09,2022-05-18,2022-05-19,2022-05-26,15.12,18.41,21.72,5,ts_extend
495,GAZP,S1,BASE,4.90,3.74,2022-05-26,2022-05-27,2022-06-03,294.97,297.30,0.79,5,ts_extend
496,TGKA,S2,BASE,3.61,3.87,2022-05-26,2022-05-27,2022-06-03,0.01,0.01,8.03,5,ts_extend
497,MSNG,S2,STRONG,6.78,3.61,2022-06-02,2022-06-03,2022-06-14,2.06,2.07,0.37,6,ts_extend
498,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.32,6,ts_extend
499,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18334.02,5.20,6,ts_extend
500,YKEN,S2,BASE,4.93,2.32,2022-06-22,2022-06-23,2022-06-30,0.28,0.29,4.38,5,ts_extend
501,RTKM,S1,BASE,4.21,2.05,2022-06-28,2022-06-29,2022-07-06,67.11,66.06,-1.56,5,ts_extend
502,PIKK,S1,ULTRA,7.42,3.97,2022-06-28,2022-06-29,2022-07-07,738.28,774.54,4.91,6,ts_extend
503,AMEZ,S2,BASE,5.09,4.99,2022-07-01,2022-07-04,2022-07-11,21.93,22.15,1.00,5,ts_extend
504,VRSB,S2,STRONG,5.20,3.20,2022-07-11,2022-07-12,2022-07-20,167.07,164.13,-1.76,6,ts_extend
505,ARSA,S2,BASE,4.57,3.33,2022-07-19,2022-07-20,2022-07-27,5.68,5.69,0.19,5,ts_extend
506,MVID,S1,BASE,3.62,4.13,2022-07-27,2022-07-28,2022-08-04,200.12,200.72,0.30,5,ts_extend
507,KZOS,S2,BASE,4.42,3.01,2022-07-27,2022-07-28,2022-08-04,72.32,76.78,6.18,5,ts_extend
508,NKNC,S2,STRONG,7.02,3.20,2022-07-27,2022-07-28,2022-08-05,83.48,83.90,0.50,6,ts_extend
509,LENT,S2,BASE,3.71,5.18,2022-08-04,2022-08-05,2022-08-12,796.27,886.08,11.28,5,max_hold
510,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-17,319.01,322.45,1.08,5,ts_extend
511,FESH,S2,STRONG,5.79,4.06,2022-08-12,2022-08-15,2022-08-23,30.77,31.14,1.21,6,ts_extend
512,NFAZ,S2,STRONG,6.93,4.97,2022-08-12,2022-08-15,2022-08-23,330.53,345.32,4.48,6,ts_extend
513,SPBE,S1,STRONG,6.87,8.57,2022-08-16,2022-08-17,2022-08-25,214.94,225.96,5.12,6,ts_extend
514,MSTT,S2,STRONG,5.34,2.01,2022-08-22,2022-08-23,2022-08-25,80.63,80.17,-0.57,2,rotate_atr20
515,GCHE,S2,ULTRA,7.64,3.18,2022-08-22,2022-08-23,2022-08-31,2854.56,2878.89,0.85,6,rotate_atr20
516,LNZL,S2,STRONG,5.92,5.07,2022-08-24,2022-08-25,2022-09-02,11338.11,12781.36,12.73,6,ts_extend
517,PIKK,S1,BASE,4.80,2.57,2022-08-29,2022-08-30,2022-09-06,749.70,773.76,3.21,5,ts_extend
518,AFLT,S1,BASE,4.89,1.86,2022-08-29,2022-08-30,2022-09-06,28.79,30.77,6.90,5,ts_extend
519,CHMK,S2,ULTRA,8.01,5.01,2022-08-30,2022-08-31,2022-09-08,3926.27,4362.91,11.12,6,ts_extend
520,BANE,S2,ULTRA,7.66,2.31,2022-09-01,2022-09-02,2022-09-05,1091.74,1120.20,2.61,1,rotate_atr20
521,MDMG,S2,STRONG,6.23,3.93,2022-09-02,2022-09-05,2022-09-13,474.76,504.97,6.36,6,ts_extend
522,OGKB,S1,ULTRA,8.53,1.92,2022-09-05,2022-09-06,2022-09-14,0.54,0.55,2.91,6,ts_extend
523,RNFT,S2,STRONG,5.48,4.87,2022-09-08,2022-09-09,2022-09-19,97.36,101.19,3.94,6,ts_extend
524,RUSI,S2,ULTRA,9.05,4.95,2022-09-12,2022-09-13,2022-09-21,53.18,54.90,3.23,6,ts_extend
525,JNOSP,S2,ULTRA,8.86,3.85,2022-09-16,2022-09-19,2022-09-26,11.28,8.78,-22.12,5,cat_stop
526,IRKT,S2,STRONG,7.02,4.31,2022-09-21,2022-09-22,2022-09-26,47.00,36.60,-22.12,2,cat_stop
527,ALRS,S1,BASE,3.70,5.47,2022-10-05,2022-10-06,2022-10-13,67.17,67.93,1.13,5,ts_extend
528,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
529,MSRS,S2,ULTRA,7.33,3.77,2022-10-27,2022-10-28,2022-11-08,0.98,0.98,-0.12,6,ts_extend
530,STSBP,S2,ULTRA,7.61,3.51,2022-10-27,2022-10-28,2022-11-09,0.68,0.71,4.55,7,ts_extend
531,MISB,S2,STRONG,5.24,2.18,2022-11-07,2022-11-08,2022-11-11,14.42,18.47,28.06,3,rotate_atr20
532,NMTP,S2,BASE,4.75,4.47,2022-11-08,2022-11-09,2022-11-16,4.73,4.87,3.07,5,ts_extend
533,USBN,S2,BASE,5.03,4.69,2022-11-10,2022-11-11,2022-11-18,0.07,0.07,2.99,5,ts_extend
534,SIBN,S1,ULTRA,7.84,2.55,2022-11-16,2022-11-17,2022-11-28,460.74,461.73,0.22,7,ts_extend
535,NKHP,S2,STRONG,5.21,3.09,2022-11-17,2022-11-18,2022-11-28,303.48,304.55,0.35,6,ts_extend
536,MRKZ,S2,ULTRA,7.70,3.93,2022-11-25,2022-11-28,2022-12-06,0.02,0.03,3.12,6,ts_extend
537,MRKC,S2,STRONG,6.93,2.94,2022-11-25,2022-11-28,2022-12-07,0.29,0.29,-0.89,7,ts_extend
538,SNGS,S1,BASE,4.71,2.82,2022-12-02,2022-12-05,2022-12-12,22.93,22.66,-1.16,5,ts_extend
539,RENI,S2,ULTRA,9.19,2.50,2022-12-06,2022-12-07,2022-12-15,55.23,59.04,6.90,6,ts_extend
540,MRKZ,S2,STRONG,6.39,3.68,2022-12-14,2022-12-15,2022-12-23,0.03,0.03,9.43,6,ts_extend
541,PRMB,S2,BASE,4.04,2.40,2022-12-22,2022-12-23,2022-12-30,34855.68,35439.21,1.67,5,ts_extend
542,ZVEZ,S2,STRONG,5.15,2.72,2022-12-22,2022-12-23,2023-01-03,3.76,3.78,0.57,6,ts_extend
543,MRKP,S2,ULTRA,8.35,1.51,2022-12-29,2022-12-30,2023-01-04,0.25,0.24,-2.90,2,rotate_atr20
544,MTLRP,S1,BASE,4.25,2.20,2022-12-30,2023-01-03,2023-01-10,151.24,152.09,0.56,5,ts_extend
545,KCHE,S2,ULTRA,9.46,2.32,2022-12-30,2023-01-03,2023-01-05,0.19,0.18,-1.66,2,rotate_atr20
546,AVAN,S2,STRONG,5.92,4.29,2023-01-03,2023-01-04,2023-01-12,1156.85,1709.42,47.77,6,ts_extend
547,KUZB,S2,STRONG,6.82,4.04,2023-01-04,2023-01-05,2023-01-13,0.02,0.02,4.47,6,ts_extend
548,AFLT,S1,BASE,3.61,1.61,2023-01-10,2023-01-11,2023-01-18,27.72,28.67,3.40,5,ts_extend
549,UNAC,S2,ULTRA,7.16,3.43,2023-01-11,2023-01-12,2023-01-20,0.63,0.62,-0.71,6,ts_extend
550,MRKV,S2,STRONG,6.07,5.48,2023-01-12,2023-01-13,2023-01-23,0.03,0.03,7.88,6,ts_extend
551,RASP,S1,ULTRA,7.87,1.88,2023-01-17,2023-01-18,2023-01-26,242.89,240.89,-0.82,6,ts_extend
552,MRKC,S2,BASE,3.63,4.23,2023-01-24,2023-01-25,2023-02-01,0.30,0.30,-0.06,5,ts_extend
553,MFGSP,S2,STRONG,5.12,4.80,2023-01-24,2023-01-25,2023-02-02,300.48,304.06,1.19,6,ts_extend
554,POSI,S1,BASE,3.68,2.22,2023-01-25,2023-01-26,2023-02-02,1495.39,1594.76,6.65,5,ts_extend
555,FLOT,S2,ULTRA,9.47,3.29,2023-01-31,2023-02-01,2023-02-06,47.38,48.32,2.00,3,rotate_atr20
556,PLZL,S1,BASE,4.65,1.95,2023-02-01,2023-02-02,2023-02-09,946.41,939.63,-0.72,5,ts_extend
557,IRKT,S2,BASE,3.85,4.36,2023-02-01,2023-02-02,2023-02-09,58.47,61.58,5.32,5,max_hold
558,CNTL,S2,ULTRA,7.80,5.53,2023-02-03,2023-02-06,2023-02-14,13.80,13.67,-0.98,6,ts_extend
559,KZOSP,S2,ULTRA,8.05,7.00,2023-02-08,2023-02-09,2023-02-17,30.25,33.04,9.23,6,ts_extend
560,NKNCP,S2,STRONG,6.23,3.19,2023-02-13,2023-02-14,2023-02-22,87.20,86.06,-1.31,6,ts_extend
561,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35491.52,36.81,6,ts_extend
562,GAZP,S1,BASE,3.79,1.72,2023-03-01,2023-03-02,2023-03-10,161.16,161.74,0.36,5,ts_extend
563,FESH,S2,BASE,3.92,1.99,2023-03-07,2023-03-09,2023-03-16,35.02,35.03,0.03,5,ts_extend
564,TORS,S2,BASE,3.79,6.20,2023-03-15,2023-03-16,2023-03-23,0.40,0.50,25.94,5,ts_extend
565,GAZP,S1,STRONG,5.55,1.80,2023-03-20,2023-03-21,2023-03-29,170.82,170.21,-0.36,6,ts_extend
566,NKSH,S2,STRONG,6.11,3.34,2023-03-22,2023-03-23,2023-03-31,29.09,35.47,21.93,6,ts_extend
567,BSPBP,S2,STRONG,6.27,3.92,2023-03-22,2023-03-23,2023-03-31,29.60,31.93,7.88,6,ts_extend
568,SNGSP,S1,ULTRA,7.87,1.55,2023-03-27,2023-03-28,2023-04-04,31.56,33.85,7.26,5,rotate_atr20
569,UPRO,S1,BASE,5.05,2.25,2023-03-28,2023-03-29,2023-04-05,1.96,1.93,-1.46,5,ts_extend
570,TGKA,S2,BASE,4.16,1.98,2023-03-30,2023-03-31,2023-04-03,0.01,0.01,2.13,1,rotate_atr20
571,ENPG,S2,BASE,4.47,2.28,2023-03-30,2023-03-31,2023-04-04,434.69,430.31,-1.01,2,rotate_atr20
572,GAZA,S2,BASE,3.98,5.66,2023-03-31,2023-04-03,2023-04-10,751.20,781.14,3.99,5,ts_extend
573,VTBR,S1,STRONG,5.13,2.49,2023-04-03,2023-04-04,2023-04-12,102.01,100.33,-1.65,6,ts_extend
574,CHKZ,S2,STRONG,6.79,4.56,2023-04-03,2023-04-04,2023-04-12,14683.46,14952.52,1.83,6,ts_extend
575,SNGS,S1,BASE,4.96,2.01,2023-04-04,2023-04-05,2023-04-10,25.10,25.14,0.20,3,rotate_atr20
576,FLOT,S1,STRONG,6.17,3.25,2023-04-07,2023-04-10,2023-04-18,65.72,66.50,1.18,6,ts_extend
577,STSB,S2,BASE,4.53,3.38,2023-04-07,2023-04-10,2023-04-17,1.07,1.23,15.50,5,max_hold
578,RENI,S2,ULTRA,8.69,3.45,2023-04-11,2023-04-12,2023-04-20,64.80,67.51,4.18,6,ts_extend
579,TRMK,S1,ULTRA,8.24,2.81,2023-04-17,2023-04-18,2023-04-26,117.31,117.14,-0.14,6,ts_extend
580,VEON-RX,S2,BASE,4.84,4.71,2023-04-17,2023-04-18,2023-04-25,48.78,59.07,21.09,5,ts_extend
581,MFGS,S2,STRONG,6.32,1.70,2023-04-19,2023-04-20,2023-04-24,386.62,373.40,-3.42,2,rotate_atr20
582,ASSB,S2,ULTRA,8.41,4.73,2023-04-21,2023-04-24,2023-05-02,1.45,1.13,-22.12,5,cat_stop
583,LSRG,S2,ULTRA,7.54,1.97,2023-04-24,2023-04-25,2023-04-27,567.71,575.88,1.44,2,rotate_atr20
584,PIKK,S1,ULTRA,9.68,1.93,2023-04-25,2023-04-26,2023-04-28,703.82,687.80,-2.28,2,rotate_atr20
585,SMLT,S1,STRONG,5.63,2.37,2023-04-25,2023-04-26,2023-05-05,2769.42,2838.23,2.48,6,ts_extend
586,USBN,S2,ULTRA,9.38,3.66,2023-04-26,2023-04-27,2023-05-08,0.11,0.12,8.53,6,ts_extend
587,VTBR,S1,BASE,4.00,3.23,2023-04-27,2023-04-28,2023-05-08,111.28,112.59,1.18,5,ts_extend
