=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T22:55:04
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,2.5
Макс VR,10
Дней сигнала,1
ATR мин %,1.2
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7
ULTRA maxHold,15
ULTRA TS after,6
ULTRA TS dist %,2.6
STRONG minVR,6.5
STRONG maxHold,13
STRONG TS after,6
STRONG TS dist %,1.8
BASE minVR,2.5
BASE maxHold,10
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,1292
Средняя доходность %,3.41
Медианная доходность %,1.10
Win rate %,63.1
Profit factor,4.25
Sharpe,2.32
Макс просадка %,42.37
Общая доходность %,1140373965.52
CAGR %,0.00
Макс выигрыш %,125.04
Макс проигрыш %,-22.12
Ср. выигрыш %,7.08
Ср. проигрыш %,2.85
Макс серия побед,12
Макс серия потерь,8
Ср. удержание дней,4.6
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
351,PRFN,S2,BASE,6.41,6.79,2018-09-28,2018-10-01,2018-10-08,1.70,1.77,4.07,5,ts_extend
352,GAZP,S1,BASE,2.60,1.79,2018-10-03,2018-10-04,2018-10-11,168.77,174.19,3.21,5,ts_extend
353,ABRD,S2,BASE,2.66,1.83,2018-09-28,2018-10-08,2018-10-22,145.23,142.97,-1.56,5,ts_extend
354,LSNG,S2,BASE,3.35,3.83,2018-10-19,2018-10-22,2018-10-29,5.90,5.91,0.12,5,ts_extend
355,LKOH,S1,ULTRA,8.62,2.20,2018-10-24,2018-10-25,2018-11-09,4950.91,5049.40,1.99,10,ts_extend
356,VGSB,S2,BASE,4.37,6.08,2018-10-30,2018-10-31,2018-11-15,0.84,0.84,0.05,6,ts_extend
357,RASP,S1,BASE,3.50,2.07,2018-11-15,2018-11-16,2018-11-23,139.92,139.29,-0.46,5,ts_extend
358,GCHE,S2,BASE,5.75,1.73,2018-11-15,2018-11-16,2018-11-23,1117.79,1100.37,-1.56,5,ts_extend
359,NKHP,S2,BASE,3.42,1.98,2018-11-27,2018-11-28,2018-12-12,243.89,246.60,1.11,10,max_hold
360,GAZP,S1,BASE,3.18,2.01,2018-11-28,2018-11-29,2018-12-06,165.25,164.05,-0.73,5,ts_extend
361,MAGE,S2,BASE,2.51,4.31,2018-12-11,2018-12-12,2018-12-19,2.40,2.85,18.56,5,ts_extend
362,APTK,S2,BASE,2.73,5.83,2018-12-24,2018-12-25,2019-01-03,4.88,5.11,4.74,5,ts_extend
363,TGKB,S2,BASE,3.20,4.05,2018-12-24,2018-12-25,2019-01-03,0.00,0.00,0.42,5,ts_extend
364,SARE,S2,BASE,2.74,3.69,2018-12-29,2019-01-03,2019-01-11,0.12,0.12,-1.31,5,ts_extend
365,KMEZ,S2,BASE,3.93,2.58,2019-01-10,2019-01-11,2019-01-18,374.60,381.96,1.96,5,ts_extend
366,MGNT,S1,BASE,3.64,2.26,2019-01-17,2019-01-18,2019-01-25,4158.64,4356.07,4.75,5,ts_extend
367,AMEZ,S2,STRONG,6.60,2.00,2019-01-17,2019-01-18,2019-01-21,4.41,4.40,-0.05,1,rotate_atr20
368,SARE,S2,BASE,5.18,3.14,2019-01-17,2019-01-18,2019-01-25,0.13,0.14,4.64,5,ts_extend
369,MRKS,S2,BASE,6.35,5.51,2019-01-18,2019-01-21,2019-01-29,0.13,0.14,4.43,6,ts_extend
370,LIFE,S2,BASE,4.32,5.70,2019-01-24,2019-01-25,2019-02-01,6.95,7.14,2.68,5,ts_extend
371,KMEZ,S2,BASE,2.59,4.58,2019-01-28,2019-01-29,2019-01-31,381.61,379.39,-0.58,2,rotate_atr20
372,OMZZP,S2,BASE,3.02,22.63,2019-01-30,2019-01-31,2019-02-07,6009.60,6467.66,7.62,5,ts_extend
373,CHMF,S1,BASE,3.39,1.47,2019-01-31,2019-02-01,2019-02-08,1016.42,1023.60,0.71,5,ts_extend
374,KRSBP,S2,BASE,5.14,3.35,2019-02-01,2019-02-04,2019-02-12,4.46,4.70,5.35,5,ts_extend
375,ABIO,S2,BASE,3.71,2.83,2019-02-06,2019-02-07,2019-02-14,8.66,9.13,5.33,5,ts_extend
376,RASP,S1,BASE,5.75,1.90,2019-02-11,2019-02-12,2019-02-19,152.86,152.39,-0.31,5,ts_extend
377,ROST,S2,BASE,4.09,3.10,2019-02-11,2019-02-12,2019-02-19,72.12,70.99,-1.56,5,ts_extend
378,GCHE,S2,ULTRA,8.71,1.74,2019-02-14,2019-02-15,2019-02-21,1432.29,1487.62,3.86,4,rotate_atr20
379,FESH,S2,STRONG,6.58,3.67,2019-02-18,2019-02-19,2019-02-25,5.20,4.99,-4.06,4,rotate_atr20
380,AQUA,S2,BASE,3.12,4.81,2019-02-20,2019-02-21,2019-02-28,149.74,147.41,-1.56,5,ts_extend
381,RTKM,S1,BASE,2.65,1.33,2019-02-21,2019-02-22,2019-03-01,73.12,72.19,-1.27,5,ts_extend
382,KRKOP,S2,ULTRA,8.34,6.26,2019-02-22,2019-02-25,2019-03-05,4.93,4.93,-0.05,6,ts_extend
383,SAGO,S2,BASE,3.86,5.69,2019-03-04,2019-03-05,2019-03-18,0.36,0.38,5.89,5,ts_extend
384,YAKG,S2,ULTRA,8.59,4.59,2019-03-05,2019-03-06,2019-03-15,8.63,8.93,3.40,6,ts_extend
385,STSB,S2,BASE,2.54,9.77,2019-03-14,2019-03-15,2019-03-22,0.40,0.54,35.22,5,ts_extend
386,VTBR,S1,BASE,2.60,1.50,2019-03-15,2019-03-18,2019-03-25,184.90,182.12,-1.50,5,ts_extend
387,CHMF,S1,BASE,2.96,1.62,2019-03-15,2019-03-18,2019-03-25,1035.85,1022.22,-1.32,5,ts_extend
388,SAREP,S2,BASE,5.18,5.17,2019-03-15,2019-03-18,2019-03-25,0.09,0.09,2.37,5,ts_extend
389,NKHP,S2,BASE,3.57,2.12,2019-03-21,2019-03-22,2019-03-28,240.38,235.62,-1.98,4,rotate_atr20
390,TRMK,S2,ULTRA,7.53,2.36,2019-03-25,2019-03-26,2019-04-03,58.69,57.96,-1.25,6,ts_extend
391,RTSBP,S2,ULTRA,7.69,4.34,2019-03-27,2019-03-28,2019-04-05,0.25,0.24,-2.51,6,ts_extend
392,AQUA,S2,BASE,3.96,2.61,2019-04-02,2019-04-03,2019-04-10,183.29,205.74,12.25,5,ts_extend
393,CHMK,S2,BASE,4.74,1.90,2019-04-08,2019-04-09,2019-04-16,2849.55,2844.98,-0.16,5,ts_extend
394,AQUA,S2,BASE,4.70,3.99,2019-04-10,2019-04-11,2019-04-18,210.34,245.61,16.77,5,ts_extend
395,HYDR,S1,BASE,3.86,1.23,2019-04-15,2019-04-16,2019-04-23,0.53,0.54,1.32,5,ts_extend
396,VSMO,S2,BASE,3.01,1.41,2019-04-17,2019-04-18,2019-04-25,17327.68,17057.76,-1.56,5,ts_extend
397,NVTK,S1,BASE,2.51,1.59,2019-04-25,2019-04-26,2019-05-07,1220.35,1212.61,-0.63,6,ts_extend
398,SLEN,S2,STRONG,6.57,1.38,2019-04-25,2019-04-26,2019-04-30,4.81,4.70,-2.29,2,rotate_atr20
399,MRKK,S2,BASE,3.23,4.72,2019-04-25,2019-04-26,2019-05-06,25.00,27.80,11.20,5,ts_extend
400,MRKY,S2,BASE,3.28,2.77,2019-04-29,2019-04-30,2019-05-08,0.07,0.07,3.80,5,ts_extend
401,PMSBP,S2,BASE,3.57,2.31,2019-05-03,2019-05-06,2019-05-07,93.75,93.85,0.11,1,rotate_atr20
402,CNTL,S2,BASE,4.46,5.18,2019-05-06,2019-05-07,2019-05-15,20.48,20.28,-0.99,5,ts_extend
403,PMSB,S2,BASE,3.23,3.10,2019-05-10,2019-05-13,2019-05-20,94.35,107.99,14.46,5,ts_extend
404,RTKM,S1,BASE,2.51,1.69,2019-05-15,2019-05-16,2019-05-23,80.36,81.31,1.19,5,ts_extend
405,GAZP,S1,BASE,4.63,2.00,2019-05-15,2019-05-16,2019-05-23,203.02,207.69,2.30,5,ts_extend
406,MTLRP,S2,BASE,4.46,1.33,2019-05-15,2019-05-16,2019-05-17,106.52,110.32,3.57,1,rotate_atr20
407,AQUA,S2,BASE,4.38,6.22,2019-05-16,2019-05-17,2019-05-24,221.35,294.34,32.97,5,ts_extend
408,NMTP,S2,BASE,4.95,1.86,2019-05-17,2019-05-20,2019-05-22,7.34,7.28,-0.80,2,rotate_atr20
409,PMSB,S2,BASE,3.24,4.55,2019-05-21,2019-05-22,2019-05-29,102.16,105.33,3.10,5,ts_extend
410,TATNP,S1,BASE,3.24,2.99,2019-05-22,2019-05-23,2019-05-30,583.93,582.48,-0.25,5,ts_extend
411,PMSBP,S2,BASE,3.96,2.45,2019-05-27,2019-05-28,2019-06-04,98.16,99.43,1.29,5,ts_extend
412,MRKU,S2,ULTRA,7.77,2.07,2019-05-28,2019-05-29,2019-05-30,0.18,0.18,-0.21,1,rotate_atr20
413,PMSB,S2,BASE,5.26,4.62,2019-05-29,2019-05-30,2019-06-04,104.97,81.74,-22.12,3,cat_stop
414,GAZP,S1,BASE,5.24,2.69,2019-06-03,2019-06-04,2019-06-11,230.53,232.93,1.04,5,ts_extend
415,AFLT,S1,BASE,5.29,1.72,2019-06-03,2019-06-04,2019-06-11,96.49,95.84,-0.67,5,ts_extend
416,LNZLP,S2,STRONG,6.54,2.05,2019-06-03,2019-06-04,2019-06-13,2744.38,2690.67,-1.96,6,ts_extend
417,MRKY,S2,BASE,3.49,2.56,2019-06-11,2019-06-13,2019-06-14,0.08,0.08,-0.32,1,rotate_atr20
418,VGSBP,S2,BASE,3.19,4.64,2019-06-11,2019-06-13,2019-06-20,1.47,1.77,20.19,5,ts_extend
419,BELU,S2,ULTRA,8.10,4.07,2019-06-13,2019-06-14,2019-06-25,478.76,469.69,-1.90,7,ts_extend
420,AFLT,S1,BASE,2.69,1.77,2019-06-17,2019-06-18,2019-06-28,99.46,101.20,1.75,8,ts_extend
421,TRMK,S2,BASE,5.62,2.50,2019-06-19,2019-06-20,2019-06-21,61.92,60.90,-1.64,1,rotate_atr20
422,USBN,S2,BASE,2.80,4.10,2019-06-20,2019-06-21,2019-06-28,0.07,0.08,4.53,5,ts_extend
423,UNKL,S2,ULTRA,7.09,1.98,2019-06-24,2019-06-25,2019-06-26,2534.05,2545.92,0.47,1,rotate_atr20
424,NSVZ,S2,BASE,2.55,4.21,2019-06-25,2019-06-26,2019-07-03,285.96,304.19,6.37,5,ts_extend
425,LSNGP,S2,BASE,5.21,1.63,2019-06-27,2019-06-28,2019-07-01,101.71,102.34,0.61,1,rotate_atr20
426,AFKS,S1,BASE,2.80,1.90,2019-06-28,2019-07-01,2019-07-08,10.19,11.91,16.85,5,ts_extend
427,LNZLP,S2,BASE,2.86,2.87,2019-06-28,2019-07-01,2019-07-09,3140.02,3199.37,1.89,6,ts_extend
428,RTKMP,S2,BASE,3.12,1.54,2019-07-02,2019-07-03,2019-07-04,63.15,62.85,-0.48,1,rotate_atr20
429,VLHZ,S2,BASE,2.96,3.31,2019-07-03,2019-07-04,2019-07-11,55.44,57.10,2.99,5,ts_extend
430,VTBR,S1,BASE,2.70,1.80,2019-07-08,2019-07-09,2019-07-16,216.00,221.50,2.55,5,ts_extend
431,KRSBP,S2,BASE,4.89,2.53,2019-07-08,2019-07-09,2019-07-15,4.27,4.25,-0.32,4,rotate_atr20
432,KROT,S2,STRONG,6.75,1.70,2019-07-10,2019-07-11,2019-07-12,305.49,305.51,0.01,1,rotate_atr20
433,KMEZ,S2,BASE,4.39,4.08,2019-07-11,2019-07-12,2019-07-19,529.85,561.12,5.90,5,ts_extend
434,AVAN,S2,BASE,4.03,5.69,2019-07-12,2019-07-15,2019-07-22,691.10,689.10,-0.29,5,ts_extend
435,SNGSP,S1,BASE,2.73,1.48,2019-07-16,2019-07-17,2019-07-24,34.60,34.33,-0.79,5,ts_extend
436,MRSB,S2,BASE,3.57,2.83,2019-07-24,2019-07-25,2019-08-01,0.40,0.41,1.21,5,ts_extend
437,UPRO,S2,BASE,3.76,1.58,2019-07-25,2019-07-26,2019-07-29,2.66,2.67,0.43,1,rotate_atr20
438,UNAC,S2,ULTRA,7.16,2.57,2019-07-26,2019-07-29,2019-08-06,0.71,0.74,3.01,6,ts_extend
439,KAZT,S2,BASE,5.26,1.96,2019-07-31,2019-08-01,2019-08-08,171.67,180.94,5.40,5,ts_extend
440,LNZL,S2,BASE,3.79,2.75,2019-08-06,2019-08-07,2019-08-14,6690.69,9204.35,37.57,5,ts_extend
441,WTCM,S2,BASE,2.85,1.42,2019-08-07,2019-08-08,2019-08-09,7.53,7.31,-2.97,1,rotate_atr20
442,BELU,S2,BASE,4.30,2.88,2019-08-08,2019-08-09,2019-08-16,507.81,502.06,-1.13,5,ts_extend
443,TASBP,S2,BASE,3.24,5.91,2019-08-13,2019-08-14,2019-08-22,0.19,0.19,-0.16,5,ts_extend
444,AMEZ,S2,BASE,4.97,2.23,2019-08-16,2019-08-19,2019-08-26,4.48,4.47,-0.18,5,ts_extend
445,KZOSP,S2,BASE,3.40,3.46,2019-08-21,2019-08-22,2019-08-29,10.82,10.73,-0.80,5,ts_extend
446,MTLR,S2,BASE,4.43,3.54,2019-08-26,2019-08-27,2019-09-03,61.85,62.25,0.66,5,ts_extend
447,SAREP,S2,ULTRA,8.51,2.14,2019-08-29,2019-08-30,2019-09-10,0.09,0.09,-1.83,6,ts_extend
448,RKKE,S2,ULTRA,7.65,1.52,2019-09-02,2019-09-03,2019-09-06,5288.45,5231.62,-1.07,3,rotate_atr20
449,VTBR,S1,STRONG,6.93,1.87,2019-09-04,2019-09-05,2019-09-13,210.36,212.26,0.90,6,ts_extend
450,MGTS,S2,BASE,3.86,2.43,2019-09-05,2019-09-06,2019-09-13,2028.24,2013.14,-0.74,5,ts_extend
451,RTGZ,S2,STRONG,6.69,1.23,2019-09-10,2019-09-11,2019-09-16,16225.92,16773.12,3.37,3,rotate_atr20
452,MAGE,S2,BASE,3.81,3.67,2019-09-12,2019-09-13,2019-09-20,3.58,4.41,23.34,5,ts_extend
453,ZILL,S2,BASE,2.93,3.15,2019-09-13,2019-09-16,2019-09-23,1450.32,1427.72,-1.56,5,ts_extend
454,SIBN,S1,BASE,3.77,1.47,2019-09-16,2019-09-17,2019-09-24,423.68,419.51,-0.98,5,ts_extend
455,ROSN,S1,BASE,4.60,1.25,2019-09-16,2019-09-17,2019-09-24,428.78,423.30,-1.28,5,ts_extend
456,PMSB,S2,BASE,2.64,1.48,2019-09-20,2019-09-23,2019-09-24,89.04,87.46,-1.78,1,rotate_atr20
457,TGKB,S2,BASE,3.16,2.37,2019-09-20,2019-09-23,2019-09-25,0.00,0.00,3.52,2,rotate_atr20
458,APTK,S2,BASE,6.49,2.78,2019-09-23,2019-09-24,2019-10-01,12.17,12.20,0.25,5,ts_extend
459,RTSB,S2,ULTRA,7.19,5.35,2019-09-24,2019-09-25,2019-10-03,0.34,0.35,5.78,6,ts_extend
460,MAGE,S2,ULTRA,7.61,4.92,2019-10-01,2019-10-02,2019-10-11,4.30,4.76,10.89,7,ts_extend
461,VJGZ,S2,BASE,2.95,5.49,2019-10-03,2019-10-04,2019-10-11,652.04,655.63,0.55,5,ts_extend
462,MTSS,S1,BASE,5.51,1.39,2019-10-09,2019-10-10,2019-10-17,273.19,268.93,-1.56,5,ts_extend
463,KOGK,S2,BASE,5.14,1.27,2019-10-14,2019-10-15,2019-10-18,472.76,473.24,0.10,3,rotate_atr20
464,ROLO,S2,BASE,3.77,4.10,2019-10-14,2019-10-15,2019-10-22,0.23,0.26,12.36,5,ts_extend
465,LKOH,S1,BASE,4.81,1.92,2019-10-16,2019-10-17,2019-10-25,5724.14,6060.10,5.87,6,ts_extend
466,TASBP,S2,BASE,3.20,4.35,2019-10-17,2019-10-18,2019-10-29,0.21,0.21,0.90,6,ts_extend
467,UNKL,S2,BASE,3.32,3.69,2019-10-23,2019-10-24,2019-10-31,3014.82,3100.93,2.86,5,ts_extend
468,KRSBP,S2,BASE,3.03,1.62,2019-10-28,2019-10-29,2019-10-30,4.31,4.23,-1.71,1,rotate_atr20
469,GAZP,S1,BASE,2.82,1.64,2019-10-29,2019-10-30,2019-11-08,262.02,268.43,2.45,6,ts_extend
470,TRMK,S2,BASE,3.51,2.47,2019-10-29,2019-10-30,2019-11-08,53.47,55.36,3.55,6,ts_extend
471,ROLO,S2,ULTRA,7.25,4.00,2019-10-31,2019-11-01,2019-11-12,0.31,0.39,24.41,6,ts_extend
472,MSTT,S2,BASE,3.17,2.19,2019-11-08,2019-11-11,2019-11-18,125.55,126.74,0.95,5,ts_extend
473,MRKC,S2,BASE,4.80,1.49,2019-11-11,2019-11-12,2019-11-14,0.27,0.26,-3.28,2,rotate_atr20
474,IGSTP,S2,BASE,3.34,4.44,2019-11-13,2019-11-14,2019-11-22,644.03,677.28,5.16,5,ts_extend
475,KRSB,S2,ULTRA,7.64,2.22,2019-11-15,2019-11-18,2019-11-26,4.51,4.47,-0.76,6,rotate_atr20
476,AFKS,S1,BASE,3.15,2.15,2019-11-19,2019-11-20,2019-11-27,16.20,16.04,-0.96,5,ts_extend
477,ROLO,S2,BASE,4.92,6.78,2019-11-21,2019-11-22,2019-11-29,0.45,0.47,4.22,5,ts_extend
478,VSYDP,S2,BASE,2.56,5.11,2019-11-25,2019-11-26,2019-12-03,3766.02,3740.81,-0.67,5,ts_extend
479,CHGZ,S2,BASE,5.20,5.77,2019-12-02,2019-12-03,2019-12-17,31.05,38.39,23.65,5,ts_extend
480,MVID,S1,BASE,3.26,2.01,2019-12-04,2019-12-05,2019-12-12,581.03,608.77,4.77,5,ts_extend
481,LSRG,S2,BASE,3.24,1.34,2019-12-16,2019-12-17,2019-12-18,760.62,764.77,0.55,1,rotate_atr20
482,GAZA,S2,ULTRA,8.19,1.45,2019-12-16,2019-12-17,2019-12-19,433.69,422.32,-2.62,2,rotate_atr20
483,MSTT,S2,BASE,2.83,2.81,2019-12-17,2019-12-18,2019-12-25,126.00,125.02,-0.78,5,ts_extend
484,HYDR,S1,BASE,5.80,1.25,2019-12-18,2019-12-19,2019-12-26,0.55,0.57,2.52,5,ts_extend
485,FESH,S2,ULTRA,8.66,3.11,2019-12-18,2019-12-19,2019-12-27,9.37,9.42,0.51,6,ts_extend
486,KRSB,S2,BASE,3.89,1.61,2019-12-24,2019-12-25,2019-12-26,4.74,4.86,2.63,1,rotate_atr20
487,NAUK,S2,BASE,2.59,2.61,2019-12-25,2019-12-26,2020-01-08,190.70,193.34,1.38,5,ts_extend
488,LNZLP,S2,BASE,4.47,1.51,2019-12-26,2019-12-27,2020-01-03,3175.07,3264.77,2.83,2,rotate_atr20
489,NFAZ,S2,BASE,4.26,4.77,2019-12-30,2020-01-03,2020-01-13,134.41,132.90,-1.13,5,ts_extend
490,KMAZ,S2,ULTRA,8.14,2.43,2020-01-06,2020-01-08,2020-01-10,73.12,71.59,-2.09,2,rotate_atr20
491,HYDR,S1,BASE,3.60,1.88,2020-01-09,2020-01-10,2020-01-17,0.59,0.70,19.26,5,ts_extend
492,KAZTP,S2,BASE,3.54,4.89,2020-01-09,2020-01-10,2020-01-17,160.86,167.35,4.04,5,ts_extend
493,CNTLP,S2,ULTRA,8.97,1.27,2020-01-10,2020-01-13,2020-01-14,16.39,15.77,-3.73,1,rotate_atr20
494,IGSTP,S2,BASE,4.48,4.09,2020-01-13,2020-01-14,2020-01-16,866.38,840.65,-2.97,2,rotate_atr20
495,TTLK,S2,BASE,5.28,6.37,2020-01-15,2020-01-16,2020-01-23,0.36,0.38,6.92,5,ts_extend
496,URKZ,S2,BASE,5.63,3.06,2020-01-16,2020-01-17,2020-01-20,106.97,110.82,3.60,1,rotate_atr20
497,HYDR,S1,BASE,3.58,3.47,2020-01-17,2020-01-20,2020-01-27,0.68,0.69,2.32,5,ts_extend
498,NKSH,S2,BASE,2.52,5.04,2020-01-17,2020-01-20,2020-01-27,31.89,34.10,6.93,5,ts_extend
499,YKEN,S2,BASE,5.85,3.28,2020-01-22,2020-01-23,2020-01-30,0.31,0.33,7.11,5,ts_extend
500,KCHE,S2,BASE,4.33,3.40,2020-01-24,2020-01-27,2020-01-31,0.18,0.18,2.81,4,rotate_atr20
501,TASBP,S2,BASE,5.65,6.33,2020-01-29,2020-01-30,2020-02-07,0.20,0.21,4.21,6,ts_extend
502,ROSN,S1,BASE,3.08,1.84,2020-01-30,2020-01-31,2020-02-07,481.27,475.48,-1.20,5,ts_extend
503,LIFE,S2,BASE,4.43,7.68,2020-01-30,2020-01-31,2020-02-07,8.71,10.68,22.57,5,ts_extend
504,MFGS,S2,BASE,2.89,2.29,2020-02-06,2020-02-07,2020-02-10,438.20,435.30,-0.66,1,rotate_atr20
505,CNTL,S2,BASE,4.04,2.79,2020-02-06,2020-02-07,2020-02-14,19.33,19.34,0.07,5,ts_extend
506,ZVEZ,S2,BASE,4.43,3.79,2020-02-07,2020-02-10,2020-02-17,4.79,4.78,-0.28,5,ts_extend
507,MAGE,S2,BASE,3.45,3.88,2020-02-14,2020-02-17,2020-02-25,4.76,5.12,7.60,5,ts_extend
508,MAGEP,S2,BASE,4.96,3.58,2020-02-14,2020-02-17,2020-02-25,3.51,4.08,16.26,5,ts_extend
509,LNZL,S2,BASE,2.90,2.32,2020-02-21,2020-02-25,2020-02-26,8463.52,8206.85,-3.03,1,rotate_atr20
510,YKENP,S2,BASE,2.65,4.87,2020-02-21,2020-02-25,2020-03-03,0.36,0.37,0.85,5,ts_extend
511,YKEN,S2,STRONG,6.88,4.66,2020-02-25,2020-02-26,2020-03-05,0.39,0.39,0.15,6,ts_extend
512,RTKM,S1,BASE,2.95,2.51,2020-02-28,2020-03-02,2020-03-10,87.06,86.44,-0.71,5,ts_extend
513,GMKN,S2,BASE,3.23,2.65,2020-03-06,2020-03-10,2020-03-16,212.64,165.59,-22.12,4,cat_stop
514,BRZL,S2,BASE,3.60,3.59,2020-03-06,2020-03-10,2020-03-17,801.28,808.21,0.86,5,ts_extend
515,LNZL,S2,BASE,2.90,7.55,2020-03-26,2020-03-27,2020-04-03,7672.26,8751.52,14.07,5,ts_extend
516,KZOSP,S2,BASE,2.87,9.35,2020-04-06,2020-04-07,2020-04-14,13.20,13.31,0.82,5,ts_extend
517,BELU,S2,ULTRA,7.15,7.66,2020-04-06,2020-04-07,2020-04-15,1237.98,1578.27,27.49,6,ts_extend
518,LNZL,S2,BASE,2.67,6.43,2020-04-14,2020-04-15,2020-04-22,9114.56,9302.79,2.07,5,ts_extend
519,KGKC,S2,ULTRA,7.28,5.91,2020-04-14,2020-04-15,2020-04-24,52.08,62.24,19.49,6,ts_extend
520,WTCMP,S2,BASE,3.06,8.88,2020-04-24,2020-04-27,2020-05-05,9.70,7.55,-22.12,5,cat_stop
521,MGTSP,S2,BASE,6.21,3.95,2020-04-24,2020-04-27,2020-05-05,2331.72,2400.02,2.93,5,ts_extend
522,MGNT,S1,BASE,2.55,3.12,2020-04-30,2020-05-04,2020-05-12,3766.02,3764.92,-0.03,5,ts_extend
523,MAGE,S2,BASE,3.76,7.30,2020-05-04,2020-05-05,2020-05-13,4.86,5.79,19.16,5,ts_extend
524,WTCM,S2,BASE,3.83,6.30,2020-05-04,2020-05-05,2020-05-13,9.76,9.61,-1.51,5,ts_extend
525,VGSBP,S2,BASE,2.78,5.81,2020-05-18,2020-05-19,2020-05-26,1.08,1.08,0.11,5,ts_extend
526,TGKA,S1,BASE,3.49,2.72,2020-05-26,2020-05-27,2020-06-04,0.01,0.01,0.63,6,ts_extend
527,MRKC,S2,BASE,4.46,1.98,2020-05-26,2020-05-27,2020-05-28,0.26,0.26,-1.45,1,rotate_atr20
528,GAZA,S2,BASE,3.82,2.35,2020-05-26,2020-05-27,2020-05-29,398.14,380.39,-4.46,2,rotate_atr20
529,KCHEP,S2,ULTRA,9.66,4.18,2020-05-27,2020-05-28,2020-06-05,0.39,0.38,-1.40,6,ts_extend
530,KCHE,S2,BASE,4.23,6.57,2020-05-28,2020-05-29,2020-06-05,0.20,0.23,10.54,5,ts_extend
531,MTLR,S1,BASE,4.36,2.31,2020-06-04,2020-06-05,2020-06-15,70.75,70.39,-0.52,5,ts_extend
532,MRKU,S2,BASE,3.94,3.12,2020-06-05,2020-06-08,2020-06-16,0.16,0.16,-0.74,5,ts_extend
533,BSPB,S2,BASE,2.59,1.88,2020-06-08,2020-06-09,2020-06-17,43.78,43.54,-0.55,5,ts_extend
534,MTLRP,S2,BASE,3.00,3.08,2020-06-15,2020-06-16,2020-06-23,85.39,86.33,1.11,5,ts_extend
535,SELG,S2,BASE,2.84,3.07,2020-06-22,2020-06-23,2020-07-02,26.69,26.28,-1.56,5,ts_extend
536,KCHEP,S2,BASE,3.83,5.69,2020-06-22,2020-06-23,2020-07-03,0.37,0.36,-1.56,5,ts_extend
537,MRSB,S2,BASE,2.94,3.99,2020-06-30,2020-07-02,2020-07-09,0.35,0.35,-0.02,5,ts_extend
538,TGKA,S1,BASE,2.52,2.03,2020-07-03,2020-07-06,2020-07-13,0.01,0.01,-0.78,5,ts_extend
539,SLEN,S2,BASE,3.50,3.89,2020-07-06,2020-07-07,2020-07-14,4.70,4.69,-0.25,5,ts_extend
540,NKNC,S2,BASE,3.23,1.94,2020-07-08,2020-07-09,2020-07-15,94.85,94.50,-0.37,4,rotate_atr20
541,KRKOP,S2,BASE,5.30,3.31,2020-07-13,2020-07-14,2020-07-16,6.25,6.19,-1.04,2,rotate_atr20
542,UKUZ,S2,BASE,3.74,3.58,2020-07-14,2020-07-15,2020-07-21,546.87,541.13,-1.05,4,rotate_atr20
543,VGSB,S2,BASE,4.39,6.14,2020-07-15,2020-07-16,2020-07-23,1.65,1.67,1.57,5,ts_extend
544,VTBR,S1,BASE,3.90,1.46,2020-07-20,2020-07-21,2020-07-28,190.65,194.42,1.98,5,ts_extend
545,CNTL,S2,BASE,3.51,8.84,2020-07-20,2020-07-21,2020-07-28,27.09,29.19,7.73,5,ts_extend
546,ENPG,S2,BASE,5.53,1.70,2020-07-22,2020-07-23,2020-07-27,663.56,730.33,10.06,2,rotate_atr20
547,RUSI,S2,ULTRA,8.55,3.94,2020-07-24,2020-07-27,2020-07-30,40.66,31.67,-22.12,3,cat_stop
548,KROT,S2,ULTRA,8.13,3.83,2020-07-27,2020-07-28,2020-08-05,390.62,384.11,-1.67,6,ts_extend
549,AMEZ,S2,BASE,4.06,2.58,2020-07-29,2020-07-30,2020-08-03,4.31,4.39,1.76,2,rotate_atr20
550,STSB,S2,BASE,2.61,3.99,2020-07-31,2020-08-03,2020-08-10,0.46,0.66,45.05,5,ts_extend
551,KAZTP,S2,ULTRA,9.03,2.63,2020-08-04,2020-08-05,2020-08-06,149.04,148.76,-0.19,1,rotate_atr20
552,RASP,S1,BASE,4.53,2.24,2020-08-05,2020-08-06,2020-08-13,111.34,114.00,2.39,5,ts_extend
553,RTKM,S1,BASE,3.80,1.96,2020-08-05,2020-08-06,2020-08-18,96.71,99.27,2.64,8,ts_extend
554,CHGZ,S2,ULTRA,7.31,6.30,2020-08-05,2020-08-06,2020-08-14,53.69,63.21,17.74,6,ts_extend
