=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T22:59:28
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,999
Дней сигнала,1
ATR мин %,1.2
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,1011
Средняя доходность %,4.27
Медианная доходность %,1.62
Win rate %,67.8
Profit factor,5.47
Sharpe,2.53
Макс просадка %,39.16
Общая доходность %,7163060077.23
CAGR %,0.00
Макс выигрыш %,126.89
Макс проигрыш %,-22.12
Ср. выигрыш %,7.71
Ср. проигрыш %,2.96
Макс серия побед,13
Макс серия потерь,6
Ср. удержание дней,4.9
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
192,MRKV,S2,BASE,4.97,4.41,2017-08-22,2017-08-23,2017-08-30,0.11,0.12,15.81,5,ts_extend
193,GAZAP,S2,BASE,4.40,2.93,2017-08-28,2017-08-29,2017-09-05,362.58,362.27,-0.09,5,ts_extend
194,SAREP,S2,ULTRA,8.14,7.04,2017-08-29,2017-08-30,2017-09-07,0.08,0.08,10.94,6,ts_extend
195,VTBR,S1,BASE,4.04,1.74,2017-08-30,2017-08-31,2017-09-07,323.32,328.94,1.74,5,ts_extend
196,NKSH,S2,BASE,5.02,4.98,2017-09-05,2017-09-06,2017-09-13,14.77,19.64,32.93,5,ts_extend
197,MAGN,S1,STRONG,6.87,2.47,2017-09-06,2017-09-07,2017-09-15,42.37,42.98,1.45,6,ts_extend
198,ROST,S2,STRONG,6.89,5.46,2017-09-06,2017-09-07,2017-09-15,74.02,86.26,16.53,6,ts_extend
199,TGKN,S2,STRONG,6.66,3.76,2017-09-12,2017-09-13,2017-09-21,0.00,0.00,2.52,6,ts_extend
200,RTKM,S1,STRONG,5.19,1.60,2017-09-19,2017-09-20,2017-09-28,69.21,68.65,-0.81,6,ts_extend
201,NKNCP,S2,STRONG,5.65,2.04,2017-09-19,2017-09-20,2017-09-26,27.05,26.57,-1.80,4,rotate_atr20
202,TGKA,S2,BASE,3.89,4.50,2017-09-22,2017-09-25,2017-09-28,0.01,0.01,-2.66,3,rotate_atr20
203,FESH,S2,ULTRA,7.70,5.56,2017-09-25,2017-09-26,2017-09-29,6.48,6.98,7.69,3,rotate_atr20
204,KOGK,S2,BASE,3.80,8.23,2017-09-26,2017-09-28,2017-10-06,849.36,661.44,-22.12,4,cat_stop
205,MISB,S2,BASE,3.67,14.34,2017-09-28,2017-09-29,2017-10-06,6.51,8.59,32.00,5,ts_extend
206,STSBP,S2,BASE,4.81,1.69,2017-10-10,2017-10-11,2017-10-18,0.36,0.50,38.80,5,ts_extend
207,UKUZ,S2,STRONG,6.10,2.81,2017-10-23,2017-10-24,2017-11-01,861.38,889.10,3.22,6,ts_extend
208,MRKU,S2,BASE,4.01,3.31,2017-11-01,2017-11-02,2017-11-10,0.19,0.19,-1.46,5,ts_extend
209,SBER,S1,BASE,3.63,1.29,2017-11-07,2017-11-08,2017-11-15,209.42,225.83,7.83,5,ts_extend
210,RZSB,S2,ULTRA,9.25,4.67,2017-11-09,2017-11-10,2017-11-20,3.53,3.52,-0.17,6,ts_extend
211,MTLRP,S2,BASE,4.75,2.87,2017-11-21,2017-11-22,2017-11-29,104.87,117.05,11.61,5,ts_extend
212,NFAZ,S2,ULTRA,7.43,6.05,2017-11-21,2017-11-22,2017-11-30,103.67,108.34,4.51,6,ts_extend
213,BSPB,S2,STRONG,5.68,1.89,2017-11-29,2017-11-30,2017-12-08,55.44,56.00,1.01,6,ts_extend
214,BANEP,S2,BASE,5.01,1.45,2017-12-08,2017-12-11,2017-12-18,1401.74,1385.08,-1.19,5,ts_extend
215,GAZA,S2,BASE,4.56,5.42,2017-12-19,2017-12-20,2017-12-27,813.30,913.54,12.33,5,ts_extend
216,JNOS,S2,BASE,4.94,5.53,2017-12-26,2017-12-27,2018-01-09,26.74,26.33,-1.56,5,ts_extend
217,BSPB,S2,STRONG,5.41,1.80,2018-01-09,2018-01-10,2018-01-11,58.14,57.91,-0.41,1,rotate_atr20
218,BRZL,S2,BASE,4.31,2.01,2018-01-09,2018-01-10,2018-01-15,891.42,888.58,-0.32,3,rotate_atr20
219,TGKB,S2,BASE,4.23,6.60,2018-01-10,2018-01-11,2018-01-18,0.00,0.00,2.16,5,ts_extend
220,LKOH,S1,STRONG,5.31,1.55,2018-01-12,2018-01-15,2018-01-23,3882.70,3828.51,-1.40,6,ts_extend
221,KCHE,S2,BASE,5.06,3.83,2018-01-12,2018-01-15,2018-01-22,0.15,0.16,11.08,5,ts_extend
222,URKZ,S2,BASE,3.92,2.50,2018-01-17,2018-01-19,2018-01-30,85.14,85.64,0.60,5,ts_extend
223,STSB,S2,STRONG,6.30,3.19,2018-01-23,2018-01-24,2018-01-31,0.36,0.28,-22.12,5,cat_stop
224,RNFT,S2,STRONG,5.81,3.09,2018-01-29,2018-01-30,2018-02-07,602.96,616.47,2.24,6,ts_extend
225,MRKS,S2,ULTRA,9.24,3.91,2018-01-30,2018-01-31,2018-02-08,0.13,0.13,-0.23,6,ts_extend
226,MVID,S1,STRONG,5.19,1.93,2018-02-02,2018-02-05,2018-02-13,420.67,438.65,4.27,6,ts_extend
227,PMSB,S2,BASE,4.92,2.11,2018-02-14,2018-02-15,2018-02-22,80.53,80.97,0.55,5,max_hold
228,KZOS,S2,ULTRA,7.28,2.22,2018-02-14,2018-02-15,2018-03-02,81.13,88.24,8.76,10,ts_extend
229,VTBR,S1,BASE,3.84,1.93,2018-02-22,2018-02-26,2018-03-05,273.59,270.17,-1.25,5,ts_extend
230,MRKV,S2,BASE,5.00,2.35,2018-02-22,2018-02-26,2018-03-05,0.12,0.12,-1.47,5,ts_extend
231,BISVP,S2,STRONG,5.89,2.21,2018-03-02,2018-03-05,2018-03-19,4.03,3.99,-0.82,7,max_hold
232,AKRN,S2,ULTRA,10.26,2.08,2018-03-16,2018-03-19,2018-03-27,4256.80,4204.08,-1.24,6,ts_extend
233,KROTP,S2,STRONG,6.54,3.80,2018-03-27,2018-03-28,2018-04-05,346.55,441.11,27.28,6,ts_extend
234,WTCM,S2,ULTRA,8.79,9.52,2018-03-27,2018-03-28,2018-04-05,8.51,8.73,2.49,6,ts_extend
235,RKKE,S2,STRONG,5.40,4.63,2018-04-04,2018-04-05,2018-04-13,5829.31,6375.94,9.38,6,ts_extend
236,NVTK,S1,BASE,3.70,2.96,2018-04-10,2018-04-11,2018-04-18,744.59,746.00,0.19,5,ts_extend
237,SNGS,S1,BASE,4.37,1.90,2018-04-10,2018-04-11,2018-04-18,29.30,29.39,0.30,5,ts_extend
238,WTCM,S2,BASE,4.69,6.24,2018-04-17,2018-04-18,2018-04-25,8.01,8.12,1.36,5,ts_extend
239,AQUA,S2,BASE,4.08,7.55,2018-04-27,2018-04-28,2018-05-07,202.32,254.97,26.02,5,ts_extend
240,MRKY,S2,ULTRA,7.18,3.94,2018-04-27,2018-04-28,2018-05-08,0.06,0.06,4.89,6,ts_extend
241,LSNG,S2,STRONG,5.33,3.62,2018-05-07,2018-05-08,2018-05-17,6.46,6.45,-0.01,6,ts_extend
242,RZSB,S2,BASE,3.76,3.72,2018-05-16,2018-05-17,2018-05-24,3.69,3.74,1.49,5,ts_extend
243,ARSA,S2,ULTRA,8.90,3.78,2018-05-23,2018-05-24,2018-06-06,3.31,3.38,2.34,6,ts_extend
244,TNSE,S2,ULTRA,8.81,1.46,2018-06-05,2018-06-06,2018-06-14,1277.04,1252.05,-1.96,6,ts_extend
245,ARSA,S2,BASE,4.33,4.39,2018-06-18,2018-06-19,2018-06-27,4.08,4.13,1.42,5,ts_extend
246,ALRS,S1,BASE,4.42,2.00,2018-06-21,2018-06-22,2018-06-29,98.66,99.32,0.67,5,ts_extend
247,KRSB,S2,BASE,3.98,1.84,2018-06-26,2018-06-27,2018-07-03,4.47,3.89,-12.84,4,rotate_atr20
248,SVAV,S2,STRONG,6.06,2.50,2018-06-26,2018-06-27,2018-07-05,542.87,534.44,-1.55,6,ts_extend
249,DIOD,S2,ULTRA,7.74,4.00,2018-07-02,2018-07-03,2018-07-11,4.77,4.69,-1.70,6,ts_extend
250,RBCM,S2,BASE,4.17,2.79,2018-07-04,2018-07-05,2018-07-10,5.36,5.24,-2.18,3,rotate_atr20
251,IRKT,S2,BASE,3.85,5.09,2018-07-09,2018-07-10,2018-07-17,23.99,23.96,-0.11,5,max_hold
252,UNAC,S2,ULTRA,10.45,2.00,2018-07-11,2018-07-12,2018-07-13,0.68,0.68,-0.47,1,rotate_atr20
253,KBSB,S2,ULTRA,13.05,3.17,2018-07-12,2018-07-13,2018-07-26,139.72,145.59,4.20,6,ts_extend
254,CHMK,S2,ULTRA,9.80,1.83,2018-07-16,2018-07-17,2018-07-19,3099.95,3164.93,2.10,2,rotate_atr20
255,SLEN,S2,ULTRA,8.34,5.33,2018-07-18,2018-07-19,2018-07-27,4.82,5.36,11.32,6,ts_extend
256,KAZT,S2,ULTRA,35.34,1.27,2018-07-27,2018-07-30,2018-08-03,88.14,89.86,1.95,4,rotate_atr20
257,TUZA,S2,ULTRA,14.02,4.39,2018-07-27,2018-07-30,2018-08-23,90.14,92.65,2.78,8,ts_extend
258,KMAZ,S2,STRONG,5.12,4.10,2018-08-02,2018-08-03,2018-08-13,68.41,67.59,-1.20,6,ts_extend
259,ALRS,S1,BASE,3.67,2.10,2018-08-07,2018-08-08,2018-08-15,98.86,97.46,-1.42,5,ts_extend
260,PMSBP,S2,ULTRA,13.37,1.77,2018-08-10,2018-08-13,2018-08-21,75.92,74.44,-1.96,6,ts_extend
261,AMEZ,S2,ULTRA,8.22,3.88,2018-08-23,2018-08-24,2018-09-03,4.03,4.15,3.00,6,ts_extend
262,ROST,S2,ULTRA,7.93,2.78,2018-08-31,2018-09-03,2018-09-11,67.31,72.16,7.21,6,ts_extend
263,BRZL,S2,ULTRA,29.31,2.40,2018-08-31,2018-09-03,2018-09-12,861.38,901.99,4.72,7,ts_extend
264,DZRD,S2,ULTRA,7.44,2.35,2018-09-11,2018-09-12,2018-09-25,2333.73,2362.83,1.25,6,ts_extend
265,GCHE,S2,STRONG,6.35,2.63,2018-09-26,2018-09-27,2018-10-05,1171.87,1178.91,0.60,6,ts_extend
266,KROTP,S2,BASE,4.33,5.45,2018-10-04,2018-10-05,2018-10-12,303.48,326.83,7.69,5,ts_extend
267,FESH,S2,BASE,4.29,6.29,2018-10-12,2018-10-15,2018-10-22,5.12,5.32,3.86,5,ts_extend
268,MAGE,S2,ULTRA,7.53,7.45,2018-10-12,2018-10-15,2018-10-23,2.29,2.34,2.16,6,ts_extend
269,RGSS,S2,ULTRA,7.75,5.08,2018-10-22,2018-10-23,2018-10-31,0.33,0.42,24.56,6,ts_extend
270,LKOH,S1,ULTRA,8.62,2.20,2018-10-24,2018-10-25,2018-11-02,4950.91,4906.07,-0.91,6,ts_extend
271,VGSB,S2,BASE,4.37,6.08,2018-10-30,2018-10-31,2018-11-14,0.84,0.79,-5.09,5,max_hold
272,GCHE,S2,STRONG,5.75,1.73,2018-11-15,2018-11-16,2018-11-26,1117.79,1098.14,-1.76,6,ts_extend
273,NKHP,S2,BASE,4.71,1.99,2018-11-28,2018-11-29,2018-12-06,243.39,245.11,0.71,5,max_hold
274,ROLO,S2,STRONG,6.55,2.95,2018-12-05,2018-12-06,2018-12-14,0.24,0.26,7.19,6,ts_extend
275,MAGEP,S2,BASE,4.43,5.87,2018-12-14,2018-12-17,2018-12-24,2.06,2.48,20.23,5,ts_extend
276,AKRN,S2,STRONG,6.77,1.79,2018-12-26,2018-12-27,2019-01-09,4623.39,4640.98,0.38,6,ts_extend
277,KMEZ,S2,BASE,3.93,2.58,2019-01-10,2019-01-11,2019-01-18,374.60,381.96,1.96,5,ts_extend
278,MGNT,S1,BASE,3.64,2.26,2019-01-17,2019-01-18,2019-01-25,4158.64,4356.07,4.75,5,ts_extend
279,RTGZ,S2,ULTRA,7.14,1.40,2019-01-17,2019-01-18,2019-01-21,14923.84,14876.16,-0.32,1,rotate_atr20
280,DZRDP,S2,ULTRA,11.55,3.18,2019-01-17,2019-01-18,2019-01-28,2369.79,2372.64,0.12,6,ts_extend
281,MRKS,S2,STRONG,6.35,5.51,2019-01-18,2019-01-21,2019-01-29,0.13,0.14,4.22,6,ts_extend
282,AQUA,S2,BASE,4.36,4.34,2019-01-25,2019-01-28,2019-02-04,142.73,144.71,1.39,5,ts_extend
283,MRKS,S2,BASE,3.84,5.71,2019-01-29,2019-01-30,2019-02-06,0.17,0.17,2.22,5,ts_extend
284,KRSBP,S2,STRONG,5.14,3.35,2019-02-01,2019-02-04,2019-02-13,4.46,4.72,5.80,6,ts_extend
285,LNZLP,S2,ULTRA,14.38,1.44,2019-02-05,2019-02-06,2019-02-07,2714.34,2645.76,-2.53,1,rotate_atr20
286,ABIO,S2,BASE,3.71,2.83,2019-02-06,2019-02-07,2019-02-14,8.66,9.13,5.33,5,ts_extend
287,RASP,S1,STRONG,5.75,1.90,2019-02-11,2019-02-12,2019-02-20,152.86,155.64,1.81,6,ts_extend
288,AQUA,S2,BASE,4.58,3.56,2019-02-12,2019-02-13,2019-02-20,154.25,157.02,1.80,5,ts_extend
289,GCHE,S2,ULTRA,8.71,1.74,2019-02-14,2019-02-15,2019-02-19,1432.29,1455.67,1.63,2,rotate_atr20
290,FESH,S2,STRONG,6.58,3.67,2019-02-18,2019-02-19,2019-02-27,5.20,5.21,0.07,6,ts_extend
291,WTCMP,S2,STRONG,5.13,2.52,2019-02-18,2019-02-21,2019-02-25,6.77,6.87,1.45,2,rotate_atr20
292,KRKOP,S2,ULTRA,8.34,6.26,2019-02-22,2019-02-25,2019-03-05,4.93,4.97,0.77,6,ts_extend
293,NKNC,S2,ULTRA,13.00,1.77,2019-02-26,2019-02-27,2019-03-06,65.10,61.90,-4.92,5,rotate_atr20
294,SAGO,S2,BASE,3.86,5.69,2019-03-04,2019-03-05,2019-03-18,0.36,0.38,5.89,5,ts_extend
295,YAKG,S2,ULTRA,8.59,4.59,2019-03-05,2019-03-06,2019-03-15,8.63,9.00,4.25,6,ts_extend
296,TRNFP,S2,BASE,4.87,1.61,2019-03-15,2019-03-18,2019-03-19,1742.28,1750.69,0.48,1,rotate_atr20
297,SAREP,S2,STRONG,5.18,5.17,2019-03-15,2019-03-18,2019-03-25,0.09,0.08,-2.28,5,rotate_atr20
298,KCHEP,S2,BASE,3.98,6.45,2019-03-18,2019-03-19,2019-03-28,0.30,0.29,-4.64,5,max_hold
299,MTSS,S1,BASE,3.79,1.56,2019-03-21,2019-03-22,2019-03-29,265.42,262.55,-1.08,5,ts_extend
300,MAGEP,S2,ULTRA,22.58,8.49,2019-03-22,2019-03-25,2019-04-03,3.27,3.50,7.19,6,ts_extend
301,RTSBP,S2,ULTRA,7.69,4.34,2019-03-27,2019-03-28,2019-04-05,0.25,0.24,-1.71,6,ts_extend
302,AQUA,S2,BASE,3.96,2.61,2019-04-02,2019-04-03,2019-04-04,183.29,195.19,6.49,1,rotate_atr20
303,ROST,S2,ULTRA,16.32,7.44,2019-04-03,2019-04-04,2019-04-12,83.13,64.74,-22.12,6,cat_stop
304,CHMK,S2,BASE,4.74,1.90,2019-04-08,2019-04-09,2019-04-11,2849.55,2815.49,-1.20,2,rotate_atr20
305,KBSB,S2,ULTRA,34.14,4.38,2019-04-10,2019-04-11,2019-04-19,142.23,144.12,1.33,6,ts_extend
306,HYDR,S1,BASE,3.86,1.23,2019-04-15,2019-04-16,2019-04-23,0.53,0.54,1.32,5,ts_extend
307,ABRD,S2,BASE,4.01,1.22,2019-04-18,2019-04-19,2019-04-22,140.72,138.28,-1.74,1,rotate_atr20
308,IRKT,S2,ULTRA,8.94,2.43,2019-04-18,2019-04-19,2019-04-29,43.07,43.00,-0.16,6,ts_extend
309,MRKK,S2,ULTRA,11.35,5.19,2019-04-19,2019-04-22,2019-04-30,20.13,25.88,28.57,6,ts_extend
310,CNTL,S2,BASE,4.46,5.18,2019-05-06,2019-05-07,2019-05-15,20.48,20.28,-0.99,5,ts_extend
311,CNTLP,S2,STRONG,5.58,4.50,2019-05-06,2019-05-07,2019-05-16,18.81,18.61,-1.08,6,ts_extend
312,GAZP,S1,BASE,4.63,2.00,2019-05-15,2019-05-16,2019-05-23,203.02,207.69,2.30,5,ts_extend
313,MTLRP,S2,BASE,4.46,1.33,2019-05-15,2019-05-16,2019-05-17,106.52,110.32,3.57,1,rotate_atr20
314,KOGK,S2,ULTRA,23.53,4.15,2019-05-15,2019-05-16,2019-05-24,520.83,529.43,1.65,6,ts_extend
315,AQUA,S2,BASE,4.38,6.22,2019-05-16,2019-05-17,2019-05-24,221.35,294.34,32.97,5,ts_extend
316,PMSBP,S2,BASE,3.96,2.45,2019-05-27,2019-05-28,2019-06-04,98.16,99.43,1.29,5,ts_extend
317,GAZP,S1,STRONG,5.24,2.69,2019-06-03,2019-06-04,2019-06-13,230.53,233.45,1.27,6,ts_extend
318,AFLT,S1,STRONG,5.29,1.72,2019-06-03,2019-06-04,2019-06-13,96.49,95.65,-0.88,6,ts_extend
319,LNZLP,S2,STRONG,6.54,2.05,2019-06-03,2019-06-04,2019-06-13,2744.38,2696.15,-1.76,6,ts_extend
320,MSNG,S2,STRONG,5.36,1.45,2019-06-13,2019-06-14,2019-06-17,2.45,2.41,-1.46,1,rotate_atr20
321,BELU,S2,ULTRA,8.10,4.07,2019-06-13,2019-06-14,2019-06-25,478.76,473.55,-1.09,7,ts_extend
322,MRKZ,S2,STRONG,5.90,2.44,2019-06-14,2019-06-17,2019-06-24,0.07,0.07,-4.25,5,rotate_atr20
323,APTK,S2,STRONG,5.37,4.47,2019-06-21,2019-06-24,2019-07-02,10.02,13.70,36.82,6,ts_extend
324,UNKL,S2,STRONG,7.09,1.98,2019-06-24,2019-06-25,2019-06-28,2534.05,2555.90,0.86,3,rotate_atr20
325,MGNT,S1,BASE,3.79,1.99,2019-06-26,2019-06-27,2019-07-04,3797.07,3826.87,0.78,5,max_hold
326,OGKB,S2,BASE,3.96,3.00,2019-06-27,2019-06-28,2019-07-05,0.55,0.58,5.48,5,ts_extend
327,TASB,S2,STRONG,5.20,2.93,2019-07-01,2019-07-02,2019-07-10,0.25,0.27,6.79,6,ts_extend
328,AFLT,S1,STRONG,5.26,1.80,2019-07-04,2019-07-05,2019-07-15,110.18,108.38,-1.63,6,ts_extend
329,MFGSP,S2,STRONG,5.49,1.32,2019-07-04,2019-07-05,2019-07-08,406.15,424.32,4.47,1,rotate_atr20
330,TGKB,S2,STRONG,6.80,2.75,2019-07-05,2019-07-08,2019-07-15,0.00,0.00,-9.46,5,rotate_atr20
331,DIOD,S2,STRONG,6.29,2.66,2019-07-09,2019-07-10,2019-07-12,4.74,4.61,-2.64,2,rotate_atr20
332,KMEZ,S2,BASE,4.39,4.08,2019-07-11,2019-07-12,2019-07-19,529.85,561.12,5.90,5,ts_extend
333,AVAN,S2,BASE,4.03,5.69,2019-07-12,2019-07-15,2019-07-22,691.10,689.10,-0.29,5,ts_extend
334,UPRO,S2,BASE,3.76,1.58,2019-07-25,2019-07-26,2019-08-02,2.66,2.66,-0.05,5,ts_extend
335,LNZL,S2,BASE,3.79,2.75,2019-08-06,2019-08-07,2019-08-14,6690.69,9204.35,37.57,5,ts_extend
336,LNZLP,S2,ULTRA,21.78,2.55,2019-08-13,2019-08-14,2019-08-22,3725.95,3808.97,2.23,6,ts_extend
337,MTLR,S2,BASE,4.43,3.54,2019-08-26,2019-08-27,2019-09-03,61.85,62.25,0.66,5,ts_extend
338,RKKE,S2,ULTRA,7.65,1.52,2019-09-02,2019-09-03,2019-09-06,5288.45,5231.62,-1.07,3,rotate_atr20
339,UKUZ,S2,BASE,3.70,2.00,2019-09-02,2019-09-03,2019-09-10,536.86,553.25,3.05,5,ts_extend
340,VTBR,S1,STRONG,6.93,1.87,2019-09-04,2019-09-05,2019-09-13,210.36,212.70,1.11,6,ts_extend
341,MGTS,S2,BASE,3.86,2.43,2019-09-05,2019-09-06,2019-09-13,2028.24,2013.14,-0.74,5,ts_extend
342,PRFN,S2,ULTRA,19.05,1.91,2019-09-09,2019-09-10,2019-09-17,1.49,1.44,-2.97,5,rotate_atr20
343,MAGE,S2,BASE,3.81,3.67,2019-09-12,2019-09-13,2019-09-20,3.58,4.41,23.34,5,ts_extend
344,SIBN,S1,BASE,3.77,1.47,2019-09-16,2019-09-17,2019-09-24,423.68,419.51,-0.98,5,ts_extend
345,ROSN,S1,BASE,4.60,1.25,2019-09-16,2019-09-17,2019-09-24,428.78,423.30,-1.28,5,ts_extend
346,YKENP,S2,ULTRA,19.10,4.89,2019-09-16,2019-09-17,2019-09-25,0.29,0.29,2.32,6,ts_extend
347,ARSA,S2,ULTRA,72.06,2.96,2019-09-20,2019-09-23,2019-10-02,3.21,3.43,7.06,6,ts_extend
348,RTSB,S2,ULTRA,7.19,5.35,2019-09-24,2019-09-25,2019-10-03,0.34,0.36,6.65,6,ts_extend
349,MAGE,S2,ULTRA,7.61,4.92,2019-10-01,2019-10-02,2019-10-11,4.30,4.80,11.80,7,ts_extend
350,PIKK,S2,BASE,4.12,2.13,2019-10-08,2019-10-09,2019-10-16,385.62,379.61,-1.56,5,ts_extend
351,MTSS,S1,STRONG,5.51,1.39,2019-10-09,2019-10-10,2019-10-18,273.19,268.39,-1.76,6,ts_extend
352,KOGK,S2,STRONG,5.14,1.27,2019-10-14,2019-10-15,2019-10-24,472.76,465.67,-1.50,6,ts_extend
353,TASBP,S2,ULTRA,22.78,3.53,2019-10-16,2019-10-17,2019-10-29,0.20,0.21,3.76,7,ts_extend
354,SNGS,S1,BASE,4.31,2.11,2019-10-23,2019-10-24,2019-10-31,43.62,48.15,10.38,5,ts_extend
355,MGTSP,S2,BASE,3.90,1.35,2019-10-25,2019-10-28,2019-11-01,1830.92,1841.05,0.55,4,rotate_atr20
356,KRSBP,S2,ULTRA,14.42,1.56,2019-10-29,2019-10-30,2019-11-05,4.25,4.25,0.15,3,rotate_atr20
357,GAZP,S1,BASE,3.68,1.77,2019-10-30,2019-10-31,2019-11-08,260.42,268.43,3.08,5,ts_extend
358,ROLO,S2,ULTRA,7.25,4.00,2019-10-31,2019-11-01,2019-11-12,0.31,0.39,25.43,6,ts_extend
359,MSRS,S2,BASE,4.28,2.39,2019-11-01,2019-11-05,2019-11-12,1.01,1.06,4.84,5,ts_extend
360,VTBR,S1,BASE,3.75,1.84,2019-11-08,2019-11-11,2019-11-18,235.13,236.26,0.48,5,ts_extend
361,OGKB,S2,BASE,3.76,2.31,2019-11-11,2019-11-12,2019-11-19,0.64,0.65,2.05,5,ts_extend
362,MRKC,S2,BASE,4.80,1.49,2019-11-11,2019-11-12,2019-11-19,0.27,0.27,0.11,5,ts_extend
363,GEMA,S2,ULTRA,16.37,2.40,2019-11-18,2019-11-19,2019-11-27,72.02,71.57,-0.62,6,ts_extend
364,MRSB,S2,BASE,3.67,3.03,2019-11-26,2019-11-27,2019-12-04,0.39,0.40,4.67,5,ts_extend
365,AQUA,S2,ULTRA,8.02,2.40,2019-12-04,2019-12-05,2019-12-13,233.87,232.85,-0.44,6,ts_extend
366,MVID,S1,ULTRA,7.35,1.88,2019-12-05,2019-12-06,2019-12-17,605.17,606.30,0.19,7,ts_extend
367,MRKS,S2,BASE,4.07,4.40,2019-12-12,2019-12-13,2019-12-20,0.26,0.28,6.55,5,ts_extend
368,RTGZ,S2,ULTRA,13.68,2.29,2019-12-12,2019-12-13,2019-12-23,18279.20,18039.89,-1.31,6,ts_extend
369,HYDR,S1,STRONG,5.80,1.25,2019-12-18,2019-12-19,2019-12-27,0.55,0.57,2.32,6,ts_extend
370,NKNCP,S2,STRONG,6.65,1.75,2019-12-20,2019-12-23,2020-01-06,78.63,93.85,19.36,7,max_hold
371,NMTP,S2,STRONG,6.88,1.44,2020-01-03,2020-01-06,2020-01-08,9.48,9.40,-0.85,1,rotate_atr20
372,LNZL,S2,BASE,4.80,1.65,2020-01-03,2020-01-06,2020-01-09,8153.02,7777.54,-4.61,2,rotate_atr20
373,MFGS,S2,BASE,4.82,3.50,2020-01-06,2020-01-08,2020-01-15,375.60,388.85,3.53,5,ts_extend
374,SAGOP,S2,STRONG,6.23,2.84,2020-01-08,2020-01-09,2020-01-17,0.39,0.42,7.87,6,ts_extend
375,LIFE,S2,ULTRA,25.34,2.66,2020-01-14,2020-01-15,2020-01-16,4.90,4.86,-0.73,1,rotate_atr20
376,MGNT,S1,STRONG,5.49,1.36,2020-01-15,2020-01-16,2020-01-20,3630.80,3848.83,6.01,2,rotate_atr20
377,RTKM,S1,STRONG,6.34,1.37,2020-01-15,2020-01-16,2020-01-21,86.03,86.96,1.08,3,rotate_atr20
378,TTLK,S2,STRONG,5.28,6.37,2020-01-15,2020-01-16,2020-01-24,0.36,0.38,6.70,6,ts_extend
379,URKZ,S2,STRONG,5.63,3.06,2020-01-16,2020-01-17,2020-01-20,106.97,110.82,3.60,1,rotate_atr20
380,MTLR,S1,BASE,4.19,4.89,2020-01-17,2020-01-20,2020-01-27,107.66,112.10,4.12,5,ts_extend
381,WTCM,S2,STRONG,6.06,5.03,2020-01-17,2020-01-20,2020-01-28,13.04,17.29,32.59,6,ts_extend
382,RUAL,S1,STRONG,5.50,2.29,2020-01-20,2020-01-21,2020-01-29,37.91,37.24,-1.76,6,ts_extend
383,MGTS,S2,ULTRA,11.77,2.88,2020-01-24,2020-01-27,2020-01-30,2118.38,2286.34,7.93,3,rotate_atr20
384,LNZLP,S2,BASE,4.74,3.74,2020-01-27,2020-01-28,2020-01-31,3460.53,3499.39,1.12,3,rotate_atr20
385,TASBP,S2,STRONG,5.65,6.33,2020-01-29,2020-01-30,2020-02-07,0.20,0.21,4.00,6,ts_extend
386,LIFE,S2,BASE,4.43,7.68,2020-01-30,2020-01-31,2020-02-07,8.71,10.68,22.57,5,ts_extend
387,CNTL,S2,BASE,4.04,2.79,2020-02-06,2020-02-07,2020-02-14,19.33,19.34,0.07,5,ts_extend
388,TGKA,S2,STRONG,6.20,3.21,2020-02-13,2020-02-14,2020-02-25,0.02,0.02,1.80,6,ts_extend
389,MAGE,S2,ULTRA,49.33,3.40,2020-02-13,2020-02-14,2020-02-25,4.85,5.10,5.17,6,ts_extend
390,YKEN,S2,STRONG,6.88,4.66,2020-02-25,2020-02-26,2020-03-05,0.39,0.39,0.35,6,ts_extend
391,AVAN,S2,STRONG,5.19,5.78,2020-04-01,2020-04-02,2020-04-08,676.08,698.88,3.37,4,rotate_atr20
392,VRSB,S2,ULTRA,13.48,9.35,2020-04-01,2020-04-02,2020-04-10,47.88,50.00,4.44,6,ts_extend
393,CHKZ,S2,BASE,4.40,10.60,2020-04-07,2020-04-08,2020-04-15,5649.02,5591.52,-1.02,5,ts_extend
394,MFGSP,S2,STRONG,6.13,5.71,2020-04-09,2020-04-10,2020-04-21,326.52,341.88,4.70,6,ts_extend
