=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:24:43
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,2
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,2
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,1184
Средняя доходность %,4.08
Медианная доходность %,1.36
Win rate %,65.4
Profit factor,5.84
Sharpe,2.52
Макс просадка %,44.75
Общая доходность %,31716217576.87
CAGR %,0.00
Макс выигрыш %,182.78
Макс проигрыш %,-28.12
Ср. выигрыш %,7.53
Ср. проигрыш %,2.44
Макс серия побед,17
Макс серия потерь,5
Ср. удержание дней,4.6
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
343,CNTLP,S2,BASE,4.96,2.79,2019-02-05,2019-02-06,2019-02-13,12.56,12.36,-1.56,5,ts_extend
344,ABIO,S2,BASE,3.71,2.83,2019-02-06,2019-02-07,2019-02-14,8.66,9.13,5.33,5,ts_extend
345,AQUA,S2,BASE,4.58,3.56,2019-02-12,2019-02-13,2019-02-20,154.25,157.02,1.80,5,ts_extend
346,GCHE,S2,ULTRA,8.71,1.74,2019-02-14,2019-02-15,2019-02-19,1432.29,1455.67,1.63,2,rotate_atr20
347,FESH,S2,STRONG,6.58,3.67,2019-02-18,2019-02-19,2019-02-25,5.20,4.99,-4.06,4,rotate_atr20
348,AQUA,S2,BASE,3.12,4.81,2019-02-20,2019-02-21,2019-02-28,149.74,147.41,-1.56,5,ts_extend
349,MAGEP,S2,BASE,4.62,5.55,2019-02-22,2019-02-25,2019-03-04,2.57,3.31,28.94,5,ts_extend
350,RASP,S1,BASE,2.37,2.84,2019-02-28,2019-03-01,2019-03-11,149.40,147.27,-1.43,5,ts_extend
351,SAGO,S2,BASE,3.86,5.69,2019-03-04,2019-03-05,2019-03-18,0.36,0.38,5.89,5,ts_extend
352,KZOS,S2,BASE,3.34,1.59,2019-03-15,2019-03-18,2019-03-25,99.36,99.23,-0.13,5,ts_extend
353,RTSBP,S2,ULTRA,7.69,4.34,2019-03-27,2019-03-28,2019-04-05,0.25,0.24,-1.71,6,ts_extend
354,MGTSP,S2,BASE,2.86,1.81,2019-04-08,2019-04-09,2019-04-16,1885.01,1888.12,0.17,5,ts_extend
355,CHMK,S2,BASE,4.74,1.90,2019-04-08,2019-04-09,2019-04-16,2849.55,2844.98,-0.16,5,ts_extend
356,SBER,S1,BASE,2.07,1.60,2019-04-09,2019-04-10,2019-04-17,244.07,243.38,-0.28,5,ts_extend
357,SBERP,S1,BASE,2.08,1.38,2019-04-09,2019-04-10,2019-04-17,206.73,205.70,-0.50,5,ts_extend
358,IRKT,S2,ULTRA,8.94,2.43,2019-04-18,2019-04-19,2019-04-29,43.07,43.00,-0.16,6,ts_extend
359,NKSH,S2,BASE,2.00,3.36,2019-04-26,2019-04-29,2019-05-08,13.42,13.21,-1.56,5,ts_extend
360,PMSB,S2,BASE,3.23,3.10,2019-05-10,2019-05-13,2019-05-20,94.35,107.99,14.46,5,ts_extend
361,RTKM,S1,BASE,2.27,1.51,2019-05-14,2019-05-15,2019-05-22,78.33,81.31,3.82,5,ts_extend
362,MTLRP,S2,STRONG,6.27,1.56,2019-05-17,2019-05-20,2019-05-28,113.28,120.64,6.50,6,ts_extend
363,SIBN,S1,BASE,3.57,2.08,2019-05-21,2019-05-22,2019-05-29,380.61,376.00,-1.21,5,ts_extend
364,VSMO,S2,BASE,2.28,1.36,2019-05-27,2019-05-28,2019-06-04,17548.03,17522.72,-0.14,5,ts_extend
365,GAZP,S1,STRONG,5.24,2.69,2019-06-03,2019-06-04,2019-06-13,230.53,233.45,1.27,6,ts_extend
366,LNZLP,S2,STRONG,6.54,2.05,2019-06-03,2019-06-04,2019-06-13,2744.38,2696.15,-1.76,6,ts_extend
367,MSNG,S2,BASE,2.08,1.53,2019-06-11,2019-06-13,2019-06-14,2.39,2.44,1.83,1,rotate_atr20
368,VGSBP,S2,BASE,3.19,4.64,2019-06-11,2019-06-13,2019-06-20,1.47,1.77,20.19,5,ts_extend
369,BELU,S2,ULTRA,8.10,4.07,2019-06-13,2019-06-14,2019-06-25,478.76,473.55,-1.09,7,ts_extend
370,AFLT,S1,BASE,2.69,1.77,2019-06-17,2019-06-18,2019-06-25,99.46,101.14,1.69,5,max_hold
371,MRKC,S2,BASE,3.60,2.42,2019-06-19,2019-06-20,2019-06-21,0.30,0.29,-2.63,1,rotate_atr20
372,USBN,S2,BASE,2.80,4.10,2019-06-20,2019-06-21,2019-06-28,0.07,0.08,4.53,5,ts_extend
373,UNKL,S2,STRONG,7.09,1.98,2019-06-24,2019-06-25,2019-06-26,2534.05,2545.92,0.47,1,rotate_atr20
374,NSVZ,S2,BASE,2.55,4.21,2019-06-25,2019-06-26,2019-07-03,285.96,304.19,6.37,5,ts_extend
375,LSNGP,S2,STRONG,5.21,1.63,2019-06-27,2019-06-28,2019-07-02,101.71,102.19,0.47,2,rotate_atr20
376,AFKS,S1,BASE,2.80,1.90,2019-06-28,2019-07-01,2019-07-08,10.19,11.91,16.85,5,ts_extend
377,TASB,S2,STRONG,5.20,2.93,2019-07-01,2019-07-02,2019-07-10,0.25,0.27,6.79,6,ts_extend
378,RTKMP,S2,BASE,3.12,1.54,2019-07-02,2019-07-03,2019-07-05,63.15,65.05,3.00,2,rotate_atr20
379,AFLT,S1,BASE,2.48,1.86,2019-07-03,2019-07-04,2019-07-11,110.78,111.04,0.24,5,ts_extend
380,ABRD,S2,BASE,4.77,2.73,2019-07-04,2019-07-05,2019-07-12,144.23,143.73,-0.35,5,ts_extend
381,MGTS,S2,STRONG,5.42,1.89,2019-07-09,2019-07-10,2019-07-15,2048.27,1852.03,-9.58,3,rotate_atr20
382,VTBR,S1,BASE,2.61,1.98,2019-07-10,2019-07-11,2019-07-18,220.35,220.46,0.05,5,ts_extend
383,KMEZ,S2,BASE,4.39,4.08,2019-07-11,2019-07-12,2019-07-19,529.85,561.12,5.90,5,ts_extend
384,AVAN,S2,BASE,4.03,5.69,2019-07-12,2019-07-15,2019-07-22,691.10,689.10,-0.29,5,ts_extend
385,TATNP,S1,BASE,2.31,2.07,2019-07-24,2019-07-25,2019-08-01,645.03,679.94,5.41,5,ts_extend
386,MRSB,S2,BASE,3.57,2.83,2019-07-24,2019-07-25,2019-08-01,0.40,0.41,1.21,5,ts_extend
387,LNZL,S2,BASE,3.79,2.75,2019-08-06,2019-08-07,2019-08-14,6690.69,9204.35,37.57,5,ts_extend
388,HIMCP,S2,BASE,3.15,2.32,2019-08-16,2019-08-19,2019-08-26,6.61,6.62,0.07,5,ts_extend
389,MTLR,S2,BASE,4.43,3.54,2019-08-26,2019-08-27,2019-09-03,61.85,62.25,0.66,5,ts_extend
390,IGST,S2,BASE,2.14,5.49,2019-09-02,2019-09-03,2019-09-10,859.37,847.59,-1.37,5,ts_extend
391,VTBR,S1,STRONG,6.93,1.87,2019-09-04,2019-09-05,2019-09-13,210.36,212.70,1.11,6,ts_extend
392,LSNG,S2,BASE,3.95,1.34,2019-09-10,2019-09-11,2019-09-13,5.80,6.99,20.51,2,rotate_atr20
393,NKSH,S2,BASE,3.58,6.19,2019-09-10,2019-09-11,2019-09-18,23.28,29.53,26.87,5,ts_extend
394,KGKC,S2,BASE,3.35,12.79,2019-09-12,2019-09-13,2019-09-17,74.12,53.28,-28.12,2,cat_stop
395,TATN,S1,BASE,2.95,1.49,2019-09-16,2019-09-17,2019-09-24,757.31,747.08,-1.35,5,ts_extend
396,SIBN,S1,BASE,3.77,1.47,2019-09-16,2019-09-17,2019-09-24,423.68,419.51,-0.98,5,ts_extend
397,PMSB,S2,BASE,2.64,1.48,2019-09-20,2019-09-23,2019-09-26,89.04,86.56,-2.79,3,rotate_atr20
398,MAGEP,S2,BASE,2.01,5.63,2019-09-20,2019-09-23,2019-09-30,3.10,3.14,1.29,5,max_hold
399,YAKG,S2,BASE,2.22,6.99,2019-09-25,2019-09-26,2019-10-03,25.14,34.35,36.62,5,ts_extend
400,DVEC,S2,ULTRA,8.70,2.37,2019-09-27,2019-09-30,2019-10-08,1.10,1.10,-0.51,6,ts_extend
401,VJGZ,S2,BASE,2.95,5.49,2019-10-03,2019-10-04,2019-10-11,652.04,655.63,0.55,5,ts_extend
402,PIKK,S2,BASE,4.12,2.13,2019-10-08,2019-10-09,2019-10-16,385.62,379.61,-1.56,5,ts_extend
403,MTSS,S1,STRONG,5.51,1.39,2019-10-09,2019-10-10,2019-10-18,273.19,268.39,-1.76,6,ts_extend
404,ROLO,S2,BASE,3.77,4.10,2019-10-14,2019-10-15,2019-10-22,0.23,0.26,12.36,5,ts_extend
405,SNGS,S1,BASE,4.31,2.11,2019-10-23,2019-10-24,2019-10-31,43.62,48.15,10.38,5,ts_extend
406,UNKL,S2,BASE,3.32,3.69,2019-10-23,2019-10-24,2019-10-31,3014.82,3100.93,2.86,5,ts_extend
407,GAZP,S1,BASE,2.82,1.64,2019-10-29,2019-10-30,2019-11-07,262.02,270.31,3.16,5,max_hold
408,BANEP,S2,BASE,2.51,1.37,2019-11-01,2019-11-05,2019-11-06,1782.85,1741.21,-2.34,1,rotate_atr20
409,MSRS,S2,BASE,4.28,2.39,2019-11-01,2019-11-05,2019-11-11,1.01,1.02,1.06,4,rotate_atr20
410,ROSN,S1,BASE,2.64,1.32,2019-11-05,2019-11-06,2019-11-13,455.23,461.01,1.27,5,ts_extend
411,CHKZ,S2,BASE,2.47,2.44,2019-11-05,2019-11-06,2019-11-13,4787.65,7816.31,63.26,5,ts_extend
412,VTBR,S1,BASE,3.75,1.84,2019-11-08,2019-11-11,2019-11-18,235.13,236.26,0.48,5,ts_extend
413,FESH,S2,BASE,2.47,3.94,2019-11-08,2019-11-11,2019-11-18,7.96,8.53,7.06,5,ts_extend
414,WTCM,S2,BASE,2.55,1.85,2019-11-13,2019-11-14,2019-11-20,7.57,7.45,-1.64,4,rotate_atr20
415,KRSB,S2,ULTRA,7.64,2.22,2019-11-15,2019-11-18,2019-11-22,4.51,4.42,-1.87,4,rotate_atr20
416,MSRS,S2,BASE,2.07,3.19,2019-11-19,2019-11-20,2019-11-27,1.07,1.19,10.86,5,ts_extend
417,AVAN,S2,BASE,4.06,7.84,2019-11-21,2019-11-22,2019-11-29,711.14,700.06,-1.56,5,ts_extend
418,MRSB,S2,BASE,3.67,3.03,2019-11-26,2019-11-27,2019-12-04,0.39,0.40,4.67,5,ts_extend
419,CHGZ,S2,STRONG,5.20,5.77,2019-12-02,2019-12-03,2019-12-18,31.05,38.31,23.40,6,ts_extend
420,AQUA,S2,BASE,3.18,2.14,2019-12-03,2019-12-04,2019-12-11,230.37,241.18,4.69,5,ts_extend
421,MVID,S1,BASE,3.26,2.01,2019-12-04,2019-12-05,2019-12-12,581.03,608.77,4.77,5,ts_extend
422,AFLT,S1,BASE,2.17,1.49,2019-12-11,2019-12-12,2019-12-19,105.27,104.37,-0.85,5,ts_extend
423,MRKS,S2,BASE,4.07,4.40,2019-12-12,2019-12-13,2019-12-20,0.26,0.28,6.55,5,ts_extend
424,TNSE,S2,BASE,4.47,2.09,2019-12-17,2019-12-18,2019-12-25,961.54,946.56,-1.56,5,ts_extend
425,NKNCP,S2,BASE,2.44,1.79,2019-12-19,2019-12-20,2019-12-27,77.74,81.49,4.82,5,ts_extend
426,SNGS,S1,BASE,2.35,2.99,2019-12-23,2019-12-24,2020-01-03,52.28,51.52,-1.45,5,ts_extend
427,NSVZ,S2,STRONG,5.96,2.44,2019-12-25,2019-12-26,2020-01-09,236.88,236.76,-0.05,6,ts_extend
428,LNZLP,S2,BASE,4.47,1.51,2019-12-26,2019-12-27,2020-01-03,3175.07,3264.77,2.83,2,rotate_atr20
429,KZOS,S2,STRONG,5.28,2.49,2019-12-30,2020-01-03,2020-01-14,106.47,129.68,21.80,6,ts_extend
430,KOGK,S2,ULTRA,9.53,1.67,2020-01-08,2020-01-09,2020-01-10,498.80,487.22,-2.32,1,rotate_atr20
431,NKSH,S2,BASE,2.61,4.66,2020-01-09,2020-01-10,2020-01-17,23.54,33.96,44.29,5,ts_extend
432,HYDR,S1,BASE,3.59,2.04,2020-01-13,2020-01-14,2020-01-16,0.69,0.64,-7.14,2,rotate_atr20
433,T,S1,BASE,3.21,2.52,2020-01-13,2020-01-14,2020-01-21,1428.68,1466.99,2.68,5,ts_extend
434,IRKT,S2,STRONG,6.82,3.00,2020-01-13,2020-01-14,2020-01-15,36.74,36.81,0.20,1,rotate_atr20
435,IGST,S2,BASE,2.09,4.84,2020-01-14,2020-01-15,2020-01-22,1008.61,1126.18,11.66,5,ts_extend
436,MTLR,S1,BASE,2.75,4.49,2020-01-15,2020-01-16,2020-01-23,96.36,112.10,16.33,5,ts_extend
437,RUSI,S2,BASE,4.07,1.90,2020-01-16,2020-01-17,2020-01-20,33.25,32.55,-2.12,1,rotate_atr20
438,WTCM,S2,STRONG,6.06,5.03,2020-01-17,2020-01-20,2020-01-28,13.04,17.29,32.59,6,ts_extend
439,RUAL,S1,STRONG,5.50,2.29,2020-01-20,2020-01-21,2020-01-29,37.91,37.24,-1.76,6,ts_extend
440,SARE,S2,BASE,2.34,2.13,2020-01-21,2020-01-22,2020-01-27,0.13,0.13,-2.04,3,rotate_atr20
441,AFKS,S1,BASE,3.02,1.87,2020-01-22,2020-01-23,2020-01-30,17.80,17.98,1.01,5,ts_extend
442,IRKT,S2,BASE,2.01,3.85,2020-01-24,2020-01-27,2020-01-31,40.67,38.94,-4.27,4,rotate_atr20
443,LNZLP,S2,BASE,4.74,3.74,2020-01-27,2020-01-28,2020-01-30,3460.53,3459.46,-0.03,2,rotate_atr20
444,TASBP,S2,STRONG,5.65,6.33,2020-01-29,2020-01-30,2020-02-07,0.20,0.21,4.00,6,ts_extend
445,LIFE,S2,BASE,4.43,7.68,2020-01-30,2020-01-31,2020-02-07,8.71,10.68,22.57,5,ts_extend
446,AFLT,S1,BASE,2.29,2.50,2020-02-04,2020-02-05,2020-02-12,117.65,119.12,1.25,5,ts_extend
447,MAGN,S1,BASE,2.35,2.79,2020-02-04,2020-02-05,2020-02-12,46.27,45.76,-1.12,5,ts_extend
448,SLEN,S2,BASE,2.21,2.08,2020-02-06,2020-02-07,2020-02-10,4.64,4.72,1.73,1,rotate_atr20
449,MFGS,S2,BASE,2.89,2.29,2020-02-06,2020-02-07,2020-02-11,438.20,443.79,1.28,2,rotate_atr20
450,ZVEZ,S2,BASE,4.43,3.79,2020-02-07,2020-02-10,2020-02-17,4.79,4.78,-0.28,5,ts_extend
451,TGKB,S2,BASE,3.44,3.97,2020-02-10,2020-02-11,2020-02-18,0.00,0.01,182.78,5,ts_extend
452,MAGEP,S2,BASE,4.96,3.58,2020-02-14,2020-02-17,2020-02-25,3.51,4.08,16.26,5,ts_extend
453,MRKZ,S2,BASE,4.81,1.67,2020-02-17,2020-02-18,2020-02-21,0.06,0.06,-4.21,3,rotate_atr20
454,NNSBP,S2,BASE,3.35,3.93,2020-02-20,2020-02-21,2020-03-02,619.99,627.08,1.14,5,ts_extend
455,YKENP,S2,BASE,2.65,4.87,2020-02-21,2020-02-25,2020-03-03,0.36,0.37,0.85,5,ts_extend
456,OGKB,S1,BASE,2.07,4.64,2020-02-28,2020-03-02,2020-03-10,0.66,0.68,2.69,5,ts_extend
457,GMKN,S2,BASE,3.23,2.65,2020-03-06,2020-03-10,2020-03-17,212.64,221.24,4.04,5,ts_extend
458,APTK,S2,BASE,2.24,9.24,2020-03-20,2020-03-23,2020-03-30,14.02,14.37,2.50,5,ts_extend
459,GCHE,S2,BASE,2.67,4.56,2020-04-01,2020-04-02,2020-04-09,1968.14,1978.69,0.54,5,ts_extend
460,AVAN,S2,STRONG,5.19,5.78,2020-04-01,2020-04-02,2020-04-10,676.08,707.35,4.62,6,ts_extend
461,CNTLP,S2,STRONG,6.80,3.54,2020-04-10,2020-04-13,2020-04-21,17.93,18.47,3.02,6,ts_extend
462,WTCMP,S2,BASE,3.06,8.88,2020-04-24,2020-04-27,2020-05-05,9.70,10.73,10.67,5,ts_extend
463,MGTSP,S2,STRONG,6.21,3.95,2020-04-24,2020-04-27,2020-05-06,2331.72,2395.15,2.72,6,ts_extend
464,MGNT,S1,BASE,2.55,3.12,2020-04-30,2020-05-04,2020-05-12,3766.02,3764.92,-0.03,5,ts_extend
465,TTLK,S2,BASE,2.46,4.25,2020-05-07,2020-05-08,2020-05-18,0.35,0.35,-1.56,5,ts_extend
466,RZSB,S2,STRONG,6.43,3.75,2020-05-07,2020-05-08,2020-05-19,7.97,8.10,1.54,6,ts_extend
467,KRKNP,S2,BASE,2.27,2.26,2020-05-19,2020-05-20,2020-05-25,17528.00,18769.92,7.09,3,rotate_atr20
468,PRMB,S2,STRONG,6.20,5.29,2020-05-19,2020-05-20,2020-05-28,20432.64,29472.77,44.24,6,ts_extend
469,KRKN,S2,ULTRA,9.11,4.95,2020-05-22,2020-05-25,2020-06-02,15875.36,16128.05,1.59,6,ts_extend
470,KCHEP,S2,ULTRA,9.66,4.18,2020-05-27,2020-05-28,2020-05-29,0.39,0.36,-7.03,1,rotate_atr20
471,MAGN,S1,BASE,2.22,2.63,2020-05-28,2020-05-29,2020-06-05,40.50,42.58,5.11,5,ts_extend
472,KCHE,S2,BASE,4.23,6.57,2020-05-28,2020-05-29,2020-06-05,0.20,0.23,10.54,5,ts_extend
473,JNOSP,S2,BASE,3.19,3.05,2020-06-01,2020-06-02,2020-06-09,14.74,15.12,2.56,5,ts_extend
474,MRKU,S2,BASE,3.94,3.12,2020-06-05,2020-06-08,2020-06-16,0.16,0.16,-0.74,5,ts_extend
475,BSPB,S2,BASE,2.59,1.88,2020-06-08,2020-06-09,2020-06-17,43.78,43.54,-0.55,5,ts_extend
476,PMSB,S2,BASE,2.70,4.53,2020-06-15,2020-06-16,2020-06-23,147.54,145.24,-1.56,5,ts_extend
477,KLSB,S2,BASE,3.63,3.63,2020-06-16,2020-06-17,2020-06-25,11.92,12.21,2.41,5,ts_extend
478,MISBP,S2,BASE,4.43,3.53,2020-06-23,2020-06-25,2020-07-03,12.02,12.99,8.11,5,ts_extend
479,BANEP,S1,BASE,2.49,1.75,2020-07-02,2020-07-03,2020-07-10,1389.72,1386.56,-0.23,5,ts_extend
480,UNKL,S2,BASE,2.49,7.01,2020-07-02,2020-07-03,2020-07-10,3906.24,4459.43,14.16,5,ts_extend
481,STSBP,S2,BASE,2.28,3.90,2020-07-09,2020-07-10,2020-07-17,0.36,0.36,-1.03,5,ts_extend
482,RBCM,S2,ULTRA,7.87,2.63,2020-07-16,2020-07-17,2020-07-27,3.41,3.38,-0.96,6,ts_extend
483,VTBR,S1,BASE,3.90,1.46,2020-07-20,2020-07-21,2020-07-28,190.65,194.42,1.98,5,ts_extend
484,NMTP,S2,BASE,2.77,1.73,2020-07-24,2020-07-27,2020-07-28,9.60,9.49,-1.05,1,rotate_atr20
485,RUSI,S2,ULTRA,8.55,3.94,2020-07-24,2020-07-27,2020-07-30,40.66,29.23,-28.12,3,cat_stop
486,KROT,S2,ULTRA,8.13,3.83,2020-07-27,2020-07-28,2020-08-05,390.62,387.27,-0.86,6,ts_extend
487,RUAL,S1,BASE,2.02,2.23,2020-07-28,2020-07-29,2020-08-05,28.25,29.04,2.80,5,ts_extend
488,AMEZ,S2,BASE,4.06,2.58,2020-07-29,2020-07-30,2020-08-06,4.31,5.36,24.20,5,ts_extend
489,MVID,S2,BASE,3.55,2.73,2020-08-04,2020-08-05,2020-08-11,481.77,468.45,-2.76,4,rotate_atr20
490,RTKM,S1,BASE,3.80,1.96,2020-08-05,2020-08-06,2020-08-13,96.71,98.02,1.35,5,max_hold
491,RASP,S1,BASE,4.53,2.24,2020-08-05,2020-08-06,2020-08-13,111.34,114.00,2.39,5,ts_extend
492,TTLK,S2,BASE,3.71,2.26,2020-08-05,2020-08-06,2020-08-07,0.32,0.31,-2.70,1,rotate_atr20
493,STSBP,S2,BASE,3.54,3.74,2020-08-06,2020-08-07,2020-08-14,0.54,0.57,6.16,5,ts_extend
494,SELG,S2,BASE,2.60,5.90,2020-08-10,2020-08-11,2020-08-18,47.75,50.89,6.59,5,ts_extend
495,YRSB,S2,BASE,3.48,2.45,2020-08-13,2020-08-14,2020-08-17,188.30,185.70,-1.38,1,rotate_atr20
496,TUZA,S2,BASE,2.70,4.43,2020-08-14,2020-08-17,2020-08-24,105.17,104.35,-0.78,5,ts_extend
497,GCHE,S2,BASE,4.40,1.57,2020-08-17,2020-08-18,2020-08-21,1881.51,1860.02,-1.14,3,rotate_atr20
498,RTKM,S1,BASE,2.56,1.86,2020-08-19,2020-08-20,2020-08-27,97.61,97.26,-0.35,5,ts_extend
499,DIOD,S2,BASE,2.07,4.25,2020-08-20,2020-08-21,2020-08-28,8.59,8.81,2.52,5,ts_extend
500,MVID,S2,BASE,2.50,3.27,2020-08-24,2020-08-25,2020-09-01,573.72,589.57,2.76,5,ts_extend
501,PIKK,S2,BASE,2.38,1.64,2020-08-31,2020-09-01,2020-09-08,526.04,551.18,4.78,5,ts_extend
502,PIKK,S2,BASE,2.00,1.81,2020-09-09,2020-09-10,2020-09-17,565.00,562.11,-0.51,5,ts_extend
503,ALRS,S1,BASE,2.88,2.16,2020-09-10,2020-09-11,2020-09-18,75.06,75.29,0.30,5,ts_extend
504,ZVEZ,S2,BASE,2.89,3.69,2020-09-16,2020-09-17,2020-09-24,4.69,4.62,-1.51,5,ts_extend
505,HIMCP,S2,BASE,2.89,4.35,2020-09-16,2020-09-17,2020-09-24,8.11,8.37,3.14,5,ts_extend
506,UPRO,S1,BASE,2.09,1.30,2020-09-17,2020-09-18,2020-09-25,2.86,2.84,-0.92,5,ts_extend
507,GEMA,S2,STRONG,5.53,1.43,2020-09-24,2020-09-25,2020-10-05,61.60,60.91,-1.12,6,ts_extend
508,SNGSP,S1,BASE,2.03,1.42,2020-09-28,2020-09-29,2020-10-06,39.58,39.19,-0.98,5,ts_extend
509,FESH,S2,BASE,2.23,5.59,2020-10-05,2020-10-06,2020-10-13,10.67,10.83,1.52,5,ts_extend
510,YRSB,S2,ULTRA,8.06,2.16,2020-10-12,2020-10-13,2020-10-21,176.28,176.48,0.11,6,ts_extend
511,AFKS,S1,BASE,2.64,3.45,2020-10-14,2020-10-15,2020-10-22,25.69,25.54,-0.58,5,ts_extend
512,KGKCP,S2,STRONG,5.61,3.04,2020-10-20,2020-10-21,2020-10-29,59.60,60.42,1.38,6,ts_extend
513,SVAV,S2,STRONG,6.76,1.77,2020-10-20,2020-10-21,2020-10-29,292.47,362.52,23.95,6,ts_extend
514,TNSE,S2,ULTRA,7.89,3.44,2020-10-28,2020-10-29,2020-11-09,1021.63,1029.45,0.77,6,ts_extend
515,PHOR,S1,BASE,3.34,1.93,2020-11-06,2020-11-09,2020-11-16,2972.75,3016.27,1.46,5,ts_extend
516,TTLK,S2,BASE,3.71,3.02,2020-11-06,2020-11-09,2020-11-16,0.38,0.38,0.35,5,ts_extend
517,MTLRP,S2,BASE,2.69,2.76,2020-11-13,2020-11-16,2020-11-23,71.21,71.03,-0.26,5,ts_extend
518,MTLR,S1,BASE,4.90,2.91,2020-11-16,2020-11-17,2020-11-24,59.85,60.54,1.16,5,ts_extend
519,KGKCP,S2,BASE,3.95,3.27,2020-11-20,2020-11-23,2020-11-30,61.60,55.41,-10.04,5,max_hold
520,MRKC,S2,BASE,5.02,2.26,2020-11-20,2020-11-23,2020-11-30,0.35,0.37,5.53,5,max_hold
521,TRMK,S1,BASE,3.60,2.14,2020-11-25,2020-11-26,2020-12-03,70.11,69.80,-0.45,5,ts_extend
522,KCHE,S2,BASE,2.56,2.42,2020-11-27,2020-11-30,2020-12-07,0.21,0.21,2.03,5,ts_extend
523,KZOSP,S2,STRONG,6.05,3.47,2020-11-27,2020-11-30,2020-12-08,11.01,11.07,0.58,6,ts_extend
524,TRMK,S1,BASE,2.65,2.35,2020-12-03,2020-12-04,2020-12-11,64.90,65.56,1.02,5,ts_extend
525,LVHK,S2,ULTRA,7.59,2.30,2020-12-04,2020-12-07,2020-12-09,8.27,8.57,3.54,2,rotate_atr20
526,ABIO,S2,BASE,2.76,6.56,2020-12-07,2020-12-08,2020-12-15,37.64,38.10,1.21,5,ts_extend
527,MAGE,S2,BASE,2.06,4.68,2020-12-08,2020-12-09,2020-12-16,7.57,8.64,14.15,5,ts_extend
528,AMEZ,S2,BASE,4.95,4.21,2020-12-14,2020-12-15,2020-12-22,7.26,9.84,35.57,5,ts_extend
529,TRNFP,S2,BASE,2.07,1.40,2020-12-17,2020-12-18,2020-12-21,1405.24,1394.27,-0.78,1,rotate_atr20
530,GTRK,S2,BASE,2.15,3.32,2020-12-18,2020-12-21,2020-12-28,39.96,43.31,8.38,5,ts_extend
531,MRKU,S2,BASE,4.65,2.16,2020-12-21,2020-12-22,2020-12-25,0.15,0.17,11.81,3,rotate_atr20
532,PHOR,S1,BASE,2.40,1.68,2020-12-23,2020-12-24,2021-01-04,3137.01,3130.46,-0.21,5,ts_extend
533,MTLR,S1,BASE,3.23,3.03,2020-12-23,2020-12-24,2021-01-04,78.83,83.18,5.53,5,ts_extend
534,MGNZ,S2,BASE,2.01,4.23,2020-12-24,2020-12-25,2021-01-05,6019.62,6093.57,1.23,5,ts_extend
535,MSNG,S2,BASE,2.85,1.33,2020-12-25,2020-12-28,2020-12-29,2.06,2.07,0.70,1,rotate_atr20
536,BLNG,S2,BASE,3.36,3.90,2020-12-28,2020-12-29,2021-01-08,5.44,5.51,1.36,5,ts_extend
537,KZOS,S2,BASE,3.19,1.61,2021-01-04,2021-01-05,2021-01-06,86.54,86.66,0.14,1,rotate_atr20
538,MAGEP,S2,STRONG,5.46,4.18,2021-01-05,2021-01-06,2021-01-15,7.12,7.35,3.19,6,ts_extend
539,TTLK,S2,STRONG,5.25,3.52,2021-01-06,2021-01-08,2021-01-18,0.49,0.48,-1.11,6,ts_extend
540,OGKB,S1,BASE,3.38,1.56,2021-01-11,2021-01-12,2021-01-19,0.80,0.79,-1.25,5,ts_extend
541,LSNG,S2,ULTRA,9.69,2.66,2021-01-14,2021-01-15,2021-01-25,7.29,7.55,3.53,6,ts_extend
542,VJGZP,S2,ULTRA,7.55,5.39,2021-01-15,2021-01-18,2021-01-26,885.41,1390.25,57.02,6,ts_extend
543,ZVEZ,S2,BASE,2.43,2.41,2021-01-22,2021-01-25,2021-02-01,4.45,4.70,5.58,5,ts_extend
544,RTKM,S1,BASE,3.19,1.99,2021-01-25,2021-01-26,2021-02-02,105.67,104.33,-1.27,5,ts_extend
545,SLEN,S2,STRONG,6.22,4.44,2021-01-25,2021-01-26,2021-02-03,6.09,6.07,-0.30,6,ts_extend
546,IGSTP,S2,BASE,2.60,4.06,2021-02-03,2021-02-04,2021-02-11,951.52,936.70,-1.56,5,ts_extend
547,LIFE,S2,BASE,5.09,2.34,2021-02-03,2021-02-04,2021-02-11,7.06,7.09,0.45,5,ts_extend
