=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:01:20
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,2
ATR мин %,1.2
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,374
Средняя доходность %,4.26
Медианная доходность %,1.85
Win rate %,70.9
Profit factor,5.69
Sharpe,2.79
Макс просадка %,34.90
Общая доходность %,1243103.58
CAGR %,0.00
Макс выигрыш %,72.00
Макс проигрыш %,-22.12
Ср. выигрыш %,7.30
Ср. проигрыш %,3.12
Макс серия побед,15
Макс серия потерь,4
Ср. удержание дней,5.3
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
194,USBN,S2,BASE,4.28,2.62,2021-09-28,2021-09-29,2021-10-06,0.10,0.13,28.15,5,ts_extend
195,VSMO,S2,STRONG,6.31,2.64,2021-10-01,2021-10-04,2021-10-12,36157.76,38609.33,6.78,6,ts_extend
196,SAREP,S2,BASE,3.95,2.30,2021-10-07,2021-10-08,2021-10-15,0.11,0.13,18.53,5,ts_extend
197,RASP,S1,BASE,5.08,4.09,2021-10-12,2021-10-13,2021-10-20,445.01,483.75,8.70,5,ts_extend
198,TNSE,S2,BASE,4.11,2.56,2021-10-14,2021-10-15,2021-10-18,971.55,983.42,1.22,1,rotate_atr20
199,YKEN,S2,ULTRA,8.35,3.25,2021-10-14,2021-10-15,2021-10-21,0.37,0.38,3.23,4,rotate_atr20
200,MRSB,S2,STRONG,6.51,4.71,2021-10-15,2021-10-18,2021-10-26,0.50,0.49,-1.52,6,ts_extend
201,IGST,S2,ULTRA,8.44,5.49,2021-10-20,2021-10-21,2021-10-29,1893.02,2107.92,11.35,6,ts_extend
202,LIFE,S2,STRONG,6.34,3.74,2021-10-26,2021-10-27,2021-11-05,6.45,6.47,0.29,6,ts_extend
203,ABIO,S1,STRONG,5.16,7.58,2021-11-12,2021-11-15,2021-11-23,149.23,156.21,4.68,6,ts_extend
204,SNGSP,S1,STRONG,6.67,1.66,2021-11-12,2021-11-15,2021-11-23,40.09,39.69,-1.00,6,ts_extend
205,AKRN,S2,ULTRA,7.54,5.00,2021-11-17,2021-11-18,2021-11-26,11991.16,13088.72,9.15,6,ts_extend
206,VSMO,S2,ULTRA,9.78,3.48,2021-11-17,2021-11-18,2021-11-26,45572.80,46570.37,2.19,6,ts_extend
207,UNKL,S2,STRONG,5.85,4.51,2021-12-16,2021-12-17,2021-12-27,8323.30,9559.00,14.85,6,ts_extend
208,BISVP,S2,BASE,3.65,4.01,2022-01-03,2022-01-04,2022-01-12,12.15,12.80,5.33,5,ts_extend
209,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
210,MFGS,S2,BASE,3.87,2.99,2022-01-26,2022-01-27,2022-02-03,379.61,393.77,3.73,5,ts_extend
211,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7333.61,6.73,6,ts_extend
212,PRMB,S2,STRONG,6.40,4.36,2022-02-11,2022-02-14,2022-02-24,53084.80,41339.89,-22.12,5,cat_stop
213,TTLK,S2,BASE,4.86,3.44,2022-05-16,2022-05-17,2022-05-24,0.59,0.58,-1.38,5,ts_extend
214,OGKB,S2,STRONG,6.21,4.16,2022-05-27,2022-05-30,2022-06-07,0.59,0.63,6.87,6,ts_extend
215,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18334.02,5.20,6,ts_extend
216,LSRG,S2,ULTRA,9.45,3.32,2022-06-24,2022-06-27,2022-07-05,611.98,656.89,7.34,6,ts_extend
217,TRMK,S2,BASE,3.75,5.30,2022-07-14,2022-07-15,2022-07-22,71.23,82.69,16.08,5,ts_extend
218,ARSA,S2,STRONG,5.13,2.71,2022-07-29,2022-08-01,2022-08-09,5.76,5.80,0.64,6,ts_extend
219,FESH,S2,STRONG,5.79,4.06,2022-08-12,2022-08-15,2022-08-23,30.77,31.14,1.21,6,ts_extend
220,SPBE,S1,STRONG,6.87,8.57,2022-08-16,2022-08-17,2022-08-25,214.94,225.96,5.12,6,ts_extend
221,RENI,S2,STRONG,5.44,4.73,2022-08-22,2022-08-23,2022-08-31,57.09,60.76,6.43,6,ts_extend
222,NNSBP,S2,STRONG,6.10,2.12,2022-08-30,2022-08-31,2022-09-08,561.90,582.58,3.68,6,ts_extend
223,RNFT,S2,STRONG,5.48,4.87,2022-09-08,2022-09-09,2022-09-19,97.36,101.19,3.94,6,ts_extend
224,MRKK,S2,BASE,3.72,2.67,2022-09-13,2022-09-14,2022-09-21,10.44,10.53,0.93,5,ts_extend
225,KLSB,S2,STRONG,5.29,4.10,2022-09-19,2022-09-20,2022-09-28,9.54,9.47,-0.68,6,ts_extend
226,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
227,STSBP,S2,BASE,3.69,3.56,2022-10-28,2022-10-31,2022-11-08,0.69,0.70,1.41,5,ts_extend
228,MISB,S2,STRONG,5.24,2.18,2022-11-07,2022-11-08,2022-11-16,14.42,21.42,48.49,6,ts_extend
229,KBSB,S2,STRONG,7.02,4.01,2022-11-07,2022-11-08,2022-11-16,155.25,157.19,1.25,6,ts_extend
230,MRKY,S2,STRONG,5.46,5.08,2022-11-22,2022-11-23,2022-12-01,0.03,0.04,9.96,6,ts_extend
231,MRKZ,S2,BASE,4.61,3.80,2022-12-15,2022-12-16,2022-12-23,0.03,0.03,5.80,5,ts_extend
232,MTLRP,S1,BASE,3.82,2.27,2023-01-03,2023-01-04,2023-01-11,149.79,152.09,1.54,5,ts_extend
233,RDRB,S2,STRONG,5.37,4.50,2023-01-05,2023-01-06,2023-01-16,178.28,202.38,13.51,6,ts_extend
234,AFLT,S1,BASE,4.74,1.71,2023-01-11,2023-01-12,2023-01-19,27.56,28.67,4.00,5,ts_extend
235,TNSE,S2,BASE,4.06,4.12,2023-01-16,2023-01-17,2023-01-24,656.05,659.56,0.54,5,ts_extend
236,MRKC,S2,BASE,3.63,4.23,2023-01-24,2023-01-25,2023-02-01,0.30,0.30,-0.06,5,ts_extend
237,MFGSP,S2,STRONG,5.12,4.80,2023-01-24,2023-01-25,2023-02-02,300.48,304.06,1.19,6,ts_extend
238,BSPB,S2,BASE,4.77,1.71,2023-02-08,2023-02-09,2023-02-13,119.75,118.28,-1.23,2,rotate_atr20
239,KZOSP,S2,ULTRA,8.05,7.00,2023-02-08,2023-02-09,2023-02-17,30.25,33.04,9.23,6,ts_extend
240,YKEN,S2,STRONG,5.16,3.66,2023-02-10,2023-02-13,2023-02-21,0.30,0.30,0.71,6,ts_extend
241,TGKBP,S2,STRONG,5.24,9.36,2023-02-28,2023-03-01,2023-03-10,0.01,0.01,0.81,6,ts_extend
242,LSRG,S2,BASE,4.77,2.32,2023-03-10,2023-03-13,2023-03-20,510.22,503.04,-1.41,5,ts_extend
243,TRNFP,S2,ULTRA,8.73,1.63,2023-03-20,2023-03-21,2023-03-27,1053.68,1069.79,1.53,4,rotate_atr20
244,KRSBP,S2,BASE,3.95,3.53,2023-03-20,2023-03-21,2023-03-28,9.80,10.69,9.14,5,ts_extend
245,ETLN,S2,STRONG,5.54,2.67,2023-03-24,2023-03-27,2023-04-03,61.02,61.76,1.22,5,rotate_atr20
246,LSNGP,S2,BASE,4.14,2.25,2023-03-27,2023-03-28,2023-03-29,151.59,147.61,-2.62,1,rotate_atr20
247,NKSH,S2,ULTRA,7.46,4.14,2023-03-28,2023-03-29,2023-04-06,32.93,33.79,2.59,6,ts_extend
248,GAZA,S2,BASE,3.98,5.66,2023-03-31,2023-04-03,2023-04-10,751.20,781.14,3.99,5,ts_extend
249,VTBR,S1,STRONG,5.40,2.87,2023-04-04,2023-04-05,2023-04-13,94.63,94.19,-0.46,6,ts_extend
250,TGKA,S2,STRONG,5.11,2.63,2023-04-06,2023-04-07,2023-04-11,0.01,0.01,-2.16,2,rotate_atr20
251,SLEN,S2,STRONG,6.63,3.00,2023-04-07,2023-04-10,2023-04-18,3.79,3.92,3.53,6,ts_extend
252,MISBP,S2,BASE,3.94,5.29,2023-04-10,2023-04-11,2023-04-18,31.25,33.35,6.71,5,max_hold
253,VEON-RX,S2,ULTRA,7.90,4.76,2023-04-18,2023-04-19,2023-04-27,53.49,57.31,7.14,6,ts_extend
254,UPRO,S1,STRONG,5.38,2.54,2023-04-25,2023-04-26,2023-05-05,2.09,2.08,-0.36,6,ts_extend
255,LSRG,S2,STRONG,5.39,2.19,2023-04-26,2023-04-27,2023-05-08,577.72,581.60,0.67,6,ts_extend
256,LSNGP,S2,STRONG,5.57,3.15,2023-05-16,2023-05-17,2023-05-25,177.13,174.72,-1.36,6,ts_extend
257,SMLT,S1,BASE,4.91,3.49,2023-05-30,2023-05-31,2023-06-07,3038.35,3051.71,0.44,5,ts_extend
258,DZRDP,S2,BASE,4.41,4.11,2023-06-08,2023-06-09,2023-06-19,2954.72,2972.96,0.62,5,ts_extend
259,ELFV,S2,STRONG,5.51,1.94,2023-06-21,2023-06-22,2023-06-30,0.59,0.58,-1.76,6,ts_extend
260,ABRD,S2,ULTRA,8.42,3.27,2023-06-21,2023-06-22,2023-06-30,350.56,361.78,3.20,6,ts_extend
261,TNSE,S2,BASE,4.03,7.00,2023-06-29,2023-06-30,2023-07-07,1832.93,1870.40,2.04,5,ts_extend
262,SGZH,S1,BASE,5.00,2.46,2023-06-30,2023-07-03,2023-07-10,5.98,6.32,5.73,5,ts_extend
263,SELG,S2,BASE,4.80,2.67,2023-07-11,2023-07-12,2023-07-19,57.08,58.93,3.23,5,max_hold
264,BRZL,S2,BASE,5.03,2.86,2023-07-24,2023-07-25,2023-08-01,1397.23,1407.72,0.75,5,ts_extend
265,OZON,S1,BASE,4.92,2.26,2023-07-25,2023-07-26,2023-08-02,2425.37,2431.52,0.25,5,ts_extend
266,BISVP,S2,BASE,4.32,2.74,2023-07-31,2023-08-01,2023-08-08,12.60,12.57,-0.23,5,ts_extend
267,ELFV,S2,ULTRA,7.42,2.20,2023-07-31,2023-08-01,2023-08-09,0.63,0.72,15.74,6,ts_extend
268,TRMK,S1,STRONG,5.49,3.69,2023-08-01,2023-08-02,2023-08-10,216.85,226.82,4.60,6,ts_extend
269,RZSB,S2,BASE,4.42,2.91,2023-08-07,2023-08-08,2023-08-15,45.51,52.15,14.59,5,ts_extend
270,YKENP,S2,ULTRA,7.88,3.81,2023-08-08,2023-08-09,2023-08-10,0.90,0.70,-22.12,1,cat_stop
271,GEMA,S2,ULTRA,7.29,1.36,2023-08-10,2023-08-11,2023-08-14,107.82,105.68,-1.99,1,rotate_atr20
272,CNTLP,S2,STRONG,6.58,3.92,2023-08-11,2023-08-14,2023-08-22,15.14,15.68,3.53,6,ts_extend
273,RNFT,S1,BASE,4.96,4.57,2023-08-15,2023-08-16,2023-08-23,188.90,194.52,2.98,5,ts_extend
274,UNAC,S2,BASE,3.88,3.85,2023-08-15,2023-08-16,2023-08-23,0.83,1.24,50.11,5,ts_extend
275,TRNFP,S2,ULTRA,7.22,2.08,2023-09-01,2023-09-04,2023-09-13,1413.26,1470.64,4.06,7,ts_extend
276,GECO,S1,STRONG,5.12,6.07,2023-09-21,2023-09-22,2023-10-02,49.08,52.68,7.34,6,ts_extend
277,SNGS,S1,BASE,4.51,2.92,2023-10-03,2023-10-04,2023-10-11,32.84,34.01,3.56,5,ts_extend
278,VJGZ,S2,STRONG,5.56,5.29,2023-10-20,2023-10-23,2023-10-31,2529.04,2582.80,2.13,6,ts_extend
279,ARSA,S2,STRONG,6.86,5.62,2023-11-07,2023-11-08,2023-11-16,14.85,19.94,34.26,6,ts_extend
280,MTLRP,S1,BASE,4.99,3.60,2023-11-09,2023-11-10,2023-11-17,347.30,386.34,11.24,5,ts_extend
281,TRMK,S1,BASE,4.19,3.52,2024-01-05,2024-01-08,2024-01-15,221.47,221.10,-0.17,5,ts_extend
282,DZRDP,S2,STRONG,6.68,5.88,2024-01-08,2024-01-09,2024-01-17,4637.41,4823.71,4.02,6,ts_extend
283,SFIN,S2,BASE,4.23,4.22,2024-01-16,2024-01-17,2024-01-24,874.40,987.18,12.90,5,ts_extend
284,TGKN,S1,STRONG,5.13,4.47,2024-01-23,2024-01-24,2024-02-01,0.02,0.02,-1.76,6,ts_extend
285,MRKC,S2,STRONG,6.23,2.37,2024-01-24,2024-01-25,2024-01-29,0.63,0.62,-0.57,2,rotate_atr20
286,MRKK,S2,ULTRA,7.77,2.83,2024-01-24,2024-01-25,2024-02-02,29.47,30.06,2.01,6,ts_extend
287,MRKY,S2,BASE,4.86,5.96,2024-01-26,2024-01-29,2024-02-05,0.11,0.11,1.28,5,ts_extend
288,MDMG,S2,STRONG,5.18,2.34,2024-02-01,2024-02-02,2024-02-12,897.23,998.44,11.28,6,ts_extend
289,GEMC,S2,BASE,4.06,6.40,2024-02-05,2024-02-06,2024-02-13,887.22,881.55,-0.64,5,ts_extend
290,RTKMP,S1,STRONG,5.66,1.45,2024-02-14,2024-02-15,2024-02-26,73.22,74.17,1.31,6,ts_extend
291,RTKM,S1,ULTRA,7.38,1.85,2024-02-14,2024-02-15,2024-02-26,83.84,87.45,4.31,6,ts_extend
292,TRNFP,S2,ULTRA,8.39,1.72,2024-02-22,2024-02-26,2024-03-05,1640.62,1610.84,-1.81,6,ts_extend
293,MVID,S1,ULTRA,7.90,3.27,2024-03-11,2024-03-12,2024-03-20,209.23,207.56,-0.80,6,ts_extend
294,VJGZ,S2,BASE,4.85,2.86,2024-03-13,2024-03-14,2024-03-21,2638.21,2740.63,3.88,5,ts_extend
295,FESH,S1,BASE,4.83,2.91,2024-03-25,2024-03-26,2024-04-02,94.51,96.47,2.08,5,ts_extend
296,WTCMP,S2,ULTRA,8.25,6.88,2024-03-26,2024-03-27,2024-04-04,11.84,12.26,3.52,6,ts_extend
297,AFLT,S1,STRONG,6.35,2.31,2024-04-01,2024-04-02,2024-04-10,48.28,50.49,4.58,6,ts_extend
298,ENPG,S1,STRONG,6.11,3.05,2024-04-10,2024-04-11,2024-04-19,518.03,527.37,1.80,6,ts_extend
299,RKKE,S2,ULTRA,7.42,3.96,2024-04-10,2024-04-11,2024-04-19,33233.09,33432.62,0.60,6,ts_extend
300,ASTR,S1,STRONG,7.10,5.46,2024-04-19,2024-04-22,2024-04-29,637.22,627.67,-1.50,6,ts_extend
301,UTAR,S2,ULTRA,7.86,4.86,2024-05-10,2024-05-13,2024-05-21,21.47,21.31,-0.74,6,ts_extend
302,RTKMP,S1,BASE,3.90,1.81,2024-05-17,2024-05-20,2024-05-27,88.89,89.58,0.78,5,ts_extend
303,RTKM,S1,ULTRA,7.46,1.70,2024-05-17,2024-05-20,2024-05-28,104.58,105.19,0.59,6,ts_extend
304,RTGZ,S2,BASE,4.03,4.71,2024-05-28,2024-05-29,2024-06-03,51482.24,40091.90,-22.12,3,cat_stop
305,KCHE,S2,ULTRA,7.32,5.82,2024-07-05,2024-07-08,2024-07-16,0.71,0.75,4.48,6,ts_extend
306,MRKZ,S2,BASE,3.72,6.75,2024-07-22,2024-07-23,2024-07-30,0.09,0.09,-1.14,5,ts_extend
307,KCHE,S2,BASE,4.13,5.98,2024-08-13,2024-08-14,2024-08-21,0.83,0.83,-0.05,5,ts_extend
308,AMEZ,S2,BASE,4.12,5.87,2024-08-20,2024-08-21,2024-08-28,169.13,182.67,8.01,5,ts_extend
309,RTGZ,S2,STRONG,7.08,3.72,2024-10-17,2024-10-18,2024-10-28,45572.80,46174.00,1.32,6,ts_extend
310,VRSBP,S2,ULTRA,8.30,4.13,2024-11-13,2024-11-14,2024-11-22,148.04,149.81,1.20,6,ts_extend
311,KROTP,S2,ULTRA,8.11,4.41,2024-12-09,2024-12-10,2024-12-18,484.77,491.19,1.32,6,ts_extend
312,TGKA,S2,BASE,4.99,3.57,2024-12-20,2024-12-23,2024-12-28,0.01,0.01,7.46,5,max_hold
313,OZPH,S1,ULTRA,7.28,5.77,2025-01-06,2025-01-08,2025-01-16,50.33,49.51,-1.63,6,ts_extend
314,VSEH,S2,BASE,4.19,3.98,2025-01-06,2025-01-08,2025-01-15,95.30,95.49,0.20,5,ts_extend
315,LSRG,S1,STRONG,6.36,3.89,2025-01-17,2025-01-20,2025-01-28,894.43,887.13,-0.82,6,ts_extend
316,CNTLP,S2,STRONG,7.06,3.94,2025-01-17,2025-01-20,2025-01-28,7.93,7.82,-1.42,6,ts_extend
317,CNTL,S2,ULTRA,7.54,4.16,2025-01-17,2025-01-20,2025-01-28,11.56,11.51,-0.42,6,ts_extend
318,SELG,S1,STRONG,6.46,4.01,2025-02-07,2025-02-10,2025-02-18,52.08,55.45,6.46,6,ts_extend
319,VEON-RX,S2,BASE,3.67,6.46,2025-02-10,2025-02-11,2025-02-18,81.03,115.56,42.62,5,max_hold
320,MTLRP,S1,BASE,4.29,5.72,2025-02-20,2025-02-21,2025-02-28,126.95,129.85,2.28,5,ts_extend
321,KROT,S2,STRONG,5.10,3.33,2025-02-21,2025-02-24,2025-03-04,1810.89,1832.22,1.18,6,ts_extend
322,UNAC,S1,BASE,4.45,4.74,2025-03-03,2025-03-04,2025-03-11,0.72,0.73,1.52,5,ts_extend
323,IRKT,S1,BASE,4.46,4.96,2025-03-03,2025-03-04,2025-03-11,42.63,43.51,2.07,5,ts_extend
324,PAZA,S2,ULTRA,9.96,3.73,2025-03-06,2025-03-07,2025-03-17,11618.56,16490.81,41.94,6,ts_extend
325,MFGSP,S2,BASE,4.39,1.85,2025-03-17,2025-03-18,2025-03-25,270.43,268.75,-0.62,5,ts_extend
326,STSBP,S2,BASE,3.90,5.04,2025-05-14,2025-05-15,2025-05-22,4.62,4.80,3.93,5,ts_extend
327,LEAS,S1,BASE,4.59,2.70,2025-06-05,2025-06-06,2025-06-11,618.49,609.16,-1.51,5,ts_extend
328,SVAV,S1,STRONG,5.43,1.94,2025-06-05,2025-06-06,2025-06-13,789.26,816.40,3.44,6,ts_extend
329,FESH,S1,ULTRA,7.40,2.87,2025-06-11,2025-06-13,2025-06-19,67.07,67.45,0.58,6,ts_extend
330,KGKCP,S2,ULTRA,9.63,2.14,2025-07-01,2025-07-02,2025-07-10,59.09,57.94,-1.96,6,ts_extend
331,VKCO,S1,STRONG,5.57,2.91,2025-07-10,2025-07-11,2025-07-17,322.31,327.84,1.71,6,ts_extend
332,SAGO,S2,ULTRA,9.75,2.44,2025-07-30,2025-07-31,2025-08-08,2.70,2.89,6.95,6,ts_extend
333,RTKMP,S1,STRONG,5.40,1.98,2025-08-06,2025-08-07,2025-08-15,75.22,78.10,3.83,6,ts_extend
334,VSMO,S2,STRONG,5.83,2.95,2025-08-08,2025-08-11,2025-08-12,34234.69,33666.05,-1.66,1,rotate_atr20
335,IGST,S2,STRONG,5.40,4.10,2025-08-08,2025-08-11,2025-08-19,5328.51,5481.93,2.88,6,ts_extend
336,VEON-RX,S2,BASE,4.16,4.86,2025-08-11,2025-08-12,2025-08-19,112.98,111.22,-1.56,5,ts_extend
337,RAGR,S1,STRONG,5.94,2.86,2025-08-14,2025-08-15,2025-08-21,134.43,134.00,-0.32,6,ts_extend
338,BSPBP,S2,STRONG,5.48,3.01,2025-08-19,2025-08-20,2025-08-21,70.11,65.79,-6.16,1,rotate_atr20
339,KOGK,S2,STRONG,5.90,5.23,2025-08-19,2025-08-20,2025-08-28,377.65,380.30,0.70,6,ts_extend
340,SVET,S2,STRONG,5.15,5.74,2025-08-20,2025-08-21,2025-08-26,23.52,18.31,-22.12,3,cat_stop
341,DZRD,S2,BASE,4.64,5.88,2025-08-25,2025-08-26,2025-09-02,4822.70,4951.64,2.67,5,ts_extend
342,TRMK,S1,ULTRA,7.33,1.89,2025-09-03,2025-09-04,2025-09-10,114.82,119.69,4.24,6,ts_extend
343,TUZA,S2,STRONG,5.90,4.22,2025-09-05,2025-09-06,2025-09-12,168.27,167.50,-0.45,6,ts_extend
344,IVAT,S1,STRONG,5.64,4.10,2025-09-11,2025-09-12,2025-09-18,174.78,176.69,1.09,6,ts_extend
345,SAREP,S2,STRONG,5.87,4.61,2025-09-16,2025-09-17,2025-09-25,0.37,0.38,1.66,6,ts_extend
346,HEAD,S1,BASE,4.27,1.54,2025-09-24,2025-09-25,2025-09-30,3623.79,3567.34,-1.56,5,ts_extend
347,ASSB,S2,BASE,4.90,5.32,2025-09-24,2025-09-25,2025-09-30,2.72,2.89,6.25,5,ts_extend
348,TASB,S2,STRONG,5.49,2.63,2025-10-03,2025-10-04,2025-10-10,1.31,1.35,3.19,6,ts_extend
349,MFGS,S2,ULTRA,7.66,3.11,2025-10-09,2025-10-10,2025-10-16,333.53,435.31,30.52,6,ts_extend
350,EUTR,S1,BASE,4.31,2.12,2025-10-17,2025-10-20,2025-10-27,135.97,133.85,-1.56,5,ts_extend
351,SVAV,S2,BASE,4.99,3.69,2025-11-13,2025-11-14,2025-11-19,585.94,576.81,-1.56,5,ts_extend
352,KRSB,S2,ULTRA,7.12,2.01,2025-11-18,2025-11-19,2025-11-27,22.24,22.04,-0.88,6,ts_extend
353,RAGR,S1,BASE,3.65,1.84,2025-11-24,2025-11-25,2025-11-30,121.53,120.08,-1.20,5,ts_extend
354,MGTS,S2,BASE,4.09,1.70,2025-11-26,2025-11-27,2025-12-02,1101.76,1205.92,9.45,5,ts_extend
355,KBSB,S2,ULTRA,7.25,2.48,2025-12-02,2025-12-03,2025-12-11,800.78,839.25,4.80,6,ts_extend
356,KRKN,S2,STRONG,5.31,2.62,2025-12-10,2025-12-11,2025-12-17,12269.60,12673.29,3.29,6,ts_extend
357,TASB,S2,ULTRA,7.73,2.45,2025-12-10,2025-12-11,2025-12-17,1.35,1.41,4.58,6,ts_extend
358,DZRDP,S2,BASE,4.56,2.39,2025-12-16,2025-12-17,2025-12-22,2764.42,2766.23,0.07,5,ts_extend
359,KROT,S2,ULTRA,7.76,2.84,2025-12-16,2025-12-17,2025-12-23,1682.69,1953.01,16.07,6,ts_extend
360,MVID,S1,BASE,4.69,2.74,2025-12-18,2025-12-19,2025-12-24,78.73,90.07,14.42,5,ts_extend
361,SELG,S1,STRONG,6.32,1.88,2025-12-23,2025-12-24,2025-12-30,44.77,44.18,-1.32,6,ts_extend
362,NKSH,S2,BASE,4.12,3.37,2025-12-23,2025-12-24,2025-12-29,40.77,40.21,-1.35,5,ts_extend
363,BISVP,S2,STRONG,5.52,3.37,2026-01-05,2026-01-06,2026-01-15,12.25,12.35,0.81,6,ts_extend
364,RUAL,S1,ULTRA,7.81,2.06,2026-01-13,2026-01-14,2026-01-21,37.54,38.86,3.51,7,ts_extend
365,OKEY,S2,BASE,4.05,3.55,2026-01-15,2026-01-16,2026-01-23,37.77,37.21,-1.48,5,ts_extend
366,JNOS,S2,STRONG,5.62,2.02,2026-01-23,2026-01-24,2026-01-30,18.18,19.80,8.89,6,ts_extend
367,VSYDP,S2,BASE,4.14,2.32,2026-01-29,2026-01-30,2026-02-05,9114.56,9007.46,-1.17,5,ts_extend
368,VTBR,S1,BASE,3.78,1.70,2026-02-04,2026-02-05,2026-02-10,81.40,84.24,3.49,5,ts_extend
369,WTCM,S2,BASE,3.99,3.18,2026-02-10,2026-02-11,2026-02-18,15.46,15.71,1.60,5,ts_extend
370,JNOSP,S2,BASE,4.88,4.12,2026-02-10,2026-02-11,2026-02-18,13.64,14.08,3.19,5,ts_extend
371,JNOS,S2,BASE,4.96,6.08,2026-03-05,2026-03-06,2026-03-13,34.35,45.27,31.76,5,max_hold
372,YAKG,S2,ULTRA,9.06,3.29,2026-03-05,2026-03-06,2026-03-14,53.13,56.82,6.93,6,ts_extend
373,FLOT,S1,BASE,3.68,2.22,2026-03-10,2026-03-11,2026-03-16,87.99,89.57,1.80,5,ts_extend
374,VJGZP,S2,ULTRA,8.58,3.56,2026-03-12,2026-03-13,2026-03-18,1766.82,2332.26,32.00,5,end_of_data
